word,ADJ,ADP,ADV,AUX,DET,NOUN,NUM,PUNCT,SCONJ,VERB,X
patriarch,0,0,0,0,0,1,0,0,0,0,0
consecrate,0,0,0,0,0,0,0,0,0,1,0
bishop,0,0,0,0,0,1,0,0,0,0,0
unquestionably,0,0,1,0,0,0,0,0,0,0,0
proselytizer,0,0,0,0,0,1,0,0,0,0,0
downfall,0,0,0,0,0,1,0,0,0,0,0
milione,0,0,0,0,0,0,0,0,0,0,1
million,0,0,0,0,0,1,1,0,0,0,0
classic,0,0,0,0,0,1,0,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,2,0
mercantile,1,0,0,0,0,0,0,0,0,0,0
shrewd,1,0,0,0,0,0,0,0,0,0,0
alert,1,0,0,0,0,0,0,0,0,0,0
foresee,0,0,0,0,0,0,0,0,0,1,0
invest,0,0,0,0,0,0,0,0,0,1,0
jewel,0,0,0,0,0,1,0,0,0,0,0
asset,0,0,0,0,0,1,0,0,0,0,0
residence,0,0,0,0,0,2,0,0,0,0,0
acquainted,1,0,0,0,0,0,0,0,0,0,0
lamp,0,0,0,0,0,1,0,0,0,0,0
recently,0,0,2,0,0,0,0,0,0,0,0
anticipate,0,0,0,0,0,0,0,0,0,1,0
waiting,0,0,0,0,0,1,0,0,0,0,0
credential,0,0,0,0,0,1,0,0,0,0,0
inhospitable,1,0,0,0,0,0,0,0,0,0,0
infest,0,0,0,0,0,0,0,0,0,1,0
brigand,0,0,0,0,0,1,0,0,0,0,0
passage,0,0,0,0,0,1,0,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,2,0
aridity,0,0,0,0,0,1,0,0,0,0,0
hospitable,1,0,0,0,0,0,0,0,0,0,0
please,0,0,0,0,0,0,0,0,0,1,0
illness,0,0,0,0,0,1,0,0,0,0,0
malaria,0,0,0,0,0,1,0,0,0,0,0
cure,0,0,0,0,0,0,0,0,0,1,0
benign,1,0,0,0,0,0,0,0,0,0,0
district,0,0,0,0,0,2,0,0,0,0,0
commemorative,1,0,0,0,0,0,0,0,0,0,0
medal,0,0,0,0,0,1,0,0,0,0,0
highland,0,0,0,0,0,1,0,0,0,0,0
primarily,0,0,1,0,0,0,0,0,0,0,0
prevail,0,0,0,0,0,0,0,0,0,1,0
detour,0,0,0,0,0,1,0,0,0,0,0
research,0,0,0,0,0,3,0,0,0,0,0
unfortunately,0,0,2,0,0,0,0,0,0,0,0
biography,0,0,0,0,0,2,0,0,0,0,0
autobiography,0,0,0,0,0,1,0,0,0,0,0
exceedingly,0,0,1,0,0,0,0,0,0,0,0
ascertain,0,0,0,0,0,0,0,0,0,1,0
foreigner,0,0,0,0,0,2,0,0,0,0,0
fit,0,0,0,0,0,0,0,0,0,1,0
honourably,0,0,1,0,0,0,0,0,0,0,0
motley,1,0,0,0,0,0,0,0,0,0,0
specific,1,0,0,0,0,0,0,0,0,0,0
fill,0,0,0,0,0,0,0,0,0,1,0
technical,1,0,0,0,0,0,0,0,0,0,0
abruptly,0,0,1,0,0,0,0,0,0,0,0
glimpse,0,0,0,0,0,1,0,0,0,0,0
missile,0,0,0,0,0,1,0,0,0,0,0
throw,0,0,0,0,0,0,0,0,0,1,0
engine,0,0,0,0,0,1,0,0,0,0,0
specification,0,0,0,0,0,1,0,0,0,0,0
dubious,1,0,0,0,0,0,0,0,0,0,0
dialect,0,0,0,0,0,2,0,0,0,0,0
arabized,1,0,0,0,0,0,0,0,0,0,0
favourably,0,0,1,0,0,0,0,0,0,0,0
delight,0,0,0,0,0,1,0,0,0,0,0
repeatedly,0,0,1,0,0,0,0,0,0,0,0
southwestern,1,0,0,0,0,0,0,0,0,0,0
enthusiastically,0,0,1,0,0,0,0,0,0,0,0
populous,1,0,0,0,0,0,0,0,0,0,0
apart,0,0,1,0,0,0,0,0,0,0,0
inspection,0,0,0,0,0,1,0,0,0,0,0
revenue,0,0,0,0,0,1,0,0,0,0,0
commodity,0,0,0,0,0,1,0,0,0,0,0
hinge,0,0,0,0,0,0,0,0,0,1,0
interpretation,0,0,0,0,0,2,0,0,0,0,0
adoptive,1,0,0,0,0,0,0,0,0,0,0
princess,0,0,0,0,0,4,0,0,0,0,0
unwilling,1,0,0,0,0,0,0,0,0,0,0
permission,0,0,0,0,0,1,0,0,0,0,0
consequent,1,0,0,0,0,0,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0,0
courtier,0,0,0,0,0,2,0,0,0,0,0
board,0,0,0,0,0,0,0,0,0,2,0
briefly,0,0,1,0,0,0,0,0,0,0,0
impressed,1,0,0,0,0,0,0,0,0,0,0
dip,0,0,0,0,0,0,0,0,0,1,0
horizon,0,0,0,0,0,3,0,0,0,0,0
anchor,0,0,0,0,0,0,0,0,0,1,0
unclear,1,0,0,0,0,0,0,0,0,0,0
rob,0,0,0,0,0,0,0,0,0,1,0
earning,0,0,0,0,0,1,0,0,0,0,0
dramatic,2,0,0,0,0,0,0,0,0,0,0
recognition,0,0,0,0,0,1,0,0,0,0,0
neighbour,0,0,0,0,0,1,0,0,0,0,0
prisoner,0,0,0,0,0,2,0,0,0,0,0
felicitous,1,0,0,0,0,0,0,0,0,0,0
romance,0,0,0,0,0,1,0,0,0,0,0
specialist,0,0,0,0,0,1,0,0,0,0,0
chivalry,0,0,0,0,0,1,0,0,0,0,0
fashionable,2,0,0,0,0,0,0,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0
franco,2,0,0,0,0,0,0,0,0,0,0
composite,1,0,0,0,0,0,0,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,0,1,0
quiet,2,0,0,0,0,0,0,0,0,0,0
conspicuous,1,0,0,0,0,0,0,0,0,0,0
tatar,1,0,0,0,0,0,0,0,0,0,0
relate,0,0,0,0,0,0,0,0,0,2,0
deathbed,0,0,0,0,0,1,0,0,0,0,0
retract,0,0,0,0,0,0,0,0,0,1,0
invent,0,0,0,0,0,0,0,0,0,2,0
instant,1,0,0,0,0,0,0,0,0,0,0
conceive,0,0,0,0,0,0,0,0,0,1,0
cosmography,0,0,0,0,0,1,0,0,0,0,0
elusive,1,0,0,0,0,0,0,0,0,0,0
dou,0,0,0,0,0,0,0,1,0,0,0
monde,0,0,0,0,0,0,0,0,0,0,1
nonetheless,0,0,1,0,0,0,0,0,0,0,0
rarely,0,0,3,0,0,0,0,0,0,0,0
panorama,0,0,0,0,0,1,0,0,0,0,0
angle,0,0,0,0,0,1,0,0,0,0,0
lens,0,0,0,0,0,1,0,0,0,0,0
branch,0,0,0,0,0,0,0,0,0,1,0
castle,0,0,0,0,0,1,0,0,0,0,0
vernacular,1,0,0,0,0,0,0,0,0,0,0
didactic,1,0,0,0,0,0,0,0,0,0,0
tendency,0,0,0,0,0,1,0,0,0,0,0
traceable,1,0,0,0,0,0,0,0,0,0,0
corruption,0,0,0,0,0,1,0,0,0,0,0
authentic,1,0,0,0,0,0,0,0,0,0,0
assert,0,0,0,0,0,0,0,0,0,1,0
phraseology,0,0,0,0,0,1,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0
emendation,0,0,0,0,0,1,0,0,0,0,0
editor,0,0,0,0,0,1,0,0,0,0,0
impious,1,0,0,0,0,0,0,0,0,0,0
dangerously,0,0,1,0,0,0,0,0,0,0,0
heresy,0,0,0,0,0,1,0,0,0,0,0
bowdlerize,0,0,0,0,0,0,0,0,0,1,0
furthermore,0,0,1,0,0,0,0,0,0,0,0
printing,0,0,0,0,0,1,0,0,0,0,0
professional,1,0,0,0,0,0,0,0,0,0,0
scribe,0,0,0,0,0,1,0,0,0,0,0
amateur,0,0,0,0,0,1,0,0,0,0,0
adaptation,0,0,0,0,0,1,0,0,0,0,0
subtract,0,0,0,0,0,0,0,0,0,1,0
authenticity,0,0,0,0,0,1,0,0,0,0,0
unfamiliar,1,0,0,0,0,0,0,0,0,0,0
unchanged,1,0,0,0,0,0,0,0,0,0,0
obdurate,1,0,0,0,0,0,0,0,0,0,0
philological,1,0,0,0,0,0,0,0,0,0,0
reticence,0,0,0,0,0,1,0,0,0,0,0
surround,0,0,0,0,0,0,0,0,0,1,0
up,0,0,0,0,0,1,0,0,0,0,0
down,0,0,0,0,0,1,0,0,0,0,0
novelist,0,0,0,0,0,1,0,0,0,0,0
filmmaker,0,0,0,0,0,1,0,0,0,0,0
dramatist,0,0,0,0,0,1,0,0,0,0,0
brilliant,1,0,0,0,0,0,0,0,0,0,0
prodigious,1,0,0,0,0,0,0,0,0,0,0
conscientious,1,0,0,0,0,0,0,0,0,0,0
cosmopolitan,1,0,0,0,0,0,0,0,0,0,0
braggart,0,0,0,0,0,1,0,0,0,0,0
drifter,0,0,0,0,0,1,0,0,0,0,0
gossip,0,0,0,0,0,1,0,0,0,0,0
bazaar,0,0,0,0,0,1,0,0,0,0,0
scant,1,0,0,0,0,0,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,2,0,0,0,0,0
humour,0,0,0,0,0,1,0,0,0,0,0
mention,0,0,0,0,0,0,0,0,0,2,0
tea,0,0,0,0,0,1,0,0,0,0,0
ideographic,1,0,0,0,0,0,0,0,0,0,0
script,0,0,0,0,0,1,0,0,0,0,0
painter,0,0,0,0,0,1,0,0,0,0,0
textual,1,0,0,0,0,0,0,0,0,0,0
scholarship,0,0,0,0,0,1,0,0,0,0,0
depth,0,0,0,0,0,1,0,0,0,0,0
vista,0,0,0,0,0,1,0,0,0,0,0
definite,1,0,0,0,0,0,0,0,0,0,0
localization,0,0,0,0,0,1,0,0,0,0,0
spice,0,0,0,0,0,1,0,0,0,0,0
plagiarize,0,0,0,0,0,0,0,0,0,1,0
colourful,1,0,0,0,0,0,0,0,0,0,0
wonder,0,0,0,0,0,1,0,0,0,0,0
kneel,0,0,0,0,0,0,0,0,0,1,0
foreground,0,0,0,0,0,1,0,0,0,0,0
experienced,1,0,0,0,0,0,0,0,0,0,0
vow,0,0,0,0,0,1,0,0,0,0,0
circle,0,0,0,0,0,0,0,0,0,1,0
tour,0,0,0,0,0,0,0,0,0,1,0
junk,0,0,0,0,0,1,0,0,0,0,0
renowne,0,0,0,0,0,0,0,0,0,1,0
simple,2,0,0,0,0,0,0,0,0,0,0
impression,0,0,0,0,0,1,0,0,0,0,0
laity,0,0,0,0,0,1,0,0,0,0,0
bury,0,0,0,0,0,0,0,0,0,2,0
magistrate,0,0,0,0,0,1,0,0,0,0,0
interfere,0,0,0,0,0,0,0,0,0,1,0
acclamation,0,0,0,0,0,1,0,0,0,0,0
municipality,0,0,0,0,0,1,0,0,0,0,0
shrine,0,0,0,0,0,1,0,0,0,0,0
formally,0,0,1,0,0,0,0,0,0,0,0
beatify,0,0,0,0,0,0,0,0,0,1,0
qāḍīs,0,0,0,0,0,0,0,0,0,0,1
juristic,1,0,0,0,0,0,0,0,0,0,0
fulfill,0,0,0,0,0,0,0,0,0,1,0
corroborate,0,0,0,0,0,0,0,0,0,1,0
mystic,1,0,0,0,0,1,0,0,0,0,0
diploma,0,0,0,0,0,1,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,1,0
qualify,0,0,0,0,0,0,0,0,0,1,0
judicial,1,0,0,0,0,0,0,0,0,0,0
pupil,0,0,0,0,0,1,0,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,1,0
chance,0,0,0,0,0,1,0,0,0,0,0
respected,1,0,0,0,0,0,0,0,0,0,0
soul,0,0,0,0,0,1,0,0,0,0,0
practical,1,0,0,0,0,0,0,0,0,0,0
joy,0,0,0,0,0,1,0,0,0,0,0
living,0,0,0,0,0,1,0,0,0,0,0
benevolence,0,0,0,0,0,1,0,0,0,0,0
sultan,0,0,0,0,0,10,0,0,0,0,0
income,0,0,0,0,0,1,0,0,0,0,0
devotee,0,0,0,0,0,1,0,0,0,0,0
temperament,0,0,0,0,0,1,0,0,0,0,0
retinue,0,0,0,0,0,2,0,0,0,0,0
navigate,0,0,0,0,0,0,0,0,0,1,0
ambitious,1,0,0,0,0,0,0,0,0,0,0
mature,0,0,0,0,0,0,0,0,0,1,0
luck,0,0,0,0,0,1,0,0,0,0,0
indirect,1,0,0,0,0,0,0,0,0,0,0
crisscross,0,0,0,0,0,0,0,0,0,1,0
sultanate,0,0,0,0,0,1,0,0,0,0,0
cordially,0,0,1,0,0,0,0,0,0,0,0
generously,0,0,1,0,0,0,0,0,0,0,0
brotherhood,0,0,0,0,0,1,0,0,0,0,0
ākhī,0,0,0,0,0,1,0,0,0,0,0
unbeliever,0,0,0,0,0,1,0,0,0,0,0
tolerant,1,0,0,0,0,0,0,0,0,0,0
happy,1,0,0,0,0,0,0,0,0,0,0
pagan,1,0,0,0,0,0,0,0,0,0,0
russian,1,0,0,0,0,0,0,0,0,0,0
scar,0,0,0,0,0,1,0,0,0,0,0
complicated,1,0,0,0,0,0,0,0,0,0,0
dating,0,0,0,0,0,2,0,0,0,0,0
accuracy,0,0,0,0,0,1,0,0,0,0,0
attendant,0,0,0,0,0,1,0,0,0,0,0
concubine,0,0,0,0,0,1,0,0,0,0,0
expectation,0,0,0,0,0,1,0,0,0,0,0
qāḍī,0,0,0,0,0,0,0,0,0,0,2
sinecure,0,0,0,0,0,1,0,0,0,0,0
easy,1,0,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,0,1,0,0,0,0,0
sway,0,0,0,0,0,1,0,0,0,0,0
indiscriminately,0,0,1,0,0,0,0,0,0,0,0
glory,0,0,0,0,0,2,0,0,0,0,0
setback,0,0,0,0,0,1,0,0,0,0,0
daily,0,0,1,0,0,0,0,0,0,0,0
victim,0,0,0,0,0,1,0,0,0,0,0
suspicious,1,0,0,0,0,0,0,0,0,0,0
despot,0,0,0,0,0,1,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,0,1,0
notwithstanding,0,1,0,0,0,0,0,0,0,0,0
precaution,0,0,0,0,0,1,0,0,0,0,0
disgrace,0,0,0,0,0,1,0,0,0,0,0
regret,0,0,0,0,0,1,0,0,0,0,0
waylay,0,0,0,0,0,0,0,0,0,1,0
insurgent,0,0,0,0,0,1,0,0,0,0,0
shipwreck,0,0,0,0,0,1,0,0,0,1,0
wrath,0,0,0,0,0,1,0,0,0,0,0
aspire,0,0,0,0,0,0,0,0,0,1,0
waterway,0,0,0,0,0,1,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,0,1,0
shadow,0,0,0,0,0,1,0,0,0,0,0
perform,0,0,0,0,0,0,0,0,0,1,0
remnant,0,0,0,0,0,1,0,0,0,0,0
moorish,1,0,0,0,0,0,0,0,0,0,0
unwillingly,0,0,1,0,0,0,0,0,0,0,0
request,0,0,0,0,0,1,0,0,0,0,0
reminiscence,0,0,0,0,0,1,0,0,0,0,0
embellish,0,0,0,0,0,0,0,0,0,1,0
ornate,1,0,0,0,0,0,0,0,0,0,0
steam,0,0,0,0,0,1,0,0,0,0,0
adjacent,1,0,0,0,0,0,0,0,0,0,0
minimal,1,0,0,0,0,0,0,0,0,0,0
documentary,1,0,0,0,0,0,0,0,0,0,0
majority,0,0,0,0,0,1,0,0,0,0,0
identifiable,1,0,0,0,0,0,0,0,0,0,0
surprisingly,0,0,1,0,0,0,0,0,0,0,0
shed,0,0,0,0,0,0,0,0,0,1,0
curious,2,0,0,0,0,0,0,0,0,0,0
lapse,0,0,0,0,0,1,0,0,0,0,0
intentional,1,0,0,0,0,0,0,0,0,0,0
fabrication,0,0,0,0,0,1,0,0,0,0,0
corroborative,1,0,0,0,0,0,0,0,0,0,0
gradual,1,0,0,0,0,0,0,0,0,0,0
revealing,0,0,0,0,0,1,0,0,0,0,0
reaction,0,0,0,0,0,1,0,0,0,0,0
oscillate,0,0,0,0,0,0,0,0,0,1,0
formalism,0,0,0,0,0,1,0,0,0,0,0
adherence,0,0,0,0,0,1,0,0,0,0,0
posterity,0,0,0,0,0,1,0,0,0,0,0
ago,0,0,2,0,0,0,0,0,0,0,0
ten,0,0,0,0,0,1,0,0,0,0,0
specialized,1,0,0,0,0,0,0,0,0,0,0
instrumental,2,0,0,0,0,0,0,0,0,0,0
transportation,0,0,0,0,0,1,0,0,0,0,0
building,0,0,0,0,0,1,0,0,0,0,0
faraway,1,0,0,0,0,0,0,0,0,0,0
remote,1,0,0,0,0,0,0,0,0,0,0
conviction,0,0,0,0,0,1,0,0,0,0,0
rife,1,0,0,0,0,0,0,0,0,0,0
misrepresentation,0,0,0,0,0,1,0,0,0,0,0
exaggeration,0,0,0,0,0,1,0,0,0,0,0
otherworldly,1,0,0,0,0,0,0,0,0,0,0
undiscovered,1,0,0,0,0,0,0,0,0,0,0
