word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,SYM,VERB,X
carelessness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
carefully,0,0,3,0,0,0,0,0,0,0,0,0,0,0
loose,1,0,0,0,0,0,0,0,0,0,0,0,1,0
inside,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fence,0,0,0,0,0,0,3,0,0,0,0,0,0,0
outrage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bolt,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dusk,0,0,0,0,0,0,1,0,0,0,0,0,0,0
door,0,0,0,0,0,0,2,0,0,0,0,0,0,0
window,0,0,0,0,0,0,1,0,0,0,0,0,0,0
zeal,0,0,0,0,0,0,2,0,0,0,0,0,0,0
office,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gallop,0,0,0,0,0,0,2,0,0,0,0,0,1,0
glitter,0,0,0,0,0,0,0,0,0,0,0,0,2,0
lawless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
deluge,0,0,0,0,0,0,0,0,0,0,0,0,1,0
scum,0,0,0,0,0,0,1,0,0,0,0,0,0,0
super,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
eucalyptus,0,0,0,0,0,0,6,0,0,0,0,0,0,0
tough,1,0,0,0,0,0,0,0,0,0,0,0,0,0
foamy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
odorous,3,0,0,0,0,0,0,0,0,0,0,0,0,0
resin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
twig,0,0,0,0,0,0,1,0,0,0,0,0,0,0
outline,0,0,0,0,0,0,2,0,0,0,0,0,0,0
smoother,0,0,1,0,0,0,0,0,0,0,0,0,0,0
turner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pillar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mold,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hundred,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chaplet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
droop,0,0,0,0,0,0,0,0,0,0,0,0,2,0
calyx,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inverted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
urn,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leafy,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dome,0,0,0,0,0,0,2,0,0,0,0,0,0,0
greenness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
circulate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
freely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dampness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fell,0,0,0,0,0,0,0,0,0,0,0,0,2,0
densely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pack,0,0,0,0,0,0,2,0,0,0,0,0,1,0
bramble,0,0,0,0,0,0,1,0,0,0,0,0,0,0
virgin,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barricade,0,0,0,0,0,0,0,0,0,0,0,0,1,0
overgrown,1,0,0,0,0,0,0,0,0,0,0,0,0,0
inextricable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tangle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
creeper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
canopy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
perspective,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dappled,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,0,0,0,1,0
constitute,0,0,0,0,0,0,0,0,0,0,0,0,1,0
novel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oceanic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
enumerate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
flora,0,0,0,0,0,0,1,0,0,0,0,0,0,0
darkness,0,0,0,0,0,0,7,0,0,0,0,0,0,0
sunlight,0,0,0,0,0,0,2,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,2,0,0,0,0,0,0,0
foliage,0,0,0,0,0,0,4,0,0,0,0,0,0,0
slant,0,0,0,0,0,0,1,0,0,0,0,0,4,0
venetian,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blind,0,0,0,0,0,0,1,0,0,0,0,0,0,0
caprice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
err,0,0,0,0,0,0,0,0,0,0,0,0,1,0
greek,1,0,0,0,0,0,0,0,0,0,0,0,0,0
self,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ecualyptus,0,0,0,0,0,0,1,0,0,0,0,0,0,0
badly,0,0,1,0,0,0,0,0,0,0,0,0,0,0
purely,0,0,2,0,0,0,0,0,0,0,0,0,0,0
physical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
parch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sap,0,0,0,0,0,0,2,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,0,0,3,0
evaporation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leaf,0,0,0,0,0,0,2,0,0,0,0,0,0,0
shadeless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perspiration,0,0,0,0,0,0,1,0,0,0,0,0,0,0
forehead,0,0,0,0,0,0,2,0,0,0,0,0,0,0
protection,0,0,0,0,0,0,2,0,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cockatoo,0,0,0,0,0,0,2,0,0,0,0,0,0,0
top,0,0,0,0,0,0,2,0,0,0,0,0,0,0
distinguish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
imperceptible,1,0,0,0,0,0,0,0,0,0,0,0,0,0
occasionally,0,0,2,0,0,0,0,0,0,0,0,0,0,0
roquet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gay,2,0,0,0,0,0,0,0,0,0,0,0,0,0
reign,0,0,0,0,0,0,0,0,0,0,0,0,2,0
temple,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tramp,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rider,0,0,0,0,0,0,3,0,0,0,0,0,0,0
grind,0,0,0,0,0,0,0,0,0,0,0,0,1,0
comparatively,0,0,1,0,0,0,0,0,0,0,0,0,0,0
factory,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chimney,0,0,0,0,0,0,1,0,0,0,0,0,0,0
destruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cedar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
monument,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tubular,1,0,0,0,0,0,0,0,0,0,0,0,0,0
capitally,0,0,1,0,0,0,0,0,0,0,0,0,0,0
requisite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,0,0,0,4,0
symmetrical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
avenue,0,0,0,0,0,0,4,0,0,0,0,0,0,0
assemblage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
respectable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fatigued,2,0,0,0,0,0,0,0,0,0,0,0,0,0
morrow,0,0,0,0,0,0,3,0,0,0,0,0,0,0
guidance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
loquacious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
landlord,0,0,0,0,0,0,3,0,0,0,0,0,0,0
acquainted,1,0,0,0,0,0,0,0,0,0,0,0,0,0
detain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
perpetrator,0,0,0,0,0,0,1,0,0,0,0,0,0,0
railroad,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arrest,0,0,0,0,0,0,0,0,0,0,0,0,4,0
empressment,0,0,0,0,0,0,2,0,0,0,0,0,0,0
reasonable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
copy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
following,3,0,0,0,0,0,0,0,0,0,0,0,0,0
message,0,0,0,0,0,0,3,0,0,0,0,0,0,0
robbery,0,0,0,0,0,0,1,0,0,0,0,0,0,0
coroner,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inquest,0,0,0,0,0,0,1,0,0,0,0,0,0,0
transfer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
evade,0,0,0,0,0,0,0,0,0,0,0,0,1,0
caution,0,0,0,0,0,0,0,0,0,0,0,0,1,0
communicate,0,0,0,0,0,0,0,0,0,0,0,0,3,0
materially,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hesitate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
compromise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wretch,0,0,0,0,0,0,4,0,0,0,0,0,0,0
prudent,3,0,0,0,0,0,0,0,0,0,0,0,0,0
sake,0,0,0,0,0,0,2,0,0,0,0,0,0,0
appeal,0,0,0,0,0,0,1,0,0,0,0,0,1,0
scoundrel,0,0,0,0,0,0,2,0,0,0,0,0,0,0
frighten,0,0,0,0,0,0,0,0,0,0,0,0,2,0
armed,4,0,0,0,0,0,0,0,0,0,0,0,0,0
determined,3,0,0,0,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,0,1,0,0,0,0,0,0,0
snap,0,0,0,0,0,0,1,0,0,0,0,0,1,0
programme,0,0,0,0,0,0,3,0,0,0,0,0,0,0
footprint,0,0,0,0,0,0,1,0,0,0,0,0,0,0
confused,1,0,0,0,0,0,0,0,0,0,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
shamrock,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fantastic,2,0,0,0,0,0,0,0,0,0,0,0,0,0
box,0,0,0,0,0,0,1,0,0,0,0,0,0,0
permanent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
undulating,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeping,0,0,0,0,0,0,1,0,0,0,0,0,0,0
luminous,2,0,0,0,0,0,0,0,0,0,0,0,0,0
constellation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
amuse,0,0,0,0,0,0,0,0,0,0,0,0,1,0
firmament,0,0,0,0,0,0,1,0,0,0,0,0,0,0
clanking,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hobble,0,0,0,0,0,0,3,0,0,0,0,0,0,0
astronomical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
meditation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
celestial,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reverie,0,0,0,0,0,0,2,0,0,0,0,0,0,0
piano,0,0,0,0,0,0,2,0,0,0,0,0,0,0
distinctly,0,0,2,0,0,0,0,0,0,0,0,0,0,0
chord,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pianist,0,0,0,0,0,0,1,0,0,0,0,0,0,0
singing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unwilling,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mio,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tesoro,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tanto,0,0,0,0,0,0,0,0,0,0,0,0,0,1
queer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
musical,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sing,0,0,0,0,0,0,0,0,0,0,0,0,2,0
melody,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indescribable,2,0,0,0,0,0,0,0,0,0,0,0,0,0
spellbound,1,0,0,0,0,0,0,0,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pointer,0,0,0,0,0,0,3,0,0,0,0,0,0,0
retreat,0,0,0,0,0,0,1,0,0,0,0,0,3,0
clamor,0,0,0,0,0,0,1,0,0,0,0,0,0,0
setter,0,0,0,0,0,0,1,0,0,0,0,0,0,0
recount,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nocturnal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
gipsy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dismount,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hat,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bow,0,0,0,0,0,0,0,0,0,0,0,0,2,0
eld,1,0,0,0,0,0,0,0,0,0,0,0,0,0
roof,0,0,0,0,0,0,1,0,0,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,0,0,0,1,0
exile,0,0,0,0,0,0,1,0,0,0,0,0,0,0
token,0,0,0,0,0,0,2,0,0,0,0,0,0,0
impudent,1,0,0,0,0,0,0,0,0,0,0,0,0,0
passionate,1,0,0,0,0,0,0,0,0,0,0,0,0,0
admirer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
music,0,0,0,0,0,0,1,0,0,0,0,0,0,0
park,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gray,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tend,0,0,0,0,0,0,0,0,0,0,0,0,2,0
continually,0,0,1,0,0,0,0,0,0,0,0,0,0,0
collie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bellowing,0,0,0,0,0,0,1,0,0,0,0,0,0,0
myall,0,0,0,0,0,0,1,0,0,0,0,0,0,0
imposing,1,0,0,0,0,0,0,0,0,0,0,0,0,0
clump,0,0,0,0,0,0,3,0,0,0,0,0,0,0
dwarf,0,0,0,0,0,0,1,0,0,0,0,0,0,0
lost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
balmy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perfume,0,0,0,0,0,0,2,0,0,0,0,0,0,0
scented,1,0,0,0,0,0,0,0,0,0,0,0,0,0
laurel,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blossom,0,0,0,0,0,0,1,0,0,0,0,0,0,0
distil,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aromatic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
transplantation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
peach,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pear,0,0,0,0,0,0,1,0,0,0,0,0,0,0
apple,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fig,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rapturous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greet,0,0,0,0,0,0,0,0,0,0,0,0,2,0
satin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
silky,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plumage,0,0,0,0,0,0,2,0,0,0,0,0,0,0
honeysucker,0,0,0,0,0,0,1,0,0,0,0,0,0,0
velvet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tail,0,0,0,0,0,0,3,0,0,0,0,0,0,0
graceful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
harmonious,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rebuild,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fairy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oasis,0,0,0,0,0,0,1,0,0,0,0,0,0,0
improvise,0,0,0,0,0,0,0,0,0,0,0,0,1,0
comer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
refinement,0,0,0,0,0,0,2,0,0,0,0,0,0,0
delicacy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
banker,0,0,0,0,0,0,1,0,0,0,0,0,0,0
money,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
paternal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
repent,0,0,0,0,0,0,0,0,0,0,0,0,2,0
selection,0,0,0,0,0,0,1,0,0,0,0,0,0,0
flourish,0,0,0,0,0,0,0,0,0,0,0,0,1,0
area,0,0,0,0,0,0,1,0,0,0,0,0,0,0
seventy,0,0,0,0,0,0,0,3,0,0,0,0,0,0
frontage,0,0,0,0,0,0,1,0,0,0,0,0,0,0
affluent,0,0,0,0,0,0,2,0,0,0,0,0,0,0
property,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ability,0,0,0,0,0,0,1,0,0,0,0,0,0,0
removed,1,0,0,0,0,0,0,0,0,0,0,0,0,0
unfrequented,2,0,0,0,0,0,0,0,0,0,0,0,0,0
angle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
quadrilateral,0,0,0,0,0,0,1,0,0,0,0,0,0,0
left,2,0,0,0,0,0,1,0,0,0,0,0,0,0
beautiful,1,0,0,0,0,0,0,0,0,0,0,0,0,0
breeding,0,0,0,0,0,0,1,0,0,0,0,0,0,0
farming,0,0,0,0,0,0,1,0,0,0,0,0,0,0
admirably,0,0,2,0,0,0,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0,0,0,0,1,0
exotic,1,0,0,0,0,0,1,0,0,0,0,0,0,0
fatten,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fertile,1,0,0,0,0,0,0,0,0,0,0,0,0,0
price,0,0,0,0,0,0,2,0,0,0,0,0,0,0
emerophili,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stable,0,0,0,0,0,0,1,0,0,0,0,0,0,0
building,0,0,0,0,0,0,1,0,0,0,0,0,0,0
valley,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bidding,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sumptuous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
viand,0,0,0,0,0,0,1,0,0,0,0,0,0,0
opulence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
splendid,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hopefully,0,0,1,0,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,0,1,0,0,0,0,0,0,0
instance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gentleness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brutality,0,0,0,0,0,0,1,0,0,0,0,0,0,0
explorer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
soldier,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sixteen,0,0,0,0,0,0,0,1,0,0,0,0,0,0
corroborate,0,0,0,0,0,0,0,0,0,0,0,0,2,0
uneasiness,0,0,0,0,0,0,3,0,0,0,0,0,0,0
booty,0,0,0,0,0,0,1,0,0,0,0,0,0,0
request,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sketch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
amusement,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brake,0,0,0,0,0,0,2,0,0,0,0,0,0,0
coachman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,0,0,3,0
huntsman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
joyously,0,0,1,0,0,0,0,0,0,0,0,0,0,0
german,1,0,0,0,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,0,3,0,0,0,0,0,0,0
injunction,0,0,0,0,0,0,1,0,0,0,0,0,0,0
battue,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wombat,0,0,0,0,0,0,2,0,0,0,0,0,0,0
bandicoot,0,0,0,0,0,0,2,0,0,0,0,0,0,0
herbivorous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
burrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
badger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
marsupial,1,0,0,0,0,0,1,0,0,0,0,0,0,0
outwit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lesson,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pillage,0,0,0,0,0,0,0,0,0,0,0,0,1,0
poultry,0,0,0,0,0,0,1,0,0,0,0,0,0,0
repulsive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
adorable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
one,0,0,0,0,0,0,2,0,0,0,0,0,0,0
precipitately,0,0,1,0,0,0,0,0,0,0,0,0,0,0
maternal,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pouch,0,0,0,0,0,0,1,0,0,0,0,0,0,0
decamp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hind,2,0,0,0,0,0,0,0,0,0,0,0,0,0
unbend,0,0,0,0,0,0,0,0,0,0,0,0,1,0
male,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bushman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vigorously,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,0,0,0,2,0
weariness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paw,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nail,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,0,0,3,0
rip,0,0,0,0,0,0,0,0,0,0,0,0,2,0
marsupium,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nigh,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,1,0,0,0,0,0,0,0
agony,0,0,0,0,0,0,2,0,0,0,0,0,0,0
speechless,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wound,0,0,0,0,0,0,7,0,0,0,0,0,5,0
risk,0,0,0,0,0,0,4,0,0,0,0,0,1,0
unhurt,1,0,0,0,0,0,0,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,2,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,2,0,0,0,0,0,0,0
brief,4,0,0,0,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tread,0,0,0,0,0,0,0,0,0,0,0,0,1,0
barrier,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fortification,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cloudy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
toilsome,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uneven,1,0,0,0,0,0,0,0,0,0,0,0,0,0
character,0,0,0,0,0,0,3,0,0,0,0,0,0,0
extumescence,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mound,0,0,0,0,0,0,1,0,0,0,0,0,0,0
protuberance,0,0,0,0,0,0,1,0,0,0,0,0,0,0
continual,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ascent,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cumbrous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heavily,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muscle,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hough,0,0,0,0,0,0,1,0,0,0,0,0,0,0
groan,0,0,0,0,0,0,1,0,0,0,0,0,1,0
discomfort,0,0,0,0,0,0,2,0,0,0,0,0,0,0
practical,2,0,0,0,0,0,0,0,0,0,0,0,0,0
projection,0,0,0,0,0,0,1,0,0,0,0,0,0,0
navigation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
billowy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perilous,3,0,0,0,0,0,0,0,0,0,0,0,0,0
argillaceous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indefinitely,0,0,1,0,0,0,0,0,0,0,0,0,0,0
insurmountable,1,0,0,0,0,0,0,0,0,0,0,0,0,0
block,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ravine,0,0,0,0,0,0,2,0,0,0,0,0,0,0
lagoon,0,0,0,0,0,0,1,0,0,0,0,0,0,0
detour,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alps,0,0,0,0,0,0,0,0,0,1,0,0,0,0
edge,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gladden,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fade,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plenty,0,0,0,0,0,0,3,0,0,0,0,0,0,0
imply,0,0,0,0,0,0,0,0,0,0,0,0,1,0
infinite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vocabulary,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reproach,0,0,0,0,0,0,0,0,0,0,0,0,1,0
blunder,0,0,0,0,0,0,2,0,0,0,0,0,0,0
suit,0,0,0,0,0,0,0,0,0,0,0,0,1,0
outrageous,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vocation,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alpine,1,0,0,0,0,0,0,0,0,0,0,0,0,0
outlet,0,0,0,0,0,0,1,0,0,0,0,0,0,0
embarrassed,2,0,0,0,0,0,0,0,0,0,0,0,0,0
inn,0,0,0,0,0,0,3,0,0,0,0,0,0,0
public,1,0,0,0,0,0,0,0,0,0,0,0,0,0
goodness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tempered,1,0,0,0,0,0,0,0,0,0,0,0,0,0
customer,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gin,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brandy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rover,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surly,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reward,0,0,0,0,0,0,2,0,0,0,0,0,1,0
handful,0,0,0,0,0,0,1,0,0,0,0,0,0,0
silver,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tavern,0,0,0,0,0,0,1,0,0,0,0,0,0,0
placard,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sterling,0,0,0,0,0,0,1,0,0,0,0,0,0,0
innkeeper,0,0,0,0,0,0,1,0,0,0,0,0,0,0
frequently,0,0,2,0,0,0,0,0,0,0,0,0,0,0
declivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unharness,0,0,0,0,0,0,0,0,0,0,0,0,1,0
turning,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prop,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reinforce,0,0,0,0,0,0,0,0,0,0,0,0,1,0
harness,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tired,2,0,0,0,0,0,0,0,0,0,0,0,0,0
illness,0,0,0,0,0,0,2,0,0,0,0,0,0,0
carcass,0,0,0,0,0,0,1,0,0,0,0,0,0,0
raven,0,0,0,0,0,0,2,0,0,0,0,0,0,0
thickness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
base,0,0,0,0,0,0,1,0,0,0,0,0,0,0
surmount,0,0,0,0,0,0,0,0,0,0,0,0,1,0
plateau,0,0,0,0,0,0,2,0,0,0,0,0,0,0
intercept,0,0,0,0,0,0,0,0,0,0,0,0,2,0
aquatic,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mistress,0,0,0,0,0,0,1,0,0,0,0,0,0,0
woodman,0,0,0,0,0,0,1,0,0,0,0,0,0,0
retain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wildness,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rosy,1,0,0,0,0,0,0,0,0,0,0,0,0,0
spectator,0,0,0,0,0,0,1,0,0,0,0,0,0,0
descent,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hailstorm,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hail,0,0,0,0,0,0,2,0,0,0,0,0,0,0
lump,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ice,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bruise,0,0,0,0,0,0,1,0,0,0,0,0,0,0
riddle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
covering,0,0,0,0,0,0,1,0,0,0,0,0,0,0
icicle,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shower,0,0,0,0,0,0,1,0,0,0,0,0,0,0
