word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,PUNCT,SCONJ,VERB,X
bend,0,0,0,0,0,0,0,0,0,0,1,0
substance,0,0,0,0,0,2,0,0,0,0,0,0
vessel,0,0,0,0,0,1,0,0,0,0,0,0
curve,0,0,0,0,0,0,0,0,0,0,1,0
arch,0,0,0,0,0,0,0,0,0,0,1,0
projection,0,0,0,0,0,1,0,0,0,0,0,0
planet,0,0,0,0,0,1,0,0,0,0,0,0
incline,0,0,0,0,0,0,0,0,0,0,1,0
enclosure,0,0,0,0,0,1,0,0,0,0,0,0
fashion,0,0,0,0,0,1,0,0,0,0,0,0
outer,1,0,0,0,0,0,0,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0,0,0
impart,0,0,0,0,0,0,0,0,0,0,1,0
tear,0,0,0,0,0,0,0,0,0,0,1,0
vapour,0,0,0,0,0,1,0,0,0,0,0,0
cylindrical,1,0,0,0,0,0,0,0,0,0,0,0
truss,0,0,0,0,0,0,0,0,0,0,1,0
