word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
facility,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bout,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rimé,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pre,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raphaelite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magazine,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
lay,1,0,0,0,0,0,0,2,0,0,0,0,0,8,1
middle,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0
professional,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
storyteller,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
supposedly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
extant,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romance,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0
recount,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
supernatural,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chivalry,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
faerie,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
land,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
lais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
incomplete,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recasting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arthurian,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
constant,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
variant,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
lays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
division,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
canto,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
cantus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
portion,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
chant,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0
sitting,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
discrete,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
section,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
structure,0,0,0,0,0,0,0,42,0,0,0,0,0,8,0
ambitious,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
unequal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prescribe,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pattern,0,0,0,0,0,0,0,65,0,0,0,0,0,7,0
popularize,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
attract,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dynasty,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
transitional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strife,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
monarch,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
predominant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
risible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
light,16,0,0,0,0,0,0,7,0,0,0,0,0,0,0
quatrain,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
aabb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
name,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0
initial,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biographical,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baseless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purposefully,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
flat,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clumsy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mark,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0
totally,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
reluctant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schoolchild,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
invariably,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
dinner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
request,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
repeat,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
irregular,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ear,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
requisite,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
successful,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awkward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steady,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shout,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bizarre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
win,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
equal,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
opinion,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
resent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bitterly,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
funny,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
illustration,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
graphic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resultant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concrete,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typeface,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fragment,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
punctuation,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
grapheme,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
morpheme,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
meaningful,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denotative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
evocative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
musique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
concrète,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
experimental,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technique,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
swiss,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bolivian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
practitioner,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
austrian,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inspiration,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
nonrational,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visual,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bias,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
purely,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
verbal,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
concept,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
proponent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
verbivocovisual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
incorporate,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
geometric,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typographic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
animate,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
internet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pair,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
contained,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
run,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
open,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0
enjambment,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
frequently,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
pithy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epigrammatic,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
part,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
alexandrine,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
dutch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commonly,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
substitute,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
versification,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
square,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jacobean,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heighten,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
conclusion,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
dialogue,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0
seize,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
plate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cywydd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
plural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cywyddau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
seven,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
south,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affinity,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
king,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
band,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
trouvères,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jongleurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
golden,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excessive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stylistic,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamper,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
folk,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
choral,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wine,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
dithyramb,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
bce,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
improvised,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lyric,29,0,0,0,0,0,0,15,0,0,0,0,0,0,0
banqueter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leadership,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wit,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
stricken,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thunderbolt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contrast,0,0,0,0,0,0,0,12,0,0,0,0,0,10,0
sober,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
etymology,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
amb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
historian,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
decade,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tyranny,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dithyrambic,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
officially,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
festival,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
grandiose,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spectacular,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prologue,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
leader,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
chorus,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
expensive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apparel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
boy,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
altar,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
singleor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pipe,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
finger,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
hole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
instrumental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
flourishing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hellenistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epigram,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
victory,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
papyrus,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
discovery,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
soloist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
scholar,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
mimetic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assertion,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
originate,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
improvisation,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
sign,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
surrender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vivid,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
method,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
onward,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
connotation,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
turgid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bombastic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rare,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coincidental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
resemblance,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
physician,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
inspired,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strain,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
exalted,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trivial,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loosely,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
constructed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doggerel,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
characteristic,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0
rym,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
burlesque,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
winded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
defend,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ragged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tattered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jagged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rudely,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
beat,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
rusty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
therewith,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hath,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
pith,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
literally,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
cudgel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
renaissance,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0
limerick,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
commercial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compress,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
scene,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
psychological,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sophisticated,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomb,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
actually,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
imitate,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
satiric,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
characterization,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
casual,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
digression,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
interesting,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inadvertently,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aristocratic,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duchess,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
paint,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
portrait,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
cruelty,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
novelistic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assess,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
intelligence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reliability,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
narrator,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
successfully,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
eclogue,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
shepherd,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
corruption,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
civilized,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idyll,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
inventor,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
neo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
outstanding,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nymph,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fawn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
climax,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0
freshness,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
learned,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ironic,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonpastoral,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rebel,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
artificiality,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
occasionally,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
special,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meditative,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
personage,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
extension,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
reflective,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mortality,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
elegiac,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alternate,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
dactylic,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hexameter,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
content,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0
search,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0
value,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0
alien,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lamentation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
borrow,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
idealized,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
background,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
invocation,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
aid,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0
suffering,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
funeral,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
procession,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
sympathetic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mourning,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
musing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
unkindness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
acceptance,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
affirmative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
justification,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
college,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
thyrsis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
graveyard,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
generalized,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immortality,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gloomy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghoulish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impermanence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
philosophical,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
speculation,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
representative,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0
known,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tastefully,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
subdued,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creation,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
tribute,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
humble,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unknown,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
villager,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
bury,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
church,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
cemetery,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
counterpart,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
wholly,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
fallacy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
attribute,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
lilac,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dooryard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
frequent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
athlete,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
father,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0
doom,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
hour,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
envelope,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enclose,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
debate,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0
sharp,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inscription,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
suitable,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carve,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
monument,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
brief,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
particularly,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
astringent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
purport,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
striking,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conversation,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
succinct,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
generalization,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
final,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pungent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indecent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epigrammatist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vernacular,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0
notably,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
follower,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
graceful,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleanly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
progress,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
memorable,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neatly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sum,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
dwarfish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
brevity,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
sententious,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
engage,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
taste,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
culminate,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gentle,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
master,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0
cynic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
comment,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0
blasphemy,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
epinicion,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
epinician,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
victor,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
solo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
celebration,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
triumphal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
city,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
elaborate,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0
site,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
