word,ADJ,ADP,ADV,AUX,CCONJ,NOUN,NUM,PRON,SCONJ,VERB,X
distribute,0,0,0,0,0,0,0,0,0,1,0
promulgate,0,0,0,0,0,0,0,0,0,1,0
favoured,1,0,0,0,0,0,0,0,0,0,0
beautifully,0,0,1,0,0,0,0,0,0,0,0
symmetry,0,0,0,0,0,2,0,0,0,0,0
monumentality,0,0,0,0,0,1,0,0,0,0,0
unornamented,1,0,0,0,0,0,0,0,0,0,0
labour,0,0,0,0,0,1,0,0,0,0,0
gracious,1,0,0,0,0,0,0,0,0,0,0
conviviality,0,0,0,0,0,1,0,0,0,0,0
larger,0,0,1,0,0,0,0,0,0,0,0
impatience,0,0,0,0,0,1,0,0,0,0,0
tediousness,0,0,0,0,0,1,0,0,0,0,0
cart,0,0,0,0,0,1,0,0,0,0,0
calm,1,0,0,0,0,0,0,0,0,0,0
retired,1,0,0,0,0,0,0,0,0,0,0
retrospective,1,0,0,0,0,0,0,0,0,0,0
poignancy,0,0,0,0,0,1,0,0,0,0,0
naturalness,0,0,0,0,0,1,0,0,0,0,0
suitable,5,0,0,0,0,0,0,0,0,0,0
gentlemanly,2,0,0,0,0,0,0,0,0,0,0
vers,0,0,0,0,0,0,0,0,0,0,1
société,0,0,0,0,0,0,0,0,0,0,1
liaison,0,0,0,0,0,1,0,0,0,0,0
pick,0,0,0,0,0,0,0,0,0,1,0
attitudinizing,0,0,0,0,0,1,0,0,0,0,0
laureate,0,0,0,0,0,1,0,0,0,0,0
contribution,0,0,0,0,0,2,0,0,0,0,0
exponent,0,0,0,0,0,2,0,0,0,0,0
inoffensive,1,0,0,0,0,0,0,0,0,0,0
topographical,2,0,0,0,0,0,0,0,0,0,0
precursor,0,0,0,0,0,1,0,0,0,0,0
gentility,0,0,0,0,0,2,0,0,0,0,0
midcentury,0,0,0,0,0,1,0,0,0,0,0
shatter,0,0,0,0,0,0,0,0,0,3,0
ornamentation,0,0,0,0,0,1,0,0,0,0,0
flow,0,0,0,0,0,1,0,0,0,2,0
nostalgically,0,0,1,0,0,0,0,0,0,0,0
portray,0,0,0,0,0,0,0,0,0,11,0
idealized,1,0,0,0,0,0,0,0,0,0,0
dangerous,4,0,0,0,0,0,0,0,0,0,0
absolutist,1,0,0,0,0,0,0,0,0,0,0
stuart,0,0,0,0,0,1,0,0,0,0,0
patriotic,3,0,0,0,0,0,0,0,0,0,0
erroneously,0,0,1,0,0,0,0,0,0,0,0
disregard,0,0,0,0,0,0,0,0,0,2,0
regime,0,0,0,0,0,2,0,0,0,0,0
spokesman,0,0,0,0,0,1,0,0,0,0,0
promising,1,0,0,0,0,0,0,0,0,0,0
disappoint,0,0,0,0,0,0,0,0,0,1,0
fervently,0,0,1,0,0,0,0,0,0,0,0
pro,2,0,0,0,0,0,0,0,0,0,0
spanish,6,0,0,0,0,0,0,0,0,0,0
sharp,2,0,0,0,0,0,0,0,0,0,0
imprisonment,0,0,0,0,0,1,0,0,0,0,0
lampoon,0,0,0,0,0,0,0,0,0,1,0
conciliate,0,0,0,0,0,0,0,0,0,1,0
inability,0,0,0,0,0,2,0,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,6,0
sage,0,0,0,0,0,1,0,0,0,0,0
teacher,0,0,0,0,0,2,0,0,0,0,0
ninth,1,0,0,0,0,0,0,0,0,0,0
foot,0,0,0,0,0,3,0,0,0,0,0
alexandrine,0,0,0,0,0,1,0,0,0,0,0
scheme,0,0,0,0,0,4,0,0,0,0,0
ababbcbcc,0,0,0,0,0,0,0,0,0,0,1
ballade,0,0,0,0,0,1,0,0,0,0,0
eightline,0,0,0,0,0,0,1,0,0,0,0
ababbcbc,0,0,0,0,0,0,0,0,0,0,1
ottava,0,0,0,0,0,0,0,0,0,0,1
rima,0,0,0,0,0,0,0,0,0,0,1
abababcc,0,0,0,0,0,0,0,0,0,0,1
revolutionary,3,0,0,0,0,0,0,0,0,0,0
disuse,0,0,0,0,0,1,0,0,0,0,0
meagre,1,0,0,0,0,0,0,0,0,0,0
dowry,0,0,0,0,0,2,0,0,0,0,0
austerely,0,0,1,0,0,0,0,0,0,0,0
edifying,1,0,0,0,0,0,0,0,0,0,0
utilitarian,1,0,0,0,0,0,0,0,0,0,0
concretely,0,0,1,0,0,0,0,0,0,0,0
luxuriance,0,0,0,0,0,1,0,0,0,0,0
fruit,0,0,0,0,0,2,0,0,0,0,0
practice,0,0,0,0,0,2,0,0,0,3,0
limited,1,0,0,0,0,0,0,0,0,0,0
impetus,0,0,0,0,0,1,0,0,0,0,0
tower,0,0,0,0,0,0,0,0,0,2,0
intellect,0,0,0,0,0,2,0,0,0,0,0
chart,0,0,0,0,0,0,0,0,0,3,0
system,0,0,0,0,0,2,0,0,0,0,0
visualize,0,0,0,0,0,0,0,0,0,1,0
comprehensively,0,0,2,0,0,0,0,0,0,0,0
novelty,0,0,0,0,0,1,0,0,0,0,0
push,0,0,0,0,0,0,0,0,0,1,0
inductive,1,0,0,0,0,0,0,0,0,0,0
experimentation,0,0,0,0,0,1,0,0,0,0,0
generality,0,0,0,0,0,1,0,0,0,0,0
preconceived,1,0,0,0,0,0,0,0,0,0,0
democratize,0,0,0,0,0,0,0,0,0,1,0
tyranny,0,0,0,0,0,1,0,0,0,0,0
lift,0,0,0,0,0,0,0,0,0,1,0
inquiry,0,0,0,0,0,1,0,0,0,0,0
domain,0,0,0,0,0,1,0,0,0,0,0
mechanically,0,0,1,0,0,0,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,2,0
perfection,0,0,0,0,0,2,0,0,0,0,0
machine,0,0,0,0,0,1,0,0,0,0,0
testify,0,0,0,0,0,0,0,0,0,2,0
implication,0,0,0,0,0,1,0,0,0,0,0
distemper,0,0,0,0,0,1,0,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,2,0
elusive,2,0,0,0,0,0,0,0,0,0,0
tease,0,0,0,0,0,0,0,0,0,1,0
complication,0,0,0,0,0,3,0,0,0,0,0
masterwork,0,0,0,0,0,1,0,0,0,0,0
leisure,0,0,0,0,0,2,0,0,0,0,0
reflectively,0,0,1,0,0,0,0,0,0,0,0
witty,4,0,0,0,0,0,0,0,0,0,0
cosmography,0,0,0,0,0,1,0,0,0,0,0
naturally,0,0,1,0,0,0,0,0,0,0,0
profane,1,0,0,0,0,0,0,0,0,0,0
biographer,0,0,0,0,0,1,0,0,0,0,0
manipulate,0,0,0,0,0,0,0,0,0,2,0
shamelessly,0,0,1,0,0,0,0,0,0,0,0
lightweight,1,0,0,0,0,0,0,0,0,0,0
valedictory,1,0,0,0,0,1,0,0,0,0,0
rolling,1,0,0,0,0,0,0,0,0,0,0
skepticism,0,0,0,0,0,3,0,0,0,0,0
providential,2,0,0,0,0,0,0,0,0,0,0
saucy,1,0,0,0,0,0,0,0,0,0,0
machiavellian,2,0,0,0,0,0,0,0,0,0,0
essayist,0,0,0,0,0,1,0,0,0,0,0
initiate,0,0,0,0,0,0,0,0,0,2,0
reaction,0,0,0,0,0,1,0,0,0,0,0
anti,2,0,0,0,0,0,0,0,0,0,0
ciceronian,2,0,0,0,0,0,0,0,0,0,0
senecan,3,0,0,0,0,0,0,0,0,0,0
vaguely,0,0,1,0,0,0,0,0,0,0,0
denote,0,0,0,0,0,0,0,0,0,1,0
clipped,2,0,0,0,0,0,0,0,0,0,0
curt,1,0,0,0,0,0,0,0,0,0,0
obscurity,0,0,0,0,0,1,0,0,0,0,0
looseness,0,0,0,0,0,1,0,0,0,0,0
asymmetry,0,0,0,0,0,1,0,0,0,0,0
endedness,0,0,0,0,0,1,0,0,0,0,0
exegesis,0,0,0,0,0,1,0,0,0,0,0
tiny,2,0,0,0,0,0,0,0,0,0,0
hop,0,0,0,0,0,0,0,0,0,1,0
nervous,1,0,0,0,0,0,0,0,0,0,0
agitated,1,0,0,0,0,0,0,0,0,0,0
restlessness,0,0,0,0,0,1,0,0,0,0,0
loose,2,0,0,0,0,0,0,0,0,0,0
pseudoscience,0,0,0,0,0,1,0,0,0,0,0
anecdote,0,0,0,0,0,1,0,0,0,0,0
string,0,0,0,0,0,0,0,0,0,1,0
investigation,0,0,0,0,0,1,0,0,0,0,0
psychopathology,0,0,0,0,0,1,0,0,0,0,0
compendiousness,0,0,0,0,0,1,0,0,0,0,0
infinitely,0,0,3,0,0,0,0,0,0,0,0
extensible,1,0,0,0,0,0,0,0,0,0,0
outdo,0,0,0,0,0,0,0,0,0,1,0
invention,0,0,0,0,0,3,0,0,0,0,0
sepulchral,1,0,0,0,0,0,0,0,0,0,0
urn,0,0,0,0,0,1,0,0,0,0,0
lately,0,0,1,0,0,0,0,0,0,0,0
unanswerable,1,0,0,0,0,0,0,0,0,0,0
intuitive,1,0,0,0,0,0,0,0,0,0,0
ultimate,1,0,0,0,0,0,0,0,0,0,0
majestic,1,0,0,0,0,0,0,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0,0
byzantine,1,0,0,0,0,0,0,0,0,0,0
corantos,0,0,0,0,0,0,0,0,0,0,1
courants,0,0,0,0,0,0,0,0,0,0,1
news,0,0,0,0,0,2,0,0,0,0,0
herald,0,0,0,0,0,0,0,0,0,1,0
consolidate,0,0,0,0,0,0,0,0,0,1,0
explosion,0,0,0,0,0,1,0,0,0,0,0
journalism,0,0,0,0,0,1,0,0,0,0,0
chaos,0,0,0,0,0,2,0,0,0,0,0
theorist,0,0,0,0,0,1,0,0,0,0,0
republican,1,0,0,0,0,0,0,0,0,0,0
decency,0,0,0,0,0,3,0,0,0,0,0
ruthless,3,0,0,0,0,0,0,0,0,0,0
breach,0,0,0,0,0,0,0,0,0,1,0
competitor,0,0,0,0,0,1,0,0,0,0,0
disruptive,1,0,0,0,0,0,0,0,0,0,0
scurrilous,2,0,0,0,0,0,0,0,0,0,0
withering,1,0,0,0,0,0,0,0,0,0,0
sarcasm,0,0,0,0,0,2,0,0,0,0,0
tyrannicide,0,0,0,0,0,1,0,0,0,0,0
adopt,0,0,0,0,0,0,0,0,0,4,0
sonorousness,0,0,0,0,0,1,0,0,0,0,0
absorbing,1,0,0,0,0,0,0,0,0,0,0
elevated,4,0,0,0,0,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,3,0
theirs,0,0,0,0,0,0,0,2,0,0,0
act,0,0,0,0,0,16,0,0,0,4,0
pursuance,0,0,0,0,0,1,0,0,0,0,0
individually,0,0,1,0,0,0,0,0,0,0,0
liberty,0,0,0,0,0,6,0,0,0,0,0
incidentally,0,0,1,0,0,0,0,0,0,0,0
bewail,0,0,0,0,0,0,0,0,0,1,0
masquing,0,0,0,0,0,1,0,0,0,0,0
revelry,0,0,0,0,0,2,0,0,0,0,0
cromwellian,2,0,0,0,0,0,0,0,0,0,0
republic,0,0,0,0,0,5,0,0,0,0,0
pamphleteering,0,0,0,0,0,1,0,0,0,0,0
fledgling,0,0,0,0,0,1,0,0,0,0,0
secretary,0,0,0,0,0,4,0,0,0,0,0
materialize,0,0,0,0,0,0,0,0,0,1,0
sweep,0,0,0,0,0,1,0,0,0,1,0
defender,0,0,0,0,0,1,0,0,0,0,0
courageous,1,0,0,0,0,0,0,0,0,0,0
desperate,2,0,0,0,0,0,0,0,0,0,0
oligarchy,0,0,0,0,0,1,0,0,0,0,0
elect,0,0,0,0,0,1,0,0,0,0,0
slavery,0,0,0,0,0,1,0,0,0,0,0
pamphleteer,0,0,0,0,0,1,0,0,0,0,0
antihero,0,0,0,0,0,1,0,0,0,0,0
flawed,1,0,0,0,0,0,0,0,0,0,0
revisit,0,0,0,0,0,0,0,0,0,2,0
protagonist,0,0,0,0,0,11,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,3,0
adjust,0,0,0,0,0,0,0,0,0,1,0
bearing,0,0,0,0,0,1,0,0,0,0,0
provisional,1,0,0,0,0,0,0,0,0,0,0
watershed,0,0,0,0,0,1,0,0,0,0,0
rethinking,0,0,0,0,0,2,0,0,0,0,0
assumption,0,0,0,0,0,3,0,0,0,0,0
reassessment,0,0,0,0,0,1,0,0,0,0,0
paternal,1,0,0,0,0,0,0,0,0,0,0
grandfather,0,0,0,0,0,3,0,0,0,0,0
expel,0,0,0,0,0,0,0,0,0,2,0
banish,0,0,0,0,0,0,0,0,0,4,0
disinherit,0,0,0,0,0,0,0,0,0,1,0
business,0,0,0,0,0,3,0,0,0,0,0
scrivener,0,0,0,0,0,1,0,0,0,0,0
transaction,0,0,0,0,0,3,0,0,0,0,0
moneylender,0,0,0,0,0,2,0,0,0,0,0
negotiate,0,0,0,0,0,0,0,0,0,2,0
creditor,0,0,0,0,0,1,0,0,0,0,0
behalf,0,0,0,0,0,4,0,0,0,0,0
client,0,0,0,0,0,1,0,0,0,0,0
tailor,0,0,0,0,0,1,0,0,0,0,0
lawyer,0,0,0,0,0,2,0,0,0,0,0
cordial,2,0,0,0,0,0,0,0,0,0,0
intercede,0,0,0,0,0,0,0,0,0,2,0
musician,0,0,0,0,0,2,0,0,0,0,0
enrol,0,0,0,0,0,0,0,0,0,2,0
gifted,1,0,0,0,0,0,0,0,0,0,0
student,0,0,0,0,0,10,0,0,0,0,0
contact,0,0,0,0,0,3,0,0,0,0,0
befriend,0,0,0,0,0,0,0,0,0,4,0
confidant,0,0,0,0,0,1,0,0,0,0,0
dean,0,0,0,0,0,1,0,0,0,0,0
proficiency,0,0,0,0,0,1,0,0,0,0,0
proficiently,0,0,1,0,0,0,0,0,0,0,0
testimony,0,0,0,0,0,1,0,0,0,0,0
rusticate,0,0,0,0,0,0,0,0,0,1,0
logician,0,0,0,0,0,1,0,0,0,0,0
reinstate,0,0,0,0,0,0,0,0,0,1,0
award,0,0,0,0,0,0,0,0,0,1,0
bachelor,0,0,0,0,0,2,0,0,0,0,0
initial,1,0,0,0,0,0,0,0,0,0,0
minister,0,0,0,0,0,5,0,0,0,2,0
equipped,1,0,0,0,0,0,0,0,0,0,0
academically,0,0,2,0,0,0,0,0,0,0,0
inclination,0,0,0,0,0,2,0,0,0,0,0
mature,5,0,0,0,0,0,0,0,0,1,0
dislike,0,0,0,0,0,0,0,0,0,1,0
insistence,0,0,0,0,0,1,0,0,0,0,0
disaffection,0,0,0,0,0,1,0,0,0,0,0
impel,0,0,0,0,0,0,0,0,0,1,0
overall,1,0,1,0,0,0,0,0,0,0,0
displeased,1,0,0,0,0,0,0,0,0,0,0
stultifying,1,0,0,0,0,0,0,0,0,0,0
correspondence,0,0,0,0,0,2,0,0,0,0,0
friendship,0,0,0,0,0,9,0,0,0,0,0
complexion,0,0,0,0,0,1,0,0,0,0,0
auburn,1,0,0,0,0,0,0,0,0,0,0
hair,0,0,0,0,0,1,0,0,0,0,0
excel,0,0,0,0,0,0,0,0,0,1,0
prolusion,0,0,0,0,0,3,0,0,0,0,0
oratorical,1,0,0,0,0,0,0,0,0,0,0
authorize,0,0,0,0,0,0,0,0,0,1,0
outskirt,0,0,0,0,0,1,0,0,0,0,0
outbreak,0,0,0,0,0,2,0,0,0,0,0
relocate,0,0,0,0,0,0,0,0,0,1,0
studious,3,0,0,0,0,0,0,0,0,0,0
gainful,1,0,0,0,0,0,0,0,0,0,0
employment,0,0,0,0,0,1,0,0,0,0,0
manservant,0,0,0,0,0,1,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,3,0
tour,0,0,0,0,0,1,0,0,0,1,0
month,0,0,0,0,0,4,0,0,0,0,0
florentine,2,0,0,0,0,0,0,0,0,0,0
academy,0,0,0,0,0,1,0,0,0,0,0
literati,0,0,0,0,0,1,0,0,0,0,0
humanistic,2,0,0,0,0,0,0,0,0,0,0
gratifying,1,0,0,0,0,0,0,0,0,0,0
invigorate,0,0,0,0,0,0,0,0,0,1,0
meet,0,0,0,0,0,0,0,0,0,4,0
virtual,1,0,0,0,0,0,0,0,0,0,0
arrest,0,0,0,0,0,3,0,0,0,0,0
meeting,0,0,0,0,0,3,0,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0
boyhood,0,0,0,0,0,2,0,0,0,0,0
impend,0,0,0,0,0,0,0,0,0,2,0
anticipate,0,0,0,0,0,0,0,0,0,5,0
liberation,0,0,0,0,0,1,0,0,0,0,0
psalm,0,0,0,0,0,1,0,0,0,0,0
dactylic,2,0,0,0,0,0,0,0,0,0,0
elegia,0,0,0,0,0,1,0,0,0,0,1
prima,0,0,0,0,0,0,0,0,0,0,1
rustication,0,0,0,0,0,1,0,0,0,0,0
reinstatement,0,0,0,0,0,1,0,0,0,0,0
reedy,1,0,0,0,0,0,0,0,0,0,0
fen,0,0,0,0,0,1,0,0,0,0,0
hum,0,0,0,0,0,1,0,0,0,0,0
noisy,2,0,0,0,0,0,0,0,0,0,0
quintum,0,0,0,0,0,0,0,0,0,0,1
fifth,0,0,0,0,0,2,0,0,0,0,0
detonate,0,0,0,0,0,0,0,0,0,1,0
explosive,0,0,0,0,0,1,0,0,0,0,0
opening,0,0,0,0,0,4,0,0,0,0,0
participate,0,0,0,0,0,0,0,0,0,3,0
treachery,0,0,0,0,0,3,0,0,0,0,0
papacy,0,0,0,0,0,2,0,0,0,0,0
perpetrate,0,0,0,0,0,0,0,0,0,1,0
sinful,1,0,0,0,0,0,0,0,0,0,0
counteract,0,0,0,0,0,0,0,0,0,2,0
inveigh,0,0,0,0,0,0,0,0,0,1,0
oversee,0,0,0,0,0,0,0,0,0,1,0
cough,0,0,0,0,0,1,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,2,0
niece,0,0,0,0,0,1,0,0,0,0,0
tenderly,0,0,1,0,0,0,0,0,0,0,0
overtone,0,0,0,0,0,2,0,0,0,0,0
supernal,1,0,0,0,0,0,0,0,0,0,0
enlighten,0,0,0,0,0,0,0,0,0,1,0
presence,0,0,0,0,0,4,0,0,0,0,0
illsuite,0,0,0,0,0,0,0,0,0,1,0
sixth,2,0,0,0,0,0,0,0,0,0,0
sexta,0,0,0,0,0,0,0,0,0,0,1
valuable,1,0,0,0,0,0,0,0,0,0,0
conception,0,0,0,0,0,1,0,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,1,0
descended,1,0,0,0,0,0,0,0,0,0,0
bringer,0,0,0,0,0,1,0,0,0,0,0
blessed,1,0,0,0,0,0,0,0,0,0,0
cry,0,0,0,0,0,1,0,0,0,0,0
stable,1,0,0,0,0,0,0,0,0,1,0
roof,0,0,0,0,0,1,0,0,0,0,0
advent,0,0,0,0,0,1,0,0,0,0,0
pagan,2,0,0,0,0,0,0,0,0,0,0
liken,0,0,0,0,0,0,0,0,0,3,0
paganism,0,0,0,0,0,1,0,0,0,0,0
onset,0,0,0,0,0,1,0,0,0,0,0
silence,0,0,0,0,0,0,0,0,0,1,0
oracle,0,0,0,0,0,2,0,0,0,0,0
humiliation,0,0,0,0,0,5,0,0,0,0,0
humility,0,0,0,0,0,1,0,0,0,0,0
victorious,1,0,0,0,0,0,0,0,0,0,0
anonymously,0,0,2,0,0,0,0,0,0,0,0
encomium,0,0,0,0,0,1,0,0,0,0,0
contend,0,0,0,0,0,0,0,0,0,4,0
befit,0,0,0,0,0,0,0,0,0,1,0
transfix,0,0,0,0,0,0,0,0,0,1,0
panorama,0,0,0,0,0,2,0,0,0,0,0
dialectic,0,0,0,0,0,2,0,0,0,0,0
daytime,0,0,0,0,0,1,0,0,0,0,0
muse,0,0,0,0,0,4,0,0,0,1,0
sight,0,0,0,0,0,2,0,0,0,0,0
sanguine,1,0,0,0,0,0,0,0,0,0,0
dwell,0,0,0,0,0,0,0,0,0,2,0
pensive,1,0,0,0,0,0,0,0,0,0,0
melancholic,1,0,0,0,0,0,0,0,0,0,0
complementary,2,0,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,2,0,0,0,0,0
dramatize,0,0,0,0,0,0,0,0,0,6,0
wholesome,1,0,0,0,0,0,0,0,0,0,0
mirth,0,0,0,0,0,1,0,0,0,0,0
outgoing,1,0,0,0,0,0,0,0,0,0,0
carefree,1,0,0,0,0,0,0,0,0,0,0
disposition,0,0,0,0,0,1,0,0,0,0,0
offset,0,0,0,0,0,0,0,0,0,2,0
villainous,4,0,0,0,0,0,0,0,0,0,0
installation,0,0,0,0,0,2,0,0,0,0,0
president,0,0,0,0,0,1,0,0,0,0,0
dignitary,0,0,0,0,0,1,0,0,0,0,0
attendant,2,0,0,0,0,0,0,0,0,0,0
nymph,0,0,0,0,0,2,0,0,0,0,0
necromancer,0,0,0,0,0,3,0,0,0,0,0
seducer,0,0,0,0,0,3,0,0,0,0,0
wood,0,0,0,0,0,1,0,0,0,0,0
villager,0,0,0,0,0,1,0,0,0,0,0
amiable,1,0,0,0,0,0,0,0,0,0,0
countenance,0,0,0,0,0,1,0,0,0,0,0
victimize,0,0,0,0,0,0,0,0,0,2,0
necromancy,0,0,0,0,0,1,0,0,0,0,0
enchanted,1,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,1,0,0,0,0,0
immobilize,0,0,0,0,0,0,0,0,0,1,0
accost,0,0,0,0,0,0,0,0,0,1,0
wand,0,0,0,0,0,1,0,0,0,0,0
drink,0,0,0,0,0,1,0,0,0,0,0
overpower,0,0,0,0,0,0,0,0,0,1,0
cuisine,0,0,0,0,0,1,0,0,0,0,0
arouse,0,0,0,0,0,0,0,0,0,4,0
appetite,0,0,0,0,0,4,0,0,0,0,0
restrain,0,0,0,0,0,0,0,0,0,1,0
recta,0,0,0,0,0,1,0,0,0,0,1
ratio,0,0,0,0,0,3,0,0,0,0,0
disputation,0,0,0,0,0,1,0,0,0,0,0
freedom,0,0,0,0,0,6,0,0,0,0,0
licit,1,0,0,0,0,0,0,0,0,0,0
rational,1,0,0,0,0,0,0,0,0,0,0
indulgent,1,0,0,0,0,0,0,0,0,0,0
forfeit,0,0,0,0,0,0,0,0,0,3,0
signify,0,0,0,0,0,0,0,0,0,2,0
respectively,0,0,1,0,0,0,0,0,0,0,0
libido,0,0,0,0,0,1,0,0,0,0,0
sublimation,0,0,0,0,0,1,0,0,0,0,0
sensualism,0,0,0,0,0,1,0,0,0,0,0
rectitude,0,0,0,0,0,1,0,0,0,0,0
immoral,1,0,0,0,0,0,0,0,0,0,0
depravity,0,0,0,0,0,1,0,0,0,0,0
waylay,0,0,0,0,0,0,0,0,0,1,0
besiege,0,0,0,0,0,0,0,0,0,1,0
sophistry,0,0,0,0,0,2,0,0,0,0,0
resistance,0,0,0,0,0,2,0,0,0,0,0
parent,0,0,0,0,0,2,0,0,0,0,0
triumphal,1,0,0,0,0,0,0,0,0,0,0
celebration,0,0,0,0,0,4,0,0,0,0,0
bliss,0,0,0,0,0,1,0,0,0,0,0
wayfaring,1,0,0,0,0,0,0,0,0,0,0
trial,0,0,0,0,0,5,0,0,0,0,0
travail,0,0,0,0,0,1,0,0,0,0,0
overt,1,0,0,0,0,0,0,0,0,0,0
blandishment,0,0,0,0,0,1,0,0,0,0,0
drown,0,0,0,0,0,0,0,0,0,1,0
obsequie,0,0,0,0,0,1,0,0,0,0,0
participation,0,0,0,0,0,1,0,0,0,0,0
memorialize,0,0,0,0,0,0,0,0,0,1,0
colleague,0,0,0,0,0,3,0,0,0,0,0
unjustly,0,0,1,0,0,0,0,0,0,0,0
punish,0,0,0,0,0,0,0,0,0,4,0
selfless,3,0,0,0,0,0,0,0,0,0,0
premature,2,0,0,0,0,0,0,0,0,0,0
unfold,0,0,0,0,0,0,0,0,0,2,0
stark,2,0,0,0,0,0,0,0,0,0,0
condemn,0,0,0,0,0,0,0,0,0,2,0
depraved,1,0,0,0,0,0,0,0,0,0,0
materialistic,1,0,0,0,0,0,0,0,0,0,0
selfish,3,0,0,0,0,0,0,0,0,0,0
episcopacy,0,0,0,0,0,1,0,0,0,0,0
heighten,0,0,0,0,0,0,0,0,0,1,0
odious,1,0,0,0,0,0,0,0,0,0,0
diatribe,0,0,0,0,0,2,0,0,0,0,0
antiprelatical,2,0,0,0,0,0,0,0,0,0,0
vermin,0,0,0,0,0,1,0,0,0,0,0
infest,0,0,0,0,0,0,0,0,0,1,0
consume,0,0,0,0,0,0,0,0,0,1,0
innard,0,0,0,0,0,1,0,0,0,0,0
prelate,0,0,0,0,0,3,0,0,0,0,0
resurrect,0,0,0,0,0,0,0,0,0,2,0
lustration,0,0,0,0,0,1,0,0,0,0,0
water,0,0,0,0,0,2,0,0,0,0,0
immerse,0,0,0,0,0,0,0,0,0,1,0
burnish,0,0,0,0,0,0,0,0,0,1,0
sun,0,0,0,0,0,1,0,0,0,0,0
ray,0,0,0,0,0,1,0,0,0,0,0
dawn,0,0,0,0,0,1,0,0,0,0,0
resplendently,0,0,1,0,0,0,0,0,0,0,0
ascend,0,0,0,0,0,0,0,0,0,2,0
heavenward,0,0,2,0,0,0,0,0,0,0,0
afterlife,0,0,0,0,0,1,0,0,0,0,0
smite,0,0,0,0,0,0,0,0,0,2,0
retributive,1,0,0,0,0,0,0,0,0,0,0
vocation,0,0,0,0,0,1,0,0,0,0,0
acknowledge,0,0,0,0,0,0,0,0,0,3,0
alter,1,0,0,0,0,0,0,0,0,2,0
ego,0,0,0,0,0,1,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,2,0
vicissitude,0,0,0,0,0,1,0,0,0,0,0
fulfillment,0,0,0,0,0,1,0,0,0,0,0
ministerial,1,0,0,0,0,0,0,0,0,0,0
attention,0,0,0,0,0,5,0,0,0,0,0
royalist,3,0,0,0,0,0,0,0,0,0,0
vehemently,0,0,1,0,0,0,0,0,0,0,0
polemicist,0,0,0,0,0,2,0,0,0,0,0
target,0,0,0,0,0,0,0,0,0,1,0
apologist,0,0,0,0,0,3,0,0,0,0,0
dissent,0,0,0,0,0,1,0,0,0,0,0
inception,0,0,0,0,0,1,0,0,0,0,0
criticize,0,0,0,0,0,0,0,0,0,3,0
monarchical,1,0,0,0,0,0,0,0,0,0,0
likewise,0,0,2,0,0,0,0,0,0,0,0
decry,0,0,0,0,0,0,0,0,0,1,0
unduly,0,0,1,0,0,0,0,0,0,0,0
complicated,3,0,0,0,0,0,0,0,0,0,0
endorse,0,0,0,0,0,0,0,0,0,1,0
replacement,0,0,0,0,0,1,0,0,0,0,0
inflexible,2,0,0,0,0,0,0,0,0,0,0
primacy,0,0,0,0,0,1,0,0,0,0,0
believer,0,0,0,0,0,2,0,0,0,0,0
apology,0,0,0,0,0,2,0,0,0,0,0
verge,0,0,0,0,0,1,0,0,0,1,0
refute,0,0,0,0,0,0,0,0,0,4,0
allegation,0,0,0,0,0,1,0,0,0,0,0
embroil,0,0,0,0,0,0,0,0,0,2,0
adhere,0,0,0,0,0,0,0,0,0,1,0
progressively,0,0,2,0,0,0,0,0,0,0,0
mutual,4,0,0,0,0,0,0,0,0,0,0
understanding,0,0,0,0,0,4,0,0,0,0,0
overcome,0,0,0,0,0,0,0,0,0,5,0
estrangement,0,0,0,0,0,1,0,0,0,0,0
mount,0,0,0,0,0,2,0,0,0,3,0
cogent,1,0,0,0,0,0,0,0,0,0,0
volition,0,0,0,0,0,1,0,0,0,0,0
compatibility,0,0,0,0,0,2,0,0,0,0,0
violate,0,0,0,0,0,0,0,0,0,2,0
buttress,0,0,0,0,0,0,0,0,0,1,0
citation,0,0,0,0,0,1,0,0,0,0,0
marshal,0,0,0,0,0,0,0,0,0,1,0
proof,0,0,0,0,0,1,0,0,0,0,0
outline,0,0,0,0,0,0,0,0,0,1,0
curriculum,0,0,0,0,0,2,0,0,0,0,0
directly,0,0,3,0,0,0,0,0,0,0,0
equip,0,0,0,0,0,0,0,0,0,1,0
dissatisfaction,0,0,0,0,0,1,0,0,0,0,0
governmental,1,0,0,0,0,0,0,0,0,0,0
licensing,0,0,0,0,0,1,0,0,0,0,0
procedure,0,0,0,0,0,1,0,0,0,0,0
censorship,0,0,0,0,0,2,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,1,0
