word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
spoor,0,0,0,0,0,0,1,0,0,0,0,0
trail,0,0,0,0,0,0,1,0,0,0,0,0
retard,0,0,0,0,0,0,0,0,0,0,5,0
evaporation,0,0,0,0,0,0,2,0,0,0,0,0
dissipation,0,0,0,0,0,0,1,0,0,0,0,0
perfume,0,0,0,0,0,0,2,0,0,0,0,0
fixative,0,0,0,0,0,0,1,0,0,0,0,0
paranosmia,0,0,0,0,0,0,1,0,0,0,0,0
menstrual,3,0,0,0,0,0,0,0,0,0,0,0
steroid,0,0,0,0,0,0,1,0,0,0,0,0
sex,0,0,0,0,0,0,3,0,0,0,0,0
hormone,0,0,0,0,0,0,4,0,0,0,0,0
hunger,0,0,0,0,0,0,1,0,0,0,0,0
stench,0,0,0,0,0,0,1,0,0,0,0,0
junkyard,0,0,0,0,0,0,1,0,0,0,0,0
nuisance,0,0,0,0,0,0,1,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,0,0,3,0
eucalyptus,0,0,0,0,0,0,1,0,0,0,0,0
camphor,0,0,0,0,0,0,1,0,0,0,0,0
rhythmic,1,0,0,0,0,0,0,0,0,0,0,0
wild,1,0,0,0,0,0,0,0,0,0,0,0
utilize,0,0,0,0,0,0,0,0,0,0,2,0
sexual,2,0,0,0,0,0,0,0,0,0,0,0
attraction,0,0,0,0,0,0,1,0,0,0,0,0
maze,0,0,0,0,0,0,1,0,0,0,0,0
rudiment,0,0,0,0,0,0,1,0,0,0,0,0
operate,0,0,0,0,0,0,0,0,0,0,3,0
provocative,1,0,0,0,0,0,0,0,0,0,0,0
proportion,0,0,0,0,0,0,2,0,0,0,0,0
musk,0,0,0,0,0,0,3,0,0,0,0,0
musklike,1,0,0,0,0,0,0,0,0,0,0,0
genuine,1,0,0,0,0,0,0,0,0,0,0,0
deer,0,0,0,0,0,0,1,0,0,0,0,0
reproductive,1,0,0,0,0,0,0,0,0,0,0,0
markedly,0,0,2,0,0,0,0,0,0,0,0,0
innate,1,0,0,0,0,0,0,0,0,0,0,0
learning,0,0,0,0,0,0,4,0,0,0,0,0
strange,1,0,0,0,0,0,0,0,0,0,0,0
mate,0,0,0,0,0,0,0,0,0,0,1,0
hormonal,1,0,0,0,0,0,0,0,0,0,0,0
copulation,0,0,0,0,0,0,1,0,0,0,0,0
fertilize,0,0,0,0,0,0,0,0,0,0,1,0
egg,0,0,0,0,0,0,1,0,0,0,0,0
survive,0,0,0,0,0,0,0,0,0,0,1,0
periodicity,0,0,0,0,0,0,1,0,0,0,0,0
custom,0,0,0,0,0,0,1,0,0,0,0,0
sensual,1,0,0,0,0,0,0,0,0,0,0,0
appetite,0,0,0,0,0,0,1,0,0,0,0,0
detriment,0,0,0,0,0,0,1,0,0,0,0,0
exception,0,0,0,0,0,0,2,0,0,0,0,0
abnormality,0,0,0,0,0,0,4,0,0,0,0,0
dysfunction,0,0,0,0,0,0,2,0,0,0,0,0
lend,0,0,0,0,0,0,0,0,0,0,1,0
poor,2,0,0,0,0,0,0,0,0,0,0,0
functioning,0,0,0,0,0,0,3,0,0,0,0,0
accumulation,0,0,0,0,0,0,3,0,0,0,0,0
pale,2,0,0,0,0,0,0,0,0,0,0,0
serous,1,0,0,0,0,0,0,0,0,0,0,0
otitis,0,0,0,0,0,0,10,0,0,0,0,0
progressive,5,0,0,0,0,0,0,0,0,0,0,0
restoration,0,0,0,0,0,0,1,0,0,0,0,0
improve,0,0,0,0,0,0,0,0,0,0,9,0
prevention,0,0,0,0,0,0,3,0,0,0,0,0
newborn,2,0,0,0,0,0,1,0,0,0,0,0
measles,0,0,0,0,0,0,2,0,0,0,0,0
avert,0,0,0,0,0,0,0,0,0,0,1,0
excessive,10,0,0,0,0,0,0,0,0,0,0,0
prolonged,2,0,0,0,0,0,0,0,0,0,0,0
preventable,2,0,0,0,0,0,0,0,0,0,0,0
unavoidable,1,0,0,0,0,0,0,0,0,0,0,0
incidence,0,0,0,0,0,0,7,0,0,0,0,0
statistic,0,0,0,0,0,0,2,0,0,0,0,0
sufficient,3,0,0,0,0,0,0,0,0,0,0,0
warrant,0,0,0,0,0,0,0,0,0,0,2,0
consultation,0,0,0,0,0,0,1,0,0,0,0,0
specialist,0,0,0,0,0,0,3,0,0,0,0,0
examination,0,0,0,0,0,0,9,0,0,0,0,0
comparable,1,0,0,0,0,0,0,0,0,0,0,0
figure,0,0,0,0,0,0,1,0,0,0,0,0
handicap,0,0,0,0,0,0,2,0,0,0,0,0
british,1,0,0,0,0,0,0,0,0,0,0,0
severely,0,0,2,0,0,0,0,0,0,0,0,0
afflict,0,0,0,0,0,0,0,0,0,0,5,0
follicle,0,0,0,0,0,0,4,0,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0,0,0,0
paragraph,0,0,0,0,0,0,1,0,0,0,0,0
freezing,0,0,0,0,0,0,2,0,0,0,0,0
occurrence,0,0,0,0,0,0,3,0,0,0,0,0
frozen,5,0,0,0,0,0,0,0,0,0,0,0
waxy,2,0,0,0,0,0,0,0,0,0,0,0
numb,1,0,0,0,0,0,0,0,0,0,0,0
victim,0,0,0,0,0,0,1,0,0,0,0,0
ice,0,0,0,0,0,0,1,0,0,0,0,0
wrap,0,0,0,0,0,0,0,0,0,0,1,0
towel,0,0,0,0,0,0,1,0,0,0,0,0
circulation,0,0,0,0,0,0,2,0,0,0,0,0
thaw,0,0,0,0,0,0,0,0,0,0,1,0
massage,0,0,0,0,0,0,1,0,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,0,4,0
clotting,0,0,0,0,0,0,1,0,0,0,0,0
death,0,0,0,0,0,0,3,0,0,0,0,0
black,1,0,0,0,0,0,2,0,0,0,0,0
dry,2,0,0,0,0,0,0,0,0,0,1,0
gangrene,0,0,0,0,0,0,1,0,0,0,0,0
smooth,1,0,0,0,0,0,0,0,0,0,0,0
nontender,1,0,0,0,0,0,0,0,0,0,0,0
purplish,1,0,0,0,0,0,0,0,0,0,0,0
hematoma,0,0,0,0,0,0,1,0,0,0,0,0
clotted,1,0,0,0,0,0,0,0,0,0,0,0
surgeon,0,0,0,0,0,0,4,0,0,0,0,0
thickening,0,0,0,0,0,0,3,0,0,0,0,0
wrestler,0,0,0,0,0,0,1,0,0,0,0,0
abuse,0,0,0,0,0,0,4,0,0,0,0,0
polluted,1,0,0,0,0,0,0,0,0,0,0,0
microorganism,0,0,0,0,0,0,3,0,0,0,0,0
greenish,1,0,0,0,0,0,0,0,0,0,0,0
brownish,1,0,0,0,0,0,0,0,0,0,0,0
musty,1,0,0,0,0,0,0,0,0,0,0,0
tender,4,0,0,0,0,0,0,0,0,0,0,0
dusky,1,0,0,0,0,0,0,0,0,0,0,0
red,5,0,0,0,0,0,0,0,0,0,0,0
thickness,0,0,0,0,0,0,1,0,0,0,0,0
prompt,4,0,0,0,0,0,0,0,0,0,0,0
deformity,0,0,0,0,0,0,4,0,0,0,0,0
humid,1,0,0,0,0,0,0,0,0,0,0,0
climate,0,0,0,0,0,0,1,0,0,0,0,0
swimmer,0,0,0,0,0,0,1,0,0,0,0,0
itch,0,0,0,0,0,0,0,0,0,0,2,0
clogged,1,0,0,0,0,0,0,0,0,0,0,0
careful,5,0,0,0,0,0,0,0,0,0,0,0
thorough,3,0,0,0,0,0,0,0,0,0,0,0
cleaning,0,0,0,0,0,0,1,0,0,0,0,0
application,0,0,0,0,0,0,5,0,0,0,0,0
antiseptic,1,0,0,0,0,0,0,0,0,0,0,0
eardrop,0,0,0,0,0,0,1,0,0,0,0,0
swimming,0,0,0,0,0,0,1,0,0,0,0,0
boil,0,0,0,0,0,0,2,0,0,0,0,0
furuncle,0,0,0,0,0,0,1,0,0,0,0,0
germ,0,0,0,0,0,0,2,0,0,0,0,0
staphylococcus,0,0,0,0,0,0,1,0,0,0,0,0
redness,0,0,0,0,0,0,2,0,0,0,0,0
tenderness,0,0,0,0,0,0,1,0,0,0,0,0
fever,0,0,0,0,0,0,5,0,0,0,0,0
hot,1,0,0,0,0,0,0,0,0,0,0,0
bottle,0,0,0,0,0,0,1,0,0,0,0,0
electric,4,0,0,0,0,0,0,0,0,0,0,0
pad,0,0,0,0,0,0,1,0,0,0,0,0
systemic,2,0,0,0,0,0,0,0,0,0,0,0
erysipelas,0,0,0,0,0,0,4,0,0,0,0,0
streptococcus,0,0,0,0,0,0,1,0,0,0,0,0
spread,0,0,0,0,0,0,0,0,0,0,10,0
ago,0,0,1,0,0,0,0,0,0,0,0,0
epidemic,0,0,0,0,0,0,3,0,0,0,0,0
pray,0,0,0,0,0,0,0,0,0,0,1,0
die,0,0,0,0,0,0,0,0,0,0,1,0
comparatively,0,0,1,0,0,0,0,0,0,0,0,0
leprosy,0,0,0,0,0,0,3,0,0,0,0,0
tropic,0,0,0,0,0,0,1,0,0,0,0,0
scourge,0,0,0,0,0,0,1,0,0,0,0,0
bacillus,0,0,0,0,0,0,1,0,0,0,0,0
mycobacterium,0,0,0,0,0,0,1,0,0,0,0,0
leprae,0,0,0,0,0,0,1,0,0,0,0,0
painless,6,0,0,0,0,0,0,0,0,0,0,0
progress,0,0,0,0,0,0,0,0,0,0,3,0
distortion,0,0,0,0,0,0,3,0,0,0,0,0
bit,0,0,0,0,0,0,2,0,0,0,0,0
microscope,0,0,0,0,0,0,5,0,0,0,0,0
bacilli,0,0,0,0,0,0,2,0,0,0,0,0
tuberculosis,0,0,0,0,0,0,2,0,0,0,0,0
progression,0,0,0,0,0,0,1,0,0,0,0,0
osteoma,0,0,0,0,0,0,1,0,0,0,0,0
overgrowth,0,0,0,0,0,0,2,0,0,0,0,0
cyst,0,0,0,0,0,0,11,0,0,0,0,0
semisolid,1,0,0,0,0,0,0,0,0,0,0,0
fatty,1,0,0,0,0,0,0,0,0,0,0,0
accumulate,0,0,0,0,0,0,0,0,0,0,4,0
nodule,0,0,0,0,0,0,11,0,0,0,0,0
abscess,0,0,0,0,0,0,7,0,0,0,0,0
remnant,0,0,0,0,0,0,3,0,0,0,0,0
primitive,3,0,0,0,0,0,0,0,0,0,0,0
gill,0,0,0,0,0,0,3,0,0,0,0,0
embryo,0,0,0,0,0,0,3,0,0,0,0,0
reminder,0,0,0,0,0,0,1,0,0,0,0,0
pitlike,1,0,0,0,0,0,0,0,0,0,0,0
cystic,1,0,0,0,0,0,0,0,0,0,0,0
skinned,1,0,0,0,0,0,0,0,0,0,0,0
incision,0,0,0,0,0,0,1,0,0,0,0,0
keloid,0,0,0,0,0,0,3,0,0,0,0,0
have,0,0,0,0,0,0,0,0,0,0,2,0
earring,0,0,0,0,0,0,1,0,0,0,0,0
nodular,1,0,0,0,0,0,0,0,0,0,0,0
harmless,4,0,0,0,0,0,0,0,0,0,0,0
unsightly,1,0,0,0,0,0,0,0,0,0,0,0
surgically,0,0,10,0,0,0,0,0,0,0,0,0
failure,0,0,0,0,0,0,4,0,0,0,0,0
properly,0,0,6,0,0,0,0,0,0,0,0,0
trace,0,0,0,0,0,0,0,0,0,0,1,0
deformed,1,0,0,0,0,0,0,0,0,0,0,0
construction,0,0,0,0,0,0,2,0,0,0,0,0
rob,0,0,0,0,0,0,0,0,0,0,1,0
prosthetic,2,0,0,0,0,0,0,0,0,0,0,0
lop,1,0,0,0,0,0,0,0,0,0,0,0
protrusion,0,0,0,0,0,0,1,0,0,0,0,0
conspicuous,3,0,0,0,0,0,0,0,0,0,0,0
eczema,0,0,0,0,0,0,2,0,0,0,0,0
weeping,0,0,0,0,0,0,1,0,0,0,0,0
spray,0,0,0,0,0,0,2,0,0,0,0,0
discovery,0,0,0,0,0,0,2,0,0,0,0,0
allergen,0,0,0,0,0,0,1,0,0,0,0,0
cortisone,0,0,0,0,0,0,1,0,0,0,0,0
ointment,0,0,0,0,0,0,1,0,0,0,0,0
topically,0,0,1,0,0,0,0,0,0,0,0,0
temporarily,0,0,1,0,0,0,0,0,0,0,0,0
relieve,0,0,0,0,0,0,0,0,0,0,2,0
migration,0,0,0,0,0,0,1,0,0,0,0,0
wax,0,0,0,0,0,0,1,0,0,0,0,0
plug,0,0,0,0,0,0,1,0,0,0,1,0
soften,0,0,0,0,0,0,0,0,0,0,4,0
drop,0,0,0,0,0,0,1,0,0,0,0,0
overnight,0,0,1,0,0,0,0,0,0,0,0,0
rubber,0,0,0,0,0,0,1,0,0,0,0,0
sunlight,0,0,0,0,0,0,1,0,0,0,0,0
ulcer,0,0,0,0,0,0,3,0,0,0,0,0
scab,0,0,0,0,0,0,1,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,0,0,1,0
cancerous,5,0,0,0,0,0,0,0,0,0,0,0
eradicate,0,0,0,0,0,0,0,0,0,0,1,0
invade,0,0,0,0,0,0,0,0,0,0,5,0
allergic,8,0,0,0,0,0,0,0,0,0,0,0
measle,0,0,0,0,0,0,1,0,0,0,0,0
scarlet,1,0,0,0,0,0,0,0,0,0,0,0
meningitis,0,0,0,0,0,0,5,0,0,0,0,0
poisoning,0,0,0,0,0,0,1,0,0,0,0,0
bloodstream,0,0,0,0,0,0,1,0,0,0,0,0
septicemia,0,0,0,0,0,0,2,0,0,0,0,0
complication,0,0,0,0,0,0,6,0,0,0,0,0
possibility,0,0,0,0,0,0,5,0,0,0,0,0
spring,0,0,0,0,0,0,0,0,0,0,1,0
media,0,0,0,0,0,0,3,0,0,0,0,0
nearly,0,0,1,0,0,0,0,0,0,0,0,0
nutrition,0,0,0,0,0,0,1,0,0,0,0,0
adequate,1,0,0,0,0,0,0,0,0,0,0,0
care,0,0,0,0,0,0,5,0,0,0,1,0
threaten,0,0,0,0,0,0,0,0,0,0,1,0
noninfected,1,0,0,0,0,0,0,0,0,0,0,0
inadequate,1,0,0,0,0,0,0,0,0,0,0,0
ventilation,0,0,0,0,0,0,2,0,0,0,0,0
impede,0,0,0,0,0,0,0,0,0,0,4,0
vibratory,2,0,0,0,0,0,0,0,0,0,0,0
week,0,0,0,0,0,0,2,0,0,0,0,0
puncture,0,0,0,0,0,0,0,0,0,0,2,0
plastic,3,0,0,0,0,0,3,0,0,0,0,0
reestablish,0,0,0,0,0,0,0,0,0,0,1,0
heal,0,0,0,0,0,0,0,0,0,0,2,0
aero,0,0,0,0,0,0,2,0,0,0,0,0
altitude,0,0,0,0,0,0,1,0,0,0,0,0
happen,0,0,0,0,0,0,0,0,0,0,3,0
pressurize,0,0,0,0,0,0,0,0,0,0,1,0
preexisting,1,0,0,0,0,0,0,0,0,0,0,0
sharply,0,0,1,0,0,0,0,0,0,0,0,0
retract,0,0,0,0,0,0,0,0,0,0,1,0
rupture,0,0,0,0,0,0,0,0,0,0,1,0
flight,0,0,0,0,0,0,1,0,0,0,0,0
nature,0,0,0,0,0,0,6,0,0,0,0,0
perforation,0,0,0,0,0,0,5,0,0,0,0,0
gain,0,0,0,0,0,0,2,0,0,0,1,0
access,0,0,0,0,0,0,1,0,0,0,0,0
neglect,0,0,0,0,0,0,0,0,0,0,2,0
stringy,1,0,0,0,0,0,0,0,0,0,0,0
odourless,1,0,0,0,0,0,0,0,0,0,0,0
mucoid,1,0,0,0,0,0,0,0,0,0,0,0
boric,1,0,0,0,0,0,0,0,0,0,0,0
powder,0,0,0,0,0,0,1,0,0,0,0,0
scanty,1,0,0,0,0,0,0,0,0,0,0,0
cholesteatoma,0,0,0,0,0,0,4,0,0,0,0,0
ingrowth,0,0,0,0,0,0,1,0,0,0,0,0
ray,0,0,0,0,0,0,5,0,0,0,0,0
harm,0,0,0,0,0,0,2,0,0,0,0,0
radical,2,0,0,0,0,0,0,0,0,0,0,0
tympanoplasty,0,0,0,0,0,0,2,0,0,0,0,0
reconstruction,0,0,0,0,0,0,1,0,0,0,0,0
disrupt,0,0,0,0,0,0,0,0,0,0,1,0
jarring,1,0,0,0,0,0,0,0,0,0,0,0
separation,0,0,0,0,0,0,3,0,0,0,0,0
defective,4,0,0,0,0,0,0,0,0,0,0,0
misleading,1,0,0,0,0,0,0,0,0,0,0,0
actively,0,0,1,0,0,0,0,0,0,0,0,0
diseased,2,0,0,0,0,0,0,0,0,0,0,0
ivory,0,0,0,0,0,0,1,0,0,0,0,0
otospongiosis,0,0,0,0,0,0,1,0,0,0,0,0
tenacity,0,0,0,0,0,0,1,0,0,0,0,0
tradition,0,0,0,0,0,0,2,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,0,5,0
otosclerotic,5,0,0,0,0,0,0,0,0,0,0,0
unknown,2,0,0,0,0,0,0,0,0,0,0,0
familial,3,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,3,0,0,0,0,0
tenth,0,0,0,0,0,0,1,0,0,0,0,0
twice,0,0,1,0,1,0,0,0,0,0,0,0
discoverable,1,0,0,0,0,0,0,0,0,0,0,0
insidiously,0,0,1,0,0,0,0,0,0,0,0,0
sharpness,0,0,0,0,0,0,1,0,0,0,0,0
whisper,0,0,0,0,0,0,0,0,0,0,2,0
fixation,0,0,0,0,0,0,9,0,0,0,0,0
telephone,0,0,0,0,0,0,2,0,0,0,0,0
receiver,0,0,0,0,0,0,5,0,0,0,0,0
ride,0,0,0,0,0,0,0,0,0,0,1,0
automobile,0,0,0,0,0,0,1,0,0,0,0,0
train,0,0,0,0,0,0,2,0,0,0,3,0
roar,0,0,0,0,0,0,2,0,0,0,0,0
unconsciously,0,0,2,0,0,0,0,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,1,0
final,2,0,0,0,0,0,0,0,0,0,0,0
conclusive,1,0,0,0,0,0,0,0,0,0,0,0
fixed,1,0,0,0,0,0,0,0,0,0,0,0
compute,0,0,0,0,0,0,0,0,0,0,2,0
tomography,0,0,0,0,0,0,2,0,0,0,0,0
substitute,0,0,0,0,0,0,1,0,0,0,1,0
mobilize,0,0,0,0,0,0,0,0,0,0,1,0
deterioration,0,0,0,0,0,0,3,0,0,0,0,0
precede,0,0,0,0,0,0,0,0,0,0,2,0
exact,1,0,0,0,0,0,0,0,0,0,0,0
fluoride,0,0,0,0,0,0,2,0,0,0,0,0
drinking,0,0,0,0,0,0,1,0,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,0,1,0
harden,0,0,0,0,0,0,0,0,0,0,1,0
softened,1,0,0,0,0,0,0,0,0,0,0,0
expansion,0,0,0,0,0,0,1,0,0,0,0,0
fluoridation,0,0,0,0,0,0,1,0,0,0,0,0
viral,3,0,0,0,0,0,0,0,0,0,0,0
acquire,0,0,0,0,0,0,0,0,0,0,10,0
rule,0,0,0,0,0,0,1,0,0,0,0,0
insufficient,1,0,0,0,0,0,0,0,0,0,0,0
anoxia,0,0,0,0,0,0,1,0,0,0,0,0
kernicterus,0,0,0,0,0,0,1,0,0,0,0,0
jaundiced,1,0,0,0,0,0,0,0,0,0,0,0
incompatibility,0,0,0,0,0,0,1,0,0,0,0,0
less,1,0,0,0,0,0,0,0,0,0,0,0
outerand,1,0,0,0,0,0,0,0,0,0,0,0
middleear,1,0,0,0,0,0,0,0,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,4,0
training,0,0,0,0,0,0,4,0,0,0,0,0
lipreading,0,0,0,0,0,0,11,0,0,0,0,0
sign,0,0,0,0,0,0,16,0,0,0,0,0
helpful,4,0,0,0,0,0,0,0,0,0,0,0
alternative,0,0,0,0,0,0,1,0,0,0,0,0
controversial,2,0,0,0,0,0,0,0,0,0,0,0
genetic,11,0,0,0,0,0,3,0,0,0,0,0
isolate,0,0,0,0,0,0,0,0,0,0,2,0
unaccompanie,0,0,0,0,0,0,0,0,0,0,1,0
mutation,0,0,0,0,0,0,4,0,0,0,0,0
extraordinary,1,0,0,0,0,0,0,0,0,0,0,0
gene,0,0,0,0,0,0,10,0,0,0,0,0
identification,0,0,0,0,0,0,1,0,0,0,0,0
relevant,1,0,0,0,0,0,0,0,0,0,0,0
powerful,2,0,0,0,0,0,0,0,0,0,0,0
insight,0,0,0,0,0,0,1,0,0,0,0,0
product,0,0,0,0,0,0,2,0,0,0,0,0
achieve,0,0,0,0,0,0,0,0,0,0,2,0
pump,0,0,0,0,0,0,1,0,0,0,0,0
transcription,0,0,0,0,0,0,2,0,0,0,0,0
matrix,0,0,0,0,0,0,1,0,0,0,0,0
mutate,0,0,0,0,0,0,0,0,0,0,1,0
connexin,0,0,0,0,0,0,3,0,0,0,0,0
gap,0,0,0,0,0,0,3,0,0,0,0,0
nonsensory,1,0,0,0,0,0,0,0,0,0,0,0
caucasian,1,0,0,0,0,0,0,0,0,0,0,0
knowledge,0,0,0,0,0,0,3,0,0,0,0,0
identity,0,0,0,0,0,0,1,0,0,0,0,0
option,0,0,0,0,0,0,2,0,0,0,0,0
intervention,0,0,0,0,0,0,4,0,0,0,0,0
urgency,0,0,0,0,0,0,1,0,0,0,0,0
list,0,0,0,0,0,0,2,0,0,0,0,0
metabolic,1,0,0,0,0,0,0,0,0,0,0,0
screening,0,0,0,0,0,0,3,0,0,0,0,0
mandate,0,0,0,0,0,0,0,0,0,0,2,0
world,0,0,0,0,0,0,4,0,0,0,0,0
influenza,0,0,0,0,0,0,1,0,0,0,0,0
setting,0,0,0,0,0,0,2,0,0,0,0,0
facility,0,0,0,0,0,0,1,0,0,0,0,0
highway,0,0,0,0,0,0,1,0,0,0,0,0
railway,0,0,0,0,0,0,2,0,0,0,0,0
traffic,0,0,0,0,0,0,1,0,0,0,0,0
problematic,2,0,0,0,0,0,0,0,0,0,0,0
fracture,0,0,0,0,0,0,3,0,0,0,0,0
concussion,0,0,0,0,0,0,2,0,0,0,0,0
salicylate,0,0,0,0,0,0,1,0,0,0,0,0
aspirin,0,0,0,0,0,0,2,0,0,0,0,0
dose,0,0,0,0,0,0,3,0,0,0,0,0
dihydrostreptomycin,0,0,0,0,0,0,1,0,0,0,0,0
neomycin,0,0,0,0,0,0,1,0,0,0,0,0
kanamycin,0,0,0,0,0,0,1,0,0,0,0,0
susceptibility,0,0,0,0,0,0,2,0,0,0,0,0
totally,0,0,1,0,0,0,0,0,0,0,0,0
degeneration,0,0,0,0,0,0,1,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,0,1,0
farm,0,0,0,0,0,0,1,0,0,0,0,0
tractor,0,0,0,0,0,0,1,0,0,0,0,0
power,0,0,0,0,0,0,1,0,0,0,0,0
mower,0,0,0,0,0,0,1,0,0,0,0,0
snowmobile,0,0,0,0,0,0,1,0,0,0,0,0
legislation,0,0,0,0,0,0,1,0,0,0,0,0
worker,0,0,0,0,0,0,1,0,0,0,0,0
earplug,0,0,0,0,0,0,1,0,0,0,0,0
earmuff,0,0,0,0,0,0,1,0,0,0,0,0
unnoticed,1,0,0,0,0,0,0,0,0,0,0,0
carbogen,0,0,0,0,0,0,1,0,0,0,0,0
mixture,0,0,0,0,0,0,1,0,0,0,0,0
dioxide,0,0,0,0,0,0,1,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,0,0,2,0
administer,0,0,0,0,0,0,0,0,0,0,2,0
firecracker,0,0,0,0,0,0,1,0,0,0,0,0
presidential,1,0,0,0,0,0,0,0,0,0,0,0
election,0,0,0,0,0,0,1,0,0,0,0,0
profoundly,0,0,3,0,0,0,0,0,0,0,0,0
fairly,0,0,2,0,0,0,0,0,0,0,0,0
secondary,4,0,0,0,0,0,0,0,0,0,0,0
labyrinthitis,0,0,0,0,0,0,2,0,0,0,0,0
neuroma,0,0,0,0,0,0,4,0,0,0,0,0
neurological,1,0,0,0,0,0,0,0,0,0,0,0
headache,0,0,0,0,0,0,1,0,0,0,0,0
magnetic,3,0,0,0,0,0,0,0,0,0,0,0
imaging,0,0,0,0,0,0,3,0,0,0,0,0
consequence,0,0,0,0,0,0,2,0,0,0,0,0
syphilis,0,0,0,0,0,0,1,0,0,0,0,0
mastoiditis,0,0,0,0,0,0,1,0,0,0,0,0
hydrop,0,0,0,0,0,0,1,0,0,0,0,0
fluctuate,0,0,0,0,0,0,0,0,0,0,1,0
fullness,0,0,0,0,0,0,1,0,0,0,0,0
resorb,0,0,0,0,0,0,0,0,0,0,1,0
decline,0,0,0,0,0,0,1,0,0,0,0,0
diminishing,0,0,0,0,0,0,1,0,0,0,0,0
correction,0,0,0,0,0,0,11,0,0,0,0,0
nutritional,1,0,0,0,0,0,0,0,0,0,0,0
deficiency,0,0,0,0,0,0,7,0,0,0,0,0
zinc,0,0,0,0,0,0,1,0,0,0,0,0
coenzyme,0,0,0,0,0,0,1,0,0,0,0,0
possibly,0,0,1,0,0,0,0,0,0,0,0,0
stabilize,0,0,0,0,0,0,0,0,0,0,1,0
correctable,1,0,0,0,0,0,0,0,0,0,0,0
estimated,1,0,0,0,0,0,0,0,0,0,0,0
objective,4,0,0,0,0,0,0,0,0,0,0,0
buzz,0,0,0,0,0,0,0,0,0,0,3,0
click,0,0,0,0,0,0,0,0,0,0,1,0
clogging,0,0,0,0,0,0,1,0,0,0,0,0
malaria,0,0,0,0,0,0,2,0,0,0,0,0
hypertension,0,0,0,0,0,0,1,0,0,0,0,0
abnormally,0,0,3,0,0,0,0,0,0,0,0,0
atherosclerosis,0,0,0,0,0,0,1,0,0,0,0,0
cholesterol,0,0,0,0,0,0,1,0,0,0,0,0
dizziness,0,0,0,0,0,0,1,0,0,0,0,0
pronounced,1,0,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,2,0,0,0,0,0
equipment,0,0,0,0,0,0,2,0,0,0,0,0
vascular,2,0,0,0,0,0,0,0,0,0,0,0
suppression,0,0,0,0,0,0,1,0,0,0,0,0
obviousness,0,0,0,0,0,0,1,0,0,0,0,0
listen,0,0,0,0,0,0,0,0,0,0,3,0
equivalent,1,0,0,0,0,0,0,0,0,0,0,0
alprazolam,0,0,0,0,0,0,1,0,0,0,0,0
amitriptyline,0,0,0,0,0,0,1,0,0,0,0,0
prescribe,0,0,0,0,0,0,0,0,0,0,1,0
faculty,0,0,0,0,0,0,1,0,0,0,0,0
supplement,0,0,0,0,0,0,0,0,0,0,3,0
reception,0,0,0,0,0,0,2,0,0,0,0,0
intact,2,0,0,0,0,0,0,0,0,0,0,0
category,0,0,0,0,0,0,1,0,0,0,0,0
lisping,0,0,0,0,0,0,10,0,0,0,0,0
stuttering,0,0,0,0,0,0,25,0,0,0,0,0
compile,0,0,0,0,0,0,0,0,0,0,1,0
million,0,0,0,0,0,0,0,2,0,0,0,0
struggle,0,0,0,0,0,0,0,0,0,0,1,0
european,4,0,0,0,0,0,0,0,0,0,0,0
prevalence,0,0,0,0,0,0,4,0,0,0,0,0
western,1,0,0,0,0,0,0,0,0,0,0,0
deviation,0,0,0,0,0,0,1,0,0,0,0,0
trend,0,0,0,0,0,0,3,0,0,0,0,0
variable,1,0,0,0,0,0,0,0,0,0,0,0
generalization,0,0,0,0,0,0,1,0,0,0,0,0
data,0,0,0,0,0,0,1,0,0,0,0,0
global,1,0,0,0,0,0,0,0,0,0,0,0
consideration,0,0,0,0,0,0,1,0,0,0,0,0
classify,0,0,0,0,0,0,0,0,0,0,3,0
phonic,1,0,0,0,0,0,0,0,0,0,0,0
articulated,1,0,0,0,0,0,0,0,0,0,0,0
lesion,0,0,0,0,0,0,7,0,0,0,0,0
predominant,1,0,0,0,0,0,0,0,0,0,0,0
derangement,0,0,0,0,0,0,1,0,0,0,0,0
speaking,0,0,0,0,0,0,2,0,0,0,0,0
empirical,2,0,0,0,0,0,0,0,0,0,0,0
grouping,0,0,0,0,0,0,1,0,0,0,0,0
implication,0,0,0,0,0,0,1,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0,0
living,0,0,0,0,0,0,1,0,0,0,0,0
habitual,2,0,0,0,0,0,0,0,0,0,0,0
obviously,0,0,1,0,0,0,0,0,0,0,0,0
accident,0,0,0,0,0,0,1,0,0,0,0,0
