word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
score,0,0,0,0,0,0,0,0,0,2,0
poll,0,0,0,0,0,0,2,0,0,0,0
critical,2,0,0,0,0,0,0,0,0,0,0
periodic,2,0,0,0,0,0,0,0,0,0,0
recur,0,0,0,0,0,0,0,0,0,1,0
preferential,1,0,0,0,0,0,0,0,0,0,0
tariff,0,0,0,0,0,0,4,0,0,0,0
cope,0,0,0,0,0,0,0,0,0,2,0
stringent,3,0,0,0,0,0,0,0,0,0,0
devalue,0,0,0,0,0,0,0,0,0,1,0
wage,0,0,0,0,0,0,10,0,0,2,0
accident,0,0,0,0,0,0,4,0,0,0,0
show,0,0,0,0,0,0,0,0,0,7,0
inception,0,0,0,0,0,0,1,0,0,0,0
solution,0,0,0,0,0,0,5,0,0,0,0
interwar,3,0,0,0,0,0,0,0,0,0,0
rearm,0,0,0,0,0,0,0,0,0,1,0
alteration,0,0,0,0,0,0,3,0,0,0,0
avoid,0,0,0,0,0,0,0,0,0,4,0
offend,0,0,0,0,0,0,0,0,0,1,0
nonaggression,0,0,0,0,0,0,3,0,0,0,0
pact,0,0,0,0,0,0,3,0,0,0,0
threatened,1,0,0,0,0,0,0,0,0,0,0
token,1,0,0,0,0,0,0,0,0,0,0
submit,0,0,0,0,0,0,0,0,0,4,0
sovereign,5,0,0,0,0,0,0,0,0,0,0
unity,0,0,0,0,0,0,5,0,0,0,0
volunteer,0,0,0,0,0,0,3,0,0,0,0
corps,0,0,0,0,0,0,2,0,0,0,0
communist,5,0,0,0,0,0,1,0,0,0,0
accommodation,0,0,0,0,0,0,3,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,2,0
breach,0,0,0,0,0,0,1,0,0,0,0
strike,0,0,0,0,0,0,5,0,0,2,0
action,0,0,0,0,0,0,11,0,0,0,0
penalty,0,0,0,0,0,0,2,0,0,0,0
persecution,0,0,0,0,0,0,1,0,0,0,0
striker,0,0,0,0,0,0,1,0,0,0,0
emergency,0,0,0,0,0,0,2,0,0,0,0
reichskommissar,0,0,0,0,0,0,1,0,0,0,0
scuttle,0,0,0,0,0,0,0,0,0,1,0
crew,0,0,0,0,0,0,1,0,0,0,0
prevent,0,0,0,0,0,0,0,0,0,7,0
deteriorate,0,0,0,0,0,0,0,0,0,3,0
coordinate,0,0,0,0,0,0,0,0,0,1,0
intelligence,0,0,0,0,0,0,1,0,0,0,0
smuggle,0,0,0,0,0,0,0,0,0,1,0
fugitive,0,0,0,0,0,0,2,0,0,0,0
commit,0,0,0,0,0,0,0,0,0,1,0
rescue,0,0,0,0,0,0,1,0,0,3,0
goodwill,0,0,0,0,0,0,1,0,0,0,0
occupier,0,0,0,0,0,0,1,0,0,0,0
overtly,0,0,1,0,0,0,0,0,0,0,0
semitic,1,0,0,0,0,0,0,0,0,0,0
cease,0,0,0,0,0,0,1,0,0,3,0
few,2,0,0,0,0,0,0,0,0,0,0
remainder,0,0,0,0,0,0,3,0,0,0,0
successfully,0,0,6,0,0,0,0,0,0,0,0
incorporation,0,0,0,0,0,0,1,0,0,0,0
request,0,0,0,0,0,0,4,0,0,2,0
intention,0,0,0,0,0,0,5,0,0,0,0
statesman,0,0,0,0,0,0,1,0,0,0,0
secretary,0,0,0,0,0,0,10,0,0,0,0
postwar,10,0,0,0,0,0,0,0,0,0,0
thenceforth,0,0,1,0,0,0,0,0,0,0,0
alarm,0,0,0,0,0,0,0,0,0,1,0
inaugurate,0,0,0,0,0,0,0,0,0,6,0
foreignand,0,0,0,0,1,0,0,0,0,0,0
considerably,0,0,4,0,0,0,0,0,0,0,0
statute,0,0,0,0,0,0,4,0,0,0,0
complement,0,0,0,0,0,0,0,0,0,1,0
armament,0,0,0,0,0,0,1,0,0,0,0
admission,0,0,0,0,0,0,1,0,0,0,0
formalize,0,0,0,0,0,0,0,0,0,1,0
scene,0,0,0,0,0,0,3,0,0,0,0
leftist,3,0,0,0,0,0,0,0,0,0,0
economist,0,0,0,0,0,0,2,0,0,0,0
deduct,0,0,0,0,0,0,0,0,0,1,0
earn,0,0,0,0,0,0,0,0,0,9,0
kind,0,0,0,0,0,0,8,0,0,0,0
restrain,0,0,0,0,0,0,0,0,0,1,0
spending,0,0,0,0,0,0,4,0,0,0,0
lower,0,0,0,0,0,0,0,0,0,3,0
desert,0,0,0,0,0,0,0,0,0,1,0
unexpectedly,0,0,1,0,0,0,0,0,0,0,0
landslide,0,0,0,0,0,0,2,0,0,0,0
emergence,0,0,0,0,0,0,2,0,0,0,0
antitax,0,0,0,0,0,0,1,0,0,0,0
solve,0,0,0,0,0,0,0,0,0,5,0
austerity,0,0,0,0,0,0,3,0,0,0,0
protest,0,0,0,0,0,0,3,0,0,0,0
inability,0,0,0,0,0,0,1,0,0,0,0
consensus,0,0,0,0,0,0,1,0,0,0,0
demonstration,0,0,0,0,0,0,4,0,0,0,0
counterinflationary,1,0,0,0,0,0,0,0,0,0,0
consequently,0,0,3,0,0,0,0,0,0,0,0
reshuffle,0,0,0,0,0,0,1,0,0,1,0
tactical,2,0,0,0,0,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,4,0
cut,0,0,0,0,0,0,5,0,0,10,0
restrictive,1,0,0,0,0,0,0,0,0,0,0
scandal,0,0,0,0,0,0,2,0,0,0,0
resignation,0,0,0,0,0,0,4,0,0,0,0
stabilization,0,0,0,0,0,0,1,0,0,0,0
prosperity,0,0,0,0,0,0,4,0,0,0,0
regulation,0,0,0,0,0,0,5,0,0,0,0
restrict,0,0,0,0,0,0,0,0,0,5,0
consumption,0,0,0,0,0,0,5,0,0,0,0
intervention,0,0,0,0,0,0,1,0,0,0,0
harsh,5,0,0,0,0,0,0,0,0,0,0
dissolution,0,0,0,0,0,0,4,0,0,0,0
recession,0,0,0,0,0,0,8,0,0,0,0
badly,0,0,1,0,0,0,0,0,0,0,0
dramatic,6,0,0,0,0,0,0,0,0,0,0
embed,0,0,0,0,0,0,0,0,0,2,0
investment,0,0,0,0,0,0,7,0,0,0,0
budget,0,0,0,0,0,0,3,0,0,0,0
payroll,0,0,0,0,0,0,2,0,0,0,0
curb,0,0,0,0,0,0,0,0,0,2,0
borrowing,0,0,0,0,0,0,1,0,0,0,0
attractive,2,0,0,0,0,0,0,0,0,0,0
immigrant,2,0,0,0,0,0,9,0,0,0,0
violation,0,0,0,0,0,0,1,0,0,0,0
platform,0,0,0,0,0,0,3,0,0,0,0
rioting,0,0,0,0,0,0,1,0,0,0,0
decrease,0,0,0,0,0,0,2,0,0,3,0
subsume,0,0,0,0,0,0,0,0,0,1,0
certain,13,0,0,0,0,0,0,0,0,0,0
erode,0,0,0,0,0,0,0,0,0,1,0
environmental,7,0,0,0,0,0,0,0,0,0,0
protection,0,0,0,0,0,0,8,0,0,0,0
forefront,0,0,0,0,0,0,1,0,0,0,0
involved,3,0,0,0,0,0,0,0,0,0,0
chairman,0,0,0,0,0,0,6,0,0,0,0
economics,0,0,0,0,0,0,3,0,0,0,0
vice,0,0,0,0,0,0,2,0,0,0,0
reelection,0,0,0,0,0,0,6,0,0,0,0
criticize,0,0,0,0,0,0,0,0,0,2,0
select,0,0,0,0,0,0,0,0,0,4,0
topic,0,0,0,0,0,0,1,0,0,0,0
touchstone,0,0,0,0,0,0,2,0,0,0,0
ascendancy,0,0,0,0,0,0,1,0,0,0,0
naturalize,0,0,0,0,0,0,0,0,0,1,0
sponsorship,0,0,0,0,0,0,1,0,0,0,0
crackdown,0,0,0,0,0,0,1,0,0,0,0
observer,0,0,0,0,0,0,1,0,0,0,0
indicative,2,0,0,0,0,0,0,0,0,0,0
conservatism,0,0,0,0,0,0,1,0,0,0,0
slash,0,0,0,0,0,0,0,0,0,1,0
reelect,0,0,0,0,0,0,0,0,0,3,0
downturn,0,0,0,0,0,0,5,0,0,0,0
previous,3,0,0,0,0,0,0,0,0,0,0
fortune,0,0,0,0,0,0,2,0,0,0,0
precipitous,1,0,0,0,0,0,0,0,0,0,0
look,0,0,0,0,0,0,0,0,0,4,0
draconian,1,0,0,0,0,0,0,0,0,0,0
reflect,0,0,0,0,0,0,0,0,0,12,0
enthusiasm,0,0,0,0,0,0,4,0,0,0,0
mid,0,0,0,0,0,0,2,0,0,0,0
locus,0,0,0,0,0,0,1,0,0,0,0
publication,0,0,0,0,0,0,7,0,0,0,0
cartoon,0,0,0,0,0,0,3,0,0,0,0
caricature,0,0,0,0,0,0,1,0,0,0,0
image,0,0,0,0,0,0,1,0,0,0,0
provoke,0,0,0,0,0,0,0,0,0,3,0
violent,2,0,0,0,0,0,0,0,0,0,0
cartoonist,0,0,0,0,0,0,1,0,0,0,0
recall,0,0,0,0,0,0,3,0,0,4,0
islamic,5,0,0,0,0,0,0,0,0,0,0
ambassador,0,0,0,0,0,0,3,0,0,0,0
sharp,5,0,0,0,0,0,0,0,0,0,0
apologize,0,0,0,0,0,0,0,0,0,1,0
print,0,0,0,0,0,0,0,0,0,4,0
embassy,0,0,0,0,0,0,1,0,0,0,0
riot,0,0,0,0,0,0,2,0,0,0,0
geographically,0,0,1,0,0,0,0,0,0,0,0
remote,2,0,0,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,0,0,0,1,0
thick,4,0,0,0,0,0,0,0,0,0,0
woodland,0,0,0,0,0,0,3,0,0,0,0
densely,0,0,2,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,0,1,0,0,0,0
proverb,0,0,0,0,0,0,1,0,0,0,0
wisdom,0,0,0,0,0,0,1,0,0,0,0
concentration,0,0,0,0,0,0,1,0,0,0,0
northernmost,3,0,0,0,0,0,0,0,0,0,0
mind,0,0,0,0,0,0,4,0,0,0,0
maakunna,0,0,0,0,0,0,0,0,0,0,2
marshland,0,0,0,0,0,0,2,0,0,0,0
intricate,1,0,0,0,0,0,0,0,0,0,0
blue,1,0,0,0,0,0,0,0,0,0,0
green,1,0,0,0,0,0,0,0,0,0,0
jigsaw,0,0,0,0,0,0,1,0,0,0,0
puzzle,0,0,0,0,0,0,1,0,0,0,0
relief,0,0,0,0,0,0,2,0,0,0,0
vary,0,0,0,0,0,0,0,0,0,7,0
traveler,0,0,0,0,0,0,1,0,0,0,0
rarely,0,0,2,0,0,0,0,0,0,0,0
vicinity,0,0,0,0,0,0,1,0,0,0,0
striking,2,0,0,0,0,0,0,0,0,0,0
bleak,3,0,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,0,1,0
wear,0,0,0,0,0,0,0,0,0,2,0
shield,0,0,0,0,0,0,1,0,0,0,0
billion,0,0,0,0,0,0,0,1,0,0,0
mountainous,1,0,0,0,0,0,0,0,0,0,0
adjacent,3,0,0,0,0,0,0,0,0,1,0
peak,0,0,0,0,0,0,5,0,0,1,0
mountain,0,0,0,0,0,0,14,0,0,0,0
dotted,1,0,0,0,0,0,0,0,0,0,0
elevation,0,0,0,0,0,0,5,0,0,0,0
height,0,0,0,0,0,0,2,0,0,0,0
bedrock,0,0,0,0,0,0,6,0,0,0,0
litter,0,0,0,0,0,0,0,0,0,1,0
morainic,1,0,0,0,0,0,0,0,0,0,0
esker,0,0,0,0,0,0,2,0,0,0,0
remarkable,2,0,0,0,0,0,0,0,0,0,0
ridge,0,0,0,0,0,0,12,0,0,0,0
stratified,2,0,0,0,0,0,0,0,0,0,0
southeast,0,0,0,0,0,0,6,0,0,0,0
arc,0,0,0,0,0,0,3,0,0,0,0
depress,0,0,0,0,0,0,0,0,0,1,0
crust,0,0,0,0,0,0,2,0,0,0,0
release,0,0,0,0,0,0,3,0,0,2,0
annually,0,0,3,0,0,0,0,0,0,0,0
narrow,5,0,0,0,0,0,0,0,0,2,0
dry,2,0,0,0,0,0,0,0,0,6,0
traverse,0,0,0,0,0,0,0,0,0,1,0
breadth,0,0,0,0,0,0,1,0,0,0,0
mouth,0,0,0,0,0,0,3,0,0,0,0
acuate,1,0,0,0,0,0,0,0,0,0,0
needle,0,0,0,0,0,0,1,0,0,0,0
shaped,1,0,0,0,0,0,0,0,0,0,0
distinct,2,0,0,0,0,0,0,0,0,0,0
iii,0,0,0,0,0,0,0,1,0,0,0
restricted,1,0,0,0,0,0,0,0,0,0,0
characteristically,0,0,1,0,0,0,0,0,0,0,0
plateau,0,0,0,0,0,0,2,0,0,0,0
till,0,0,0,0,0,0,4,0,0,0,0
margin,0,0,0,0,0,0,1,0,0,0,0
halt,0,0,0,0,0,0,2,0,0,1,0
top,0,0,0,0,0,0,1,0,0,1,0
simultaneously,0,0,5,0,0,0,0,0,0,0,0
deglaciation,0,0,0,0,0,0,1,0,0,0,0
varve,0,0,0,0,0,0,1,0,0,0,0
chronology,0,0,0,0,0,0,1,0,0,0,0
measurement,0,0,0,0,0,0,1,0,0,0,0
counting,0,0,0,0,0,0,1,0,0,0,0
thin,1,0,0,0,0,0,0,0,0,0,0
silt,0,0,0,0,0,0,2,0,0,0,0
basin,0,0,0,0,0,0,2,0,0,0,0
drainage,0,0,0,0,0,0,2,0,0,0,0
ten,0,0,0,0,0,0,3,0,0,0,0
shallow,1,0,0,0,0,0,0,0,0,0,0
deep,6,0,0,0,0,0,0,0,0,0,0
upland,0,0,0,0,0,0,2,0,0,0,0
aerial,1,0,0,0,0,0,0,0,0,0,0
tributary,0,0,0,0,0,0,1,0,0,0,0
southward,0,0,5,0,0,0,0,0,0,0,0
gravelly,1,0,0,0,0,0,0,0,0,0,0
fen,0,0,0,0,0,0,2,0,0,0,0
peatland,0,0,0,0,0,0,1,0,0,0,0
swampland,0,0,0,0,0,0,1,0,0,0,0
humus,0,0,0,0,0,0,1,0,0,0,0
prolonged,1,0,0,0,0,0,0,0,0,0,0
melt,0,0,0,0,0,0,0,0,0,3,0
slope,0,0,0,0,0,0,1,0,0,2,0
midnight,0,0,0,0,0,0,1,0,0,0,0
marked,1,0,0,0,0,0,0,0,0,0,0
airflow,0,0,0,0,0,0,1,0,0,0,0
season,0,0,0,0,0,0,8,0,0,0,0
polar,1,0,0,0,0,0,0,0,0,0,0
night,0,0,0,0,0,0,4,0,0,0,0
sleet,0,0,0,0,0,0,1,0,0,0,0
freezing,0,0,0,0,0,0,1,0,0,0,0
cloudberry,0,0,0,0,0,0,3,0,0,0,0
conifer,0,0,0,0,0,0,3,0,0,0,0
hazel,0,0,0,0,0,0,1,0,0,0,0
aspen,0,0,0,0,0,0,1,0,0,0,0
maple,0,0,0,0,0,0,2,0,0,0,0
alder,0,0,0,0,0,0,1,0,0,0,0
dwarf,2,0,0,0,0,0,0,0,0,0,0
arctic,2,0,0,0,0,0,0,0,0,0,0
pygmy,0,0,0,0,0,0,1,0,0,0,0
willow,0,0,0,0,0,0,2,0,0,0,0
lichen,0,0,0,0,0,0,1,0,0,0,0
edible,1,0,0,0,0,0,0,0,0,0,0
fungus,0,0,0,0,0,0,1,0,0,0,0
flower,0,0,0,0,0,0,3,0,0,1,0
sphagnum,0,0,0,0,0,0,1,0,0,0,0
swamp,0,0,0,0,0,0,2,0,0,0,0
tundra,0,0,0,0,0,0,1,0,0,0,0
bogland,0,0,0,0,0,0,1,0,0,0,0
mosquito,0,0,0,0,0,0,1,0,0,0,0
wildlife,0,0,0,0,0,0,3,0,0,0,0
seabird,0,0,0,0,0,0,1,0,0,0,0
black,2,0,0,0,0,0,1,0,0,0,0
backed,1,0,0,0,0,0,0,0,0,0,0
gull,0,0,0,0,0,0,1,0,0,0,0
tern,0,0,0,0,0,0,1,0,0,0,0
nest,0,0,0,0,0,0,0,0,0,2,0
waterfowl,0,0,0,0,0,0,1,0,0,0,0
velvet,0,0,0,0,0,0,1,0,0,0,0
scoter,0,0,0,0,0,0,1,0,0,0,0
duck,0,0,0,0,0,0,1,0,0,0,0
siberian,2,0,0,0,0,0,0,0,0,0,0
jay,0,0,0,0,0,0,1,0,0,0,0
pied,1,0,0,0,0,0,0,0,0,0,0
wagtail,0,0,0,0,0,0,1,0,0,0,0
breeding,0,0,0,0,0,0,2,0,0,0,0
wading,0,0,0,0,0,0,1,0,0,0,0
goldeneye,0,0,0,0,0,0,1,0,0,0,0
billed,1,0,0,0,0,0,0,0,0,0,0
sandpiper,0,0,0,0,0,0,1,0,0,0,0
wolf,0,0,0,0,0,0,3,0,0,0,0
wolverine,0,0,0,0,0,0,2,0,0,0,0
lynx,0,0,0,0,0,0,3,0,0,0,0
reindeer,0,0,0,0,0,0,12,0,0,0,0
domesticate,0,0,0,0,0,0,0,0,0,2,0
trout,0,0,0,0,0,0,3,0,0,0,0
esteemed,1,0,0,0,0,0,0,0,0,0,0
siika,0,0,0,0,0,0,1,0,0,0,0
whitefish,0,0,0,0,0,0,2,0,0,0,0
crayfish,0,0,0,0,0,0,1,0,0,0,0
brief,2,0,0,0,0,0,0,0,0,0,0
pike,0,0,0,0,0,0,3,0,0,0,0
char,0,0,0,0,0,0,2,0,0,0,0
perch,0,0,0,0,0,0,1,0,0,0,0
reconsideration,0,0,0,0,0,0,1,0,0,0,0
cave,0,0,0,0,0,0,1,0,0,0,0
habitation,0,0,0,0,0,0,1,0,0,0,0
proto,1,0,0,0,0,0,0,0,0,0,0
archaeological,3,0,0,0,0,0,0,0,0,0,0
contact,0,0,0,0,0,0,4,0,0,0,0
uralic,3,0,0,0,0,0,0,0,0,0,0
specifically,0,0,1,0,0,0,0,0,0,0,0
finno,5,0,0,0,0,0,0,0,0,0,0
ugric,4,0,0,0,0,0,0,0,0,0,0
amend,0,0,0,0,0,0,0,0,0,5,0
indigenous,2,0,0,0,0,0,0,0,0,0,0
bilingual,2,0,0,0,0,0,0,0,0,0,0
dialect,0,0,0,0,0,0,4,0,0,0,0
finnishand,0,0,0,0,1,0,0,0,0,0,0
address,0,0,0,0,0,0,0,0,0,5,0
promulgate,0,0,0,0,0,0,0,0,0,3,0
speaker,0,0,0,0,0,0,5,0,0,0,0
compare,0,0,0,0,0,0,0,0,0,5,0
multilingual,1,0,0,0,0,0,0,0,0,0,0
multicultural,1,0,0,0,0,0,0,0,0,0,0
homogeneous,5,0,0,0,0,0,0,0,0,0,0
baptize,0,0,0,0,0,0,0,0,0,3,0
bury,0,0,0,0,0,0,0,0,0,1,0
blessing,0,0,0,0,0,0,1,0,0,0,0
autonomy,0,0,0,0,0,0,10,0,0,0,0
transfer,0,0,0,0,0,0,5,0,0,5,0
patriarch,0,0,0,0,0,0,1,0,0,0,0
protestant,3,0,0,0,0,0,0,0,0,0,0
muslim,2,0,0,0,0,0,0,0,0,0,0
freely,0,0,3,0,0,0,0,0,0,0,0
congregation,0,0,0,0,0,0,3,0,0,0,0
simply,0,0,2,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,0,3,0,0,0,0
saint,0,0,0,0,0,0,3,0,0,0,0
professor,0,0,0,0,0,0,3,0,0,0,0
consecrate,0,0,0,0,0,0,0,0,0,1,0
orthodoxy,0,0,0,0,0,0,1,0,0,0,0
commitment,0,0,0,0,0,0,2,0,0,0,0
diocese,0,0,0,0,0,0,2,0,0,0,0
preside,0,0,0,0,0,0,0,0,0,1,0
synod,0,0,0,0,0,0,3,0,0,0,0
twice,0,0,1,0,0,0,0,0,0,0,0
clergy,0,0,0,0,0,0,9,0,0,0,0
propose,0,0,0,0,0,0,0,0,0,5,0
increased,3,0,0,0,0,0,0,0,0,0,0
industrialization,0,0,0,0,0,0,4,0,0,0,0
steadily,0,0,6,0,0,0,0,0,0,0,0
meadowland,0,0,0,0,0,0,1,0,0,0,0
suitable,4,0,0,0,0,0,0,0,0,0,0
concentrate,0,0,0,0,0,0,0,0,0,6,0
interior,2,0,0,0,0,0,5,0,0,0,0
tract,0,0,0,0,0,0,2,0,0,0,0
fell,0,0,0,0,0,0,1,0,0,1,0
tunturi,0,0,0,0,0,0,0,0,0,0,1
external,4,0,0,0,0,0,0,0,0,0,0
industrialized,1,0,0,0,0,0,0,0,0,0,0
colonial,1,0,0,0,0,0,0,0,0,0,0
separation,0,0,0,0,0,0,3,0,0,0,0
usual,2,0,0,0,0,0,0,0,0,0,0
fruit,0,0,0,0,0,0,2,0,0,0,0
seaport,0,0,0,0,0,0,2,0,0,0,0
fringe,0,0,0,0,0,0,0,0,0,1,0
protrude,0,0,0,0,0,0,0,0,0,1,0
northerly,4,0,0,0,0,0,0,0,0,0,0
coloured,1,0,0,0,0,0,0,0,0,0,0
location,0,0,0,0,0,0,8,0,0,0,0
ravage,0,0,0,0,0,0,0,0,0,2,0
redevelopment,0,0,0,0,0,0,2,0,0,0,0
hinder,0,0,0,0,0,0,0,0,0,1,0
tsar,0,0,0,0,0,0,5,0,0,0,0
reconstruct,0,0,0,0,0,0,0,0,0,3,0
impressive,1,0,0,0,0,0,0,0,0,0,0
cupola,0,0,0,0,0,0,1,0,0,0,0
recognizable,1,0,0,0,0,0,0,0,0,0,0
reminder,0,0,0,0,0,0,1,0,0,0,0
peacefully,0,0,4,0,0,0,0,0,0,0,0
bloody,2,0,0,0,0,0,0,0,0,0,0
processing,0,0,0,0,0,0,2,0,0,0,0
printing,0,0,0,0,0,0,2,0,0,0,0
electrical,1,0,0,0,0,0,0,0,0,0,0
ware,0,0,0,0,0,0,1,0,0,0,0
opera,0,0,0,0,0,0,9,0,0,0,0
artist,0,0,0,0,0,0,6,0,0,0,0
variety,0,0,0,0,0,0,7,0,0,0,0
museum,0,0,0,0,0,0,13,0,0,0,0
gallery,0,0,0,0,0,0,1,0,0,0,0
landmark,0,0,0,0,0,0,1,0,0,0,0
concert,0,0,0,0,0,0,4,0,0,0,0
architectural,1,0,0,0,0,0,0,0,0,0,0
exceed,0,0,0,0,0,0,0,0,0,6,0
destination,0,0,0,0,0,0,1,0,0,0,0
emigrant,0,0,0,0,0,0,2,0,0,0,0
emigrate,0,0,0,0,0,0,0,0,0,1,0
practically,0,0,5,0,0,0,0,0,0,0,0
nil,1,0,0,0,0,0,0,0,0,0,0
liberalization,0,0,0,0,0,0,1,0,0,0,0
asylum,0,0,0,0,0,0,1,0,0,0,0
industrialize,0,0,0,0,0,0,0,0,0,2,0
serviceand,0,0,0,0,0,0,1,0,0,0,0
orient,0,0,0,0,0,0,0,0,0,8,0
slump,0,0,0,0,0,0,2,0,0,0,0
slow,3,0,0,0,0,0,0,0,0,0,0
retool,0,0,0,0,0,0,0,0,0,1,0
refocus,0,0,0,0,0,0,0,0,0,1,0
subscribe,0,0,0,0,0,0,0,0,0,1,0
smallholding,0,0,0,0,0,0,3,0,0,0,0
foodstuff,0,0,0,0,0,0,3,0,0,0,0
egg,0,0,0,0,0,0,1,0,0,0,0
output,0,0,0,0,0,0,4,0,0,0,0
bread,0,0,0,0,0,0,1,0,0,0,0
fodder,0,0,0,0,0,0,1,0,0,0,0
overproduction,0,0,0,0,0,0,1,0,0,0,0
cow,0,0,0,0,0,0,2,0,0,0,0
keeping,0,0,0,0,0,0,1,0,0,0,0
beekeeping,0,0,0,0,0,0,1,0,0,0,0
significance,0,0,0,0,0,0,4,0,0,0,0
thoroughbred,1,0,0,0,0,0,0,0,0,0,0
stride,0,0,0,0,0,0,1,0,0,0,0
reputation,0,0,0,0,0,0,5,0,0,0,0
paper,0,0,0,0,0,0,14,0,0,0,0
earning,0,0,0,0,0,0,1,0,0,0,0
rainbow,0,0,0,0,0,0,1,0,0,0,0
pollution,0,0,0,0,0,0,3,0,0,0,0
dam,0,0,0,0,0,0,2,0,0,0,0
adversely,0,0,1,0,0,0,0,0,0,0,0
spawning,0,0,0,0,0,0,2,0,0,0,0
habit,0,0,0,0,0,0,1,0,0,0,0
artificial,3,0,0,0,0,0,0,0,0,0,0
induce,0,0,0,0,0,0,0,0,0,4,0
trawling,0,0,0,0,0,0,1,0,0,0,0
seine,0,0,0,0,0,0,1,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,1,0
depletion,0,0,0,0,0,0,1,0,0,0,0
acid,2,0,0,0,0,0,1,0,0,0,0
sludge,0,0,0,0,0,0,1,0,0,0,0
pulp,0,0,0,0,0,0,10,0,0,0,0
mill,0,0,0,0,0,0,6,0,0,0,0
bark,0,0,0,0,0,0,2,0,0,0,0
sawdust,0,0,0,0,0,0,1,0,0,0,0
etc,0,0,0,0,0,0,0,0,0,0,2
log,0,0,0,0,0,0,3,0,0,0,0
fraction,0,0,0,0,0,0,2,0,0,0,0
scale,0,0,0,0,0,0,8,0,0,0,0
expensive,2,0,0,0,0,0,0,0,0,0,0
diversity,0,0,0,0,0,0,2,0,0,0,0
modest,2,0,0,0,0,0,0,0,0,0,0
ore,0,0,0,0,0,0,9,0,0,0,0
nonferrous,1,0,0,0,0,0,0,0,0,0,0
nickel,0,0,0,0,0,0,1,0,0,0,0
zinc,0,0,0,0,0,0,3,0,0,0,0
chromium,0,0,0,0,0,0,1,0,0,0,0
cobalt,0,0,0,0,0,0,1,0,0,0,0
copper,0,0,0,0,0,0,12,0,0,0,0
silver,0,0,0,0,0,0,6,0,0,0,0
cadmium,0,0,0,0,0,0,1,0,0,0,0
titanium,0,0,0,0,0,0,1,0,0,0,0
naturally,0,0,2,0,0,0,0,0,0,0,0
mica,0,0,0,0,0,0,1,0,0,0,0
requirement,0,0,0,0,0,0,3,0,0,0,0
fossil,2,0,0,0,0,0,0,0,0,0,0
karelian,1,0,0,0,0,0,0,0,0,0,0
thermal,0,0,0,0,0,0,1,0,0,0,0
less,1,0,0,0,0,0,0,0,0,0,0
prevalent,1,0,0,0,0,0,0,0,0,0,0
windy,1,0,0,0,0,0,0,0,0,0,0
grid,0,0,0,0,0,0,1,0,0,0,0
organic,2,0,0,0,0,0,0,0,0,0,0
spongy,1,0,0,0,0,0,0,0,0,0,0
partial,3,0,0,0,0,0,0,0,0,0,0
decomposition,0,0,0,0,0,0,1,0,0,0,0
wetland,0,0,0,0,0,0,1,0,0,0,0
muskeg,0,0,0,0,0,0,1,0,0,0,0
moor,0,0,0,0,0,0,1,0,0,0,0
moist,1,0,0,0,0,0,0,0,0,0,0
climatic,1,0,0,0,0,0,0,0,0,0,0
contributor,0,0,0,0,0,0,1,0,0,0,0
user,0,0,0,0,0,0,3,0,0,0,0
spreading,0,0,0,0,0,0,1,0,0,0,0
mechanical,1,0,0,0,0,0,0,0,0,0,0
spade,0,0,0,0,0,0,1,0,0,0,0
block,0,0,0,0,0,0,3,0,0,0,0
weigh,0,0,0,0,0,0,0,0,0,1,0
pound,0,0,0,0,0,0,1,0,0,0,0
mechanized,2,0,0,0,0,0,0,0,0,0,0
dredger,0,0,0,0,0,0,1,0,0,0,0
excavator,0,0,0,0,0,0,1,0,0,0,0
dig,0,0,0,0,0,0,0,0,0,1,0
macerator,0,0,0,0,0,0,1,0,0,0,0
soften,0,0,0,0,0,0,0,0,0,1,0
component,1,0,0,0,0,0,3,0,0,0,0
soaking,0,0,0,0,0,0,1,0,0,0,0
extrude,0,0,0,0,0,0,0,0,0,1,0
rectangular,1,0,0,0,0,0,0,0,0,0,0
opening,0,0,0,0,0,0,1,0,0,0,0
maceration,0,0,0,0,0,0,2,0,0,0,0
shrinkage,0,0,0,0,0,0,1,0,0,0,0
dense,2,0,0,0,0,0,0,0,0,0,0
hydraulic,1,0,0,0,0,0,0,0,0,0,0
excavating,0,0,0,0,0,0,1,0,0,0,0
wash,0,0,0,0,0,0,0,0,0,1,0
jet,0,0,0,0,0,0,1,0,0,0,0
sump,0,0,0,0,0,0,1,0,0,0,0
pump,0,0,0,0,0,0,0,0,0,1,0
drying,0,0,0,0,0,0,1,0,0,0,0
readily,0,0,1,0,0,0,0,0,0,0,0
smoky,1,0,0,0,0,0,0,0,0,0,0
flame,0,0,0,0,0,0,1,0,0,0,0
odour,0,0,0,0,0,0,1,0,0,0,0
ash,0,0,0,0,0,0,2,0,0,0,0
powdery,1,0,0,0,0,0,0,0,0,0,0
inorganic,1,0,0,0,0,0,0,0,0,0,0
