word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
preach,0,0,0,0,0,0,0,0,0,0,2,0
republicanism,0,0,0,0,0,0,0,1,0,0,0,0
hatred,0,0,0,0,0,0,0,1,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0,0,0
obstruction,0,0,0,0,0,0,0,1,0,0,0,0
standstill,0,0,0,0,0,0,0,1,0,0,0,0
fixity,0,0,0,0,0,0,0,2,0,0,0,0
difficulty,0,0,0,0,0,0,0,2,0,0,0,0
ultimate,2,0,0,0,0,0,0,0,0,0,0,0
proscription,0,0,0,0,0,0,0,1,0,0,0,0
disclosure,0,0,0,0,0,0,0,1,0,0,0,0
balance,0,0,0,0,0,0,0,2,0,0,0,0
bipartisan,2,0,0,0,0,0,0,0,0,0,0,0
consensus,0,0,0,0,0,0,0,1,0,0,0,0
indissolubility,0,0,0,0,0,0,0,1,0,0,0,0
relationship,0,0,0,0,0,0,0,5,0,0,0,0
explicitly,0,0,1,0,0,0,0,0,0,0,0,0
irrevocable,1,0,0,0,0,0,0,0,0,0,0,0
divisive,2,0,0,0,0,0,0,0,0,0,0,0
aspiration,0,0,0,0,0,0,0,3,0,0,0,0
frustrate,0,0,0,0,0,0,0,0,0,0,1,0
involvement,0,0,0,0,0,0,0,2,0,0,0,0
suit,0,0,0,0,0,0,0,1,0,0,0,0
relinquish,0,0,0,0,0,0,0,0,0,0,2,0
enjoy,0,0,0,0,0,0,0,0,0,0,3,0
reunite,0,0,0,0,0,0,0,0,0,0,1,0
frustration,0,0,0,0,0,0,0,1,0,0,0,0
speaking,0,0,0,0,0,0,0,1,0,0,0,0
doctrine,0,0,0,0,0,0,0,2,0,0,0,0
recruit,0,0,0,0,0,0,0,3,0,0,2,0
evict,0,0,0,0,0,0,0,0,0,0,1,0
ask,0,0,0,0,0,0,0,0,0,0,1,0
league,0,0,0,0,0,0,0,5,0,0,0,0
occupancy,0,0,0,0,0,0,0,1,0,0,0,0
withhold,0,0,0,0,0,0,0,0,0,0,1,0
manifesto,0,0,0,0,0,0,0,1,0,0,0,0
pretext,0,0,0,0,0,0,0,1,0,0,0,0
suppression,0,0,0,0,0,0,0,1,0,0,0,0
kindness,0,0,0,0,0,0,0,1,0,0,0,0
constructive,1,0,0,0,0,0,0,0,0,0,0,0
revolution,0,0,0,0,0,0,0,2,0,0,0,0
generous,1,0,0,0,0,0,0,0,0,0,0,0
inducement,0,0,0,0,0,0,0,1,0,0,0,0
mediation,0,0,0,0,0,0,0,1,0,0,0,0
disillusioned,1,0,0,0,0,0,0,0,0,0,0,0
ignore,0,0,0,0,0,0,0,0,0,0,2,0
agenda,0,0,0,0,0,0,0,1,0,0,0,0
reduction,0,0,0,0,0,0,0,3,0,0,0,0
meantime,0,0,0,0,0,0,0,1,0,0,0,0
charismatic,4,0,0,0,0,0,0,0,0,0,0,0
extraparliamentary,1,0,0,0,0,0,0,0,0,0,0,0
back,0,0,0,0,0,0,0,0,0,0,1,0
paramilitary,2,0,0,0,0,0,0,1,0,0,0,0
coordinate,0,0,0,0,0,0,0,0,0,0,1,0
announce,0,0,0,0,0,0,0,0,0,0,7,0
albeit,0,0,0,0,0,0,0,0,0,1,0,0
disingenuous,1,0,0,0,0,0,0,0,0,0,0,0
refusal,0,0,0,0,0,0,0,3,0,0,0,0
contemplate,0,0,0,0,0,0,0,0,0,0,1,0
harden,0,0,0,0,0,0,0,0,0,0,1,0
boast,0,0,0,0,0,0,0,1,0,0,0,0
plausible,1,0,0,0,0,0,0,0,0,0,0,0
cavalry,0,0,0,0,0,0,0,1,0,0,0,0
brigade,0,0,0,0,0,0,0,2,0,0,0,0
suddenly,0,0,2,0,0,0,0,0,0,0,0,0
counter,0,0,0,0,0,0,0,0,0,0,2,0
gather,0,0,0,0,0,0,0,0,0,0,1,0
assure,0,0,0,0,0,0,0,0,0,0,2,0
postpone,0,0,0,0,0,0,0,0,0,0,1,0
implementation,0,0,0,0,0,0,0,1,0,0,0,0
difference,0,0,0,0,0,0,0,1,0,0,0,0
subordinate,0,0,0,0,0,0,0,0,0,0,1,0
leverage,0,0,0,0,0,0,0,1,0,0,0,0
few,1,0,0,0,0,0,0,0,0,0,0,0
antiwar,1,0,0,0,0,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,0,1,0
pro,2,0,0,0,0,0,0,1,0,0,0,0
street,0,0,0,0,0,0,0,3,0,0,0,0
fighting,0,0,0,0,0,0,0,3,0,0,0,0
german,3,0,0,0,0,0,0,0,0,0,0,0
weapon,0,0,0,0,0,0,0,1,0,0,0,0
mishap,0,0,0,0,0,0,0,1,0,0,0,0
mobilization,0,0,0,0,0,0,0,1,0,0,0,0
ahead,0,0,1,0,0,0,0,0,0,0,0,0
contingent,0,0,0,0,0,0,0,1,0,0,0,0
aloud,0,0,1,0,0,0,0,0,0,0,0,0
proclamation,0,0,0,0,0,0,0,1,0,0,0,0
paralyze,0,0,0,0,0,0,0,0,0,0,1,0
bombardment,0,0,0,0,0,0,0,1,0,0,0,0
colleague,0,0,0,0,0,0,0,1,0,0,0,0
martiale,0,0,0,0,0,0,0,0,0,0,1,0
unpopular,3,0,0,0,0,0,0,0,0,0,0,0
excite,0,0,0,0,0,0,0,0,0,0,1,0
revulsion,0,0,0,0,0,0,0,1,0,0,0,0
dead,2,0,0,0,0,0,0,0,0,0,0,0
martyr,0,0,0,0,0,0,0,0,0,0,1,0
senior,1,0,0,0,0,0,0,0,0,0,0,0
survivor,0,0,0,0,0,0,0,1,0,0,0,0
inflame,0,0,0,0,0,0,0,0,0,0,1,0
compound,0,0,0,0,0,0,0,0,0,0,3,0
virtual,1,0,0,0,0,0,0,0,0,0,0,0
extinction,0,0,0,0,0,0,0,1,0,0,0,0
opponent,0,0,0,0,0,0,0,2,0,0,0,0
simultaneously,0,0,2,0,0,0,0,0,0,0,0,0
barrack,0,0,0,0,0,0,0,1,0,0,0,0
retaliate,0,0,0,0,0,0,0,0,0,0,3,0
ruthless,1,0,0,0,0,0,0,0,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0,0,0
khaki,2,0,0,0,0,0,0,0,0,0,0,0
trouser,0,0,0,0,0,0,0,2,0,0,0,0
disinter,0,0,0,0,0,0,0,0,0,0,1,0
devolve,0,0,0,0,0,0,0,0,0,0,1,0
partition,0,0,0,0,0,0,0,2,0,0,0,0
policeman,0,0,0,0,0,0,0,1,0,0,0,0
jobless,1,0,0,0,0,0,0,0,0,0,0,0
enrol,0,0,0,0,0,0,0,0,0,0,1,0
mere,1,0,0,0,0,0,0,0,0,0,0,0
shilling,0,0,0,0,0,0,0,1,0,0,0,0
makeshift,1,0,0,0,0,0,0,0,0,0,0,0
marking,0,0,0,0,0,0,0,1,0,0,0,0
foxhound,0,0,0,0,0,0,0,1,0,0,0,0
earn,0,0,0,0,0,0,0,0,0,0,1,0
englishman,0,0,0,0,0,0,0,1,0,0,0,0
suspect,0,0,0,0,0,0,0,0,0,0,2,0
revenge,0,0,0,0,0,0,0,1,0,0,0,0
afternoon,0,0,0,0,0,0,0,1,0,0,0,0
spectator,0,0,0,0,0,0,0,1,0,0,0,0
wound,0,0,0,0,0,0,0,0,0,0,1,0
protract,0,0,0,0,0,0,0,0,0,0,1,0
legality,0,0,0,0,0,0,0,1,0,0,0,0
behalf,0,0,0,0,0,0,0,2,0,0,0,0
last,0,0,0,0,0,0,0,0,0,0,4,0
determine,0,0,0,0,0,0,0,0,0,0,1,0
turmoil,0,0,0,0,0,0,0,1,0,0,0,0
violence,0,0,0,0,0,0,0,6,0,0,0,0
stretch,0,0,0,0,0,0,0,0,0,0,1,0
assumption,0,0,0,0,0,0,0,3,0,0,0,0
presidency,0,0,0,0,0,0,0,2,0,0,0,0
trying,1,0,0,0,0,0,0,0,0,0,0,0
exciting,1,0,0,0,0,0,0,0,0,0,0,0
statesman,0,0,0,0,0,0,0,1,0,0,0,0
opt,0,0,0,0,0,0,0,0,0,0,1,0
frontier,0,0,0,0,0,0,0,1,0,0,0,0
reluctance,0,0,0,0,0,0,0,1,0,0,0,0
session,0,0,0,0,0,0,0,1,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0,0
tripartite,1,0,0,0,0,0,0,0,0,0,0,0
intergovernmental,4,0,0,0,0,0,0,0,0,0,0,0
revoke,0,0,0,0,0,0,0,0,0,0,1,0
prescribe,0,0,0,0,0,0,0,0,0,0,1,0
repugnant,1,0,0,0,0,0,0,0,0,0,0,0
resignation,0,0,0,0,0,0,0,2,0,0,0,0
verdict,0,0,0,0,0,0,0,2,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,0,2,0
respectability,0,0,0,0,0,0,0,1,0,0,0,0
endorsement,0,0,0,0,0,0,0,1,0,0,0,0
casualty,0,0,0,0,0,0,0,1,0,0,0,0
prosaic,1,0,0,0,0,0,0,0,0,0,0,0
condemnation,0,0,0,0,0,0,0,1,0,0,0,0
draconian,1,0,0,0,0,0,0,0,0,0,0,0
internment,0,0,0,0,0,0,0,2,0,0,0,0
penalty,0,0,0,0,0,0,0,1,0,0,0,0
possession,0,0,0,0,0,0,0,1,0,0,0,0
factionalism,0,0,0,0,0,0,0,1,0,0,0,0
doom,0,0,0,0,0,0,0,0,0,0,1,0
suspend,0,0,0,0,0,0,0,0,0,0,2,0
digital,1,0,0,0,0,0,0,0,0,0,0,0
file,0,0,0,0,0,0,0,1,0,0,0,0
dig,0,0,0,0,0,0,0,1,0,0,0,0
speedy,1,0,0,0,0,0,0,0,0,0,0,0
infant,0,0,0,0,0,0,0,1,0,0,0,0
reconstruction,0,0,0,0,0,0,0,1,0,0,0,0
immense,1,0,0,0,0,0,0,0,0,0,0,0
allocate,0,0,0,0,0,0,0,0,0,0,1,0
injury,0,0,0,0,0,0,0,1,0,0,0,0
centralize,0,0,0,0,0,0,0,0,0,0,1,0
corruption,0,0,0,0,0,0,0,3,0,0,0,0
judicial,2,0,0,0,0,0,0,0,0,0,0,0
maverick,0,0,0,0,0,0,0,1,0,0,0,0
feud,0,0,0,0,0,0,0,1,0,0,0,0
declaration,0,0,0,0,0,0,0,1,0,0,0,0
formula,0,0,0,0,0,0,0,1,0,0,0,0
insuperable,1,0,0,0,0,0,0,0,0,0,0,0
antitreaty,0,0,0,0,0,0,0,1,0,0,0,0
versus,0,1,0,0,0,0,0,0,0,0,0,0
hallmark,0,0,0,0,0,0,0,1,0,0,0,0
means,0,0,0,0,0,0,0,1,0,0,0,0
blood,0,0,0,0,0,0,0,1,0,0,0,0
spill,0,0,0,0,0,0,0,0,0,0,2,0
lock,0,0,0,0,0,0,0,0,0,0,1,0
deny,0,0,0,0,0,0,0,0,0,0,1,0
reservoir,0,0,0,0,0,0,0,1,0,0,0,0
potent,1,0,0,0,0,0,0,0,0,0,0,0
discontent,0,0,0,0,0,0,0,1,0,0,0,0
coloured,1,0,0,0,0,0,0,0,0,0,0,0
shirt,0,0,0,0,0,0,0,1,0,0,0,0
imitation,0,0,0,0,0,0,0,1,0,0,0,0
fascist,2,0,0,0,0,0,0,0,0,0,0,0
response,0,0,0,0,0,0,0,4,0,0,0,0
briefly,0,0,1,0,0,0,0,0,0,0,0,0
rally,0,0,0,0,0,0,0,1,0,0,0,0
circa,0,1,0,0,0,0,0,0,0,0,0,0
expunge,0,0,0,0,0,0,0,0,0,0,1,0
restrictive,1,0,0,0,0,0,0,0,0,0,0,0
obsession,0,0,0,0,0,0,0,2,0,0,0,0
ministerial,2,0,0,0,0,0,0,0,0,0,0,0
portfolio,0,0,0,0,0,0,0,2,0,0,0,0
degrade,0,0,0,0,0,0,0,0,0,0,1,0
systematically,0,0,1,0,0,0,0,0,0,0,0,0
humiliate,0,0,0,0,0,0,0,0,0,0,1,0
incumbent,0,0,0,0,0,0,0,1,0,0,0,0
sovereign,1,0,0,0,0,0,0,1,0,0,0,0
counsel,0,0,0,0,0,0,0,0,0,0,1,0
dismissal,0,0,0,0,0,0,0,2,0,0,0,0
subservient,1,0,0,0,0,0,0,0,0,0,0,0
treasury,0,0,0,0,0,0,0,1,0,0,0,0
annuity,0,0,0,0,0,0,0,2,0,0,0,0
repayment,0,0,0,0,0,0,0,1,0,0,0,0
recoup,0,0,0,0,0,0,0,0,0,0,1,0
beneficiary,0,0,0,0,0,0,0,2,0,0,0,0
blame,0,0,0,0,0,0,0,0,0,0,2,0
deepen,0,0,0,0,0,0,0,0,0,0,1,0
duly,0,0,1,0,0,0,0,0,0,0,0,0
snap,1,0,0,0,0,0,0,0,0,0,0,0
abdication,0,0,0,0,0,0,0,2,0,0,0,0
delete,0,0,0,0,0,0,0,0,0,0,1,0
mention,0,0,0,0,0,0,0,1,0,0,0,0
diplomatic,1,0,0,0,0,0,0,0,0,0,0,0
éire,0,0,0,0,0,0,0,0,0,0,0,1
henceforth,0,0,2,0,0,0,0,0,0,0,0,0
unilaterally,0,0,1,0,0,0,0,0,0,0,0,0
rewrite,0,0,0,0,0,0,0,0,0,0,1,0
objective,0,0,0,0,0,0,0,1,0,0,0,0
annex,0,0,0,0,0,0,0,1,0,0,0,0
soften,0,0,0,0,0,0,0,0,0,0,1,0
avowed,1,0,0,0,0,0,0,0,0,0,0,0
statement,0,0,0,0,0,0,0,1,0,0,0,0
intern,0,0,0,0,0,0,0,0,0,0,2,0
reelect,0,0,0,0,0,0,0,0,0,0,2,0
strictly,0,0,2,0,0,0,0,0,0,0,0,0
interparty,2,0,0,0,0,0,0,0,0,0,0,0
fiction,0,0,0,0,0,0,0,1,0,0,0,0
integrity,0,0,0,0,0,0,0,1,0,0,0,0
fester,0,0,0,0,0,0,0,0,0,0,1,0
sore,0,0,0,0,0,0,0,1,0,0,0,0
erupt,0,0,0,0,0,0,0,0,0,0,3,0
absolute,1,0,0,0,0,0,0,0,0,0,0,0
fighter,0,0,0,0,0,0,0,1,0,0,0,0
headquarters,0,0,0,0,0,0,0,1,0,0,0,0
staff,0,0,0,0,0,0,0,1,0,0,0,0
premiership,0,0,0,0,0,0,0,1,0,0,0,0
inherit,0,0,0,0,0,0,0,0,0,0,1,0
outward,1,0,0,0,0,0,0,0,0,0,0,0
looking,1,0,0,0,0,0,0,0,0,0,0,0
approach,0,0,0,0,0,0,0,2,0,0,0,0
press,0,0,0,0,0,0,0,0,0,0,1,0
reconciliation,0,0,0,0,0,0,0,2,0,0,0,0
ill,2,0,0,0,0,0,0,0,0,0,0,0
legacy,0,0,0,0,0,0,0,2,0,0,0,0
stagnation,0,0,0,0,0,0,0,1,0,0,0,0
flux,0,0,0,0,0,0,0,1,0,0,0,0
regeneration,0,0,0,0,0,0,0,1,0,0,0,0
exceptional,1,0,0,0,0,0,0,0,0,0,0,0
servant,0,0,0,0,0,0,0,1,0,0,0,0
secretary,0,0,0,0,0,0,0,2,0,0,0,0
protection,0,0,0,0,0,0,0,2,0,0,0,0
target,0,0,0,0,0,0,0,0,0,0,1,0
prosperity,0,0,0,0,0,0,0,1,0,0,0,0
broaden,0,0,0,0,0,0,0,0,0,0,1,0
consumer,0,0,0,0,0,0,0,3,0,0,0,0
spending,0,0,0,0,0,0,0,5,0,0,0,0
commonplace,1,0,0,0,0,0,0,0,0,0,0,0
teaching,0,0,0,0,0,0,0,1,0,0,0,0
erode,0,0,0,0,0,0,0,0,0,0,1,0
relaxation,0,0,0,0,0,0,0,1,0,0,0,0
application,0,0,0,0,0,0,0,1,0,0,0,0
lapse,0,0,0,0,0,0,0,0,0,0,1,0
predominance,0,0,0,0,0,0,0,1,0,0,0,0
producer,0,0,0,0,0,0,0,1,0,0,0,0
sense,0,0,0,0,0,0,0,1,0,0,0,0
unequivocal,1,0,0,0,0,0,0,0,0,0,0,0
barrier,0,0,0,0,0,0,0,3,0,0,0,0
ease,0,0,0,0,0,0,0,0,0,0,2,0
engagement,0,0,0,0,0,0,0,1,0,0,0,0
socially,0,0,1,0,0,0,0,0,0,0,0,0
revolutionize,0,0,0,0,0,0,0,0,0,0,1,0
stay,0,0,0,0,0,0,0,0,0,0,1,0
severance,0,0,0,0,0,0,0,1,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,0,1,0
harmonization,0,0,0,0,0,0,0,1,0,0,0,0
pave,0,0,0,0,0,0,0,0,0,0,2,0
unexpected,1,0,0,0,0,0,0,0,0,0,0,0
obstacle,0,0,0,0,0,0,0,1,0,0,0,0
integration,0,0,0,0,0,0,0,2,0,0,0,0
streamline,0,0,0,0,0,0,0,0,0,0,1,0
reunify,0,0,0,0,0,0,0,0,0,0,1,0
composition,0,0,0,0,0,0,0,1,0,0,0,0
subsume,0,0,0,0,0,0,0,0,0,0,1,0
elimination,0,0,0,0,0,0,0,1,0,0,0,0
internal,2,0,0,0,0,0,0,0,0,0,0,0
quadruple,0,0,0,0,0,0,0,0,0,0,1,0
tension,0,0,0,0,0,0,0,3,0,0,0,0
supranational,1,0,0,0,0,0,0,0,0,0,0,0
formulate,0,0,0,0,0,0,0,0,0,0,1,0
consultative,1,0,0,0,0,0,0,0,0,0,0,0
arbitrate,0,0,0,0,0,0,0,0,0,0,1,0
revamp,0,0,0,0,0,0,0,0,0,0,1,0
revise,0,0,0,0,0,0,0,0,0,0,1,0
environment,0,0,0,0,0,0,0,1,0,0,0,0
concept,0,0,0,0,0,0,0,1,0,0,0,0
deflationary,1,0,0,0,0,0,0,0,0,0,0,0
evident,1,0,0,0,0,0,0,0,0,0,0,0
steeply,0,0,1,0,0,0,0,0,0,0,0,0
sensational,1,0,0,0,0,0,0,0,0,0,0,0
sacking,0,0,0,0,0,0,0,1,0,0,0,0
importation,0,0,0,0,0,0,0,1,0,0,0,0
acquit,0,0,0,0,0,0,0,0,0,0,1,0
corrode,0,0,0,0,0,0,0,0,0,0,1,0
volatile,1,0,0,0,0,0,0,0,0,0,0,0
oust,0,0,0,0,0,0,0,0,0,0,2,0
democrat,0,0,0,0,0,0,0,1,0,0,0,0
economist,0,0,0,0,0,0,0,1,0,0,0,0
proponent,0,0,0,0,0,0,0,1,0,0,0,0
anglophobic,1,0,0,0,0,0,0,0,0,0,0,0
talented,1,0,0,0,0,0,0,0,0,0,0,0
opportunistic,1,0,0,0,0,0,0,0,0,0,0,0
pragmatist,0,0,0,0,0,0,0,1,0,0,0,0
massive,1,0,0,0,0,0,0,0,0,0,0,0
indebtedness,0,0,0,0,0,0,0,1,0,0,0,0
businessman,0,0,0,0,0,0,0,1,0,0,0,0
removal,0,0,0,0,0,0,0,1,0,0,0,0
uneasy,1,0,0,0,0,0,0,0,0,0,0,0
confidence,0,0,0,0,0,0,0,2,0,0,0,0
barometer,0,0,0,0,0,0,0,1,0,0,0,0
prolong,0,0,0,0,0,0,0,0,0,0,1,0
anxiety,0,0,0,0,0,0,0,1,0,0,0,0
dissident,0,0,0,0,0,0,0,1,0,0,0,0
showing,0,0,0,0,0,0,0,1,0,0,0,0
wing,0,0,0,0,0,0,0,1,0,0,0,0
socialist,2,0,0,0,0,0,0,0,0,0,0,0
ira,1,0,0,0,0,0,0,0,0,0,0,0
platform,0,0,0,0,0,0,0,1,0,0,0,0
smash,0,0,0,0,0,0,0,0,0,0,1,0
penal,1,0,0,0,0,0,0,0,0,0,0,0
lecturer,0,0,0,0,0,0,0,1,0,0,0,0
distinguished,1,0,0,0,0,0,0,0,0,0,0,0
objection,0,0,0,0,0,0,0,1,0,0,0,0
unsuccessfully,0,0,1,0,0,0,0,0,0,0,0,0
nominate,0,0,0,0,0,0,0,0,0,0,1,0
mobilize,0,0,0,0,0,0,0,0,0,0,1,0
communicate,0,0,0,0,0,0,0,0,0,0,1,0
strongly,0,0,2,0,0,0,0,0,0,0,0,0
genocide,0,0,0,0,0,0,0,1,0,0,0,0
expire,0,0,0,0,0,0,0,0,0,0,1,0
priority,0,0,0,0,0,0,0,1,0,0,0,0
promotion,0,0,0,0,0,0,0,1,0,0,0,0
monitoring,0,0,0,0,0,0,0,1,0,0,0,0
chancellor,0,0,0,0,0,0,0,1,0,0,0,0
nongovernmental,1,0,0,0,0,0,0,0,0,0,0,0
equitable,1,0,0,0,0,0,0,0,0,0,0,0
honorary,1,0,0,0,0,0,0,0,0,0,0,0
stricken,0,0,0,0,0,0,0,0,0,0,1,0
feminist,1,0,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,0,0,0,2,0
capitalize,0,0,0,0,0,0,0,0,0,0,1,0
investigation,0,0,0,0,0,0,0,2,0,0,0,0
alleged,1,0,0,0,0,0,0,0,0,0,0,0
developer,0,0,0,0,0,0,0,2,0,0,0,0
politician,0,0,0,0,0,0,0,2,0,0,0,0
zoning,0,0,0,0,0,0,0,1,0,0,0,0
implication,0,0,0,0,0,0,0,1,0,0,0,0
scandal,0,0,0,0,0,0,0,4,0,0,0,0
allegation,0,0,0,0,0,0,0,1,0,0,0,0
impropriety,0,0,0,0,0,0,0,2,0,0,0,0
headlong,0,0,1,0,0,0,0,0,0,0,0,0
vulnerability,0,0,0,0,0,0,0,1,0,0,0,0
afflict,0,0,0,0,0,0,0,0,0,0,1,0
overexpenditure,0,0,0,0,0,0,0,1,0,0,0,0
bail,0,0,0,0,0,0,0,0,0,0,1,0
insolvent,1,0,0,0,0,0,0,0,0,0,0,0
persist,0,0,0,0,0,0,0,0,0,0,1,0
grotesquely,0,0,1,0,0,0,0,0,0,0,0,0
extravagant,1,0,0,0,0,0,0,0,0,0,0,0
imprudent,1,0,0,0,0,0,0,0,0,0,0,0
rescue,0,0,0,0,0,0,0,0,0,0,1,0
escalate,0,0,0,0,0,0,0,0,0,0,1,0
strained,1,0,0,0,0,0,0,0,0,0,0,0
hike,0,0,0,0,0,0,0,1,0,0,0,0
junior,1,0,0,0,0,0,0,0,0,0,0,0
unpopularity,0,0,0,0,0,0,0,1,0,0,0,0
ethical,1,0,0,0,0,0,0,0,0,0,0,0
dizzying,1,0,0,0,0,0,0,0,0,0,0,0
sequence,0,0,0,0,0,0,0,1,0,0,0,0
caretaker,0,0,0,0,0,0,0,1,0,0,0,0
witness,0,0,0,0,0,0,0,0,0,0,1,0
withdrawal,0,0,0,0,0,0,0,1,0,0,0,0
drubbing,0,0,0,0,0,0,0,1,0,0,0,0
poll,0,0,0,0,0,0,0,1,0,0,0,0
outright,1,0,0,0,0,0,0,0,0,0,0,0
stature,0,0,0,0,0,0,0,1,0,0,0,0
sociology,0,0,0,0,0,0,0,1,0,0,0,0
professor,0,0,0,0,0,0,0,1,0,0,0,0
inquiry,0,0,0,0,0,0,0,2,0,0,0,0
truthful,1,0,0,0,0,0,0,0,0,0,0,0
testimony,0,0,0,0,0,0,0,1,0,0,0,0
tribunal,0,0,0,0,0,0,0,1,0,0,0,0
tie,0,0,0,0,0,0,0,0,0,0,1,0
backlash,0,0,0,0,0,0,0,1,0,0,0,0
compliance,0,0,0,0,0,0,0,1,0,0,0,0
react,0,0,0,0,0,0,0,0,0,0,1,0
negatively,0,0,1,0,0,0,0,0,0,0,0,0
forge,0,0,0,0,0,0,0,0,0,0,1,0
pact,0,0,0,0,0,0,0,1,0,0,0,0
hinge,0,0,0,0,0,0,0,0,0,0,1,0
turnout,0,0,0,0,0,0,0,1,0,0,0,0
comfortable,1,0,0,0,0,0,0,0,0,0,0,0
margin,0,0,0,0,0,0,0,1,0,0,0,0
highlight,0,0,0,0,0,0,0,0,0,0,1,0
pontiff,0,0,0,0,0,0,0,1,0,0,0,0
fray,0,0,0,0,0,0,0,0,0,0,1,0
vocation,0,0,0,0,0,0,0,1,0,0,0,0
clause,0,0,0,0,0,0,0,1,0,0,0,0
jewish,1,0,0,0,0,0,0,0,0,0,0,0
mayor,0,0,0,0,0,0,0,1,0,0,0,0
electorate,0,0,0,0,0,0,0,1,0,0,0,0
vainly,0,0,1,0,0,0,0,0,0,0,0,0
liberalization,0,0,0,0,0,0,0,1,0,0,0,0
antiabortion,1,0,0,0,0,0,0,0,0,0,0,0
teenage,1,0,0,0,0,0,0,0,0,0,0,0
controversy,0,0,0,0,0,0,0,1,0,0,0,0
extradition,0,0,0,0,0,0,0,1,0,0,0,0
pedophile,1,0,0,0,0,0,0,0,0,0,0,0
investigate,0,0,0,0,0,0,0,0,0,0,1,0
reformatory,1,0,0,0,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,0,0,1,0,0,0,0
concealment,0,0,0,0,0,0,0,1,0,0,0,0
priestly,1,0,0,0,0,0,0,0,0,0,0,0
pedophilia,0,0,0,0,0,0,0,1,0,0,0,0
archdiocese,0,0,0,0,0,0,0,1,0,0,0,0
multiple,1,0,0,0,0,0,0,0,0,0,0,0
episcopal,1,0,0,0,0,0,0,0,0,0,0,0
apologize,0,0,0,0,0,0,0,0,0,0,1,0
clerical,1,0,0,0,0,0,0,0,0,0,0,0
sex,0,0,0,0,0,0,0,1,0,0,0,0
peaceful,2,0,0,0,0,0,0,0,0,0,0,0
demonstrator,0,0,0,0,0,0,0,2,0,0,0,0
confront,0,0,0,0,0,0,0,0,0,0,1,0
pelt,0,0,0,0,0,0,0,0,0,0,1,0
projectile,0,0,0,0,0,0,0,1,0,0,0,0
respond,0,0,0,0,0,0,0,0,0,0,1,0
rubber,0,0,0,0,0,0,0,1,0,0,0,0
bullet,0,0,0,0,0,0,0,1,0,0,0,0
cannon,0,0,0,0,0,0,0,1,0,0,0,0
shot,0,0,0,0,0,0,0,2,0,0,0,0
contention,0,0,0,0,0,0,0,1,0,0,0,0
unarmed,1,0,0,0,0,0,0,0,0,0,0,0
protester,0,0,0,0,0,0,0,1,0,0,0,0
minute,0,0,0,0,0,0,0,1,0,0,0,0
shooting,0,0,0,0,0,0,0,2,0,0,0,0
marcher,0,0,0,0,0,0,0,1,0,0,0,0
vicinity,0,0,0,0,0,0,0,1,0,0,0,0
firing,0,0,0,0,0,0,0,1,0,0,0,0
justification,0,0,0,0,0,0,0,1,0,0,0,0
civilian,0,0,0,0,0,0,0,2,0,0,0,0
search,0,0,0,0,0,0,0,0,0,0,1,0
consensual,1,0,0,0,0,0,0,0,0,0,0,0
suspension,0,0,0,0,0,0,0,1,0,0,0,0
assembly,0,0,0,0,0,0,0,2,0,0,0,0
reimpose,0,0,0,0,0,0,0,0,0,0,1,0
inspire,0,0,0,0,0,0,0,0,0,0,1,0
sharing,0,0,0,0,0,0,0,2,0,0,0,0
terrorist,1,0,0,0,0,0,0,0,0,0,0,0
incident,0,0,0,0,0,0,0,1,0,0,0,0
bomb,0,0,0,0,0,0,0,1,0,0,0,0
eventual,1,0,0,0,0,0,0,0,0,0,0,0
toll,0,0,0,0,0,0,0,1,0,0,0,0
ambassador,0,0,0,0,0,0,0,1,0,0,0,0
emergency,0,0,0,0,0,0,0,2,0,0,0,0
reunification,0,0,0,0,0,0,0,1,0,0,0,0
discuss,0,0,0,0,0,0,0,0,0,0,1,0
discussion,0,0,0,0,0,0,0,1,0,0,0,0
framework,0,0,0,0,0,0,0,1,0,0,0,0
federal,2,0,0,0,0,0,0,0,0,0,0,0
unrealistic,1,0,0,0,0,0,0,0,0,0,0,0
option,0,0,0,0,0,0,0,1,0,0,0,0
conference,0,0,0,0,0,0,0,2,0,0,0,0
contact,0,0,0,0,0,0,0,1,0,0,0,0
unfounded,1,0,0,0,0,0,0,0,0,0,0,0
mutually,0,0,1,0,0,0,0,0,0,0,0,0
agreeable,1,0,0,0,0,0,0,0,0,0,0,0
optimism,0,0,0,0,0,0,0,1,0,0,0,0
resume,0,0,0,0,0,0,0,0,0,0,1,0
bombing,0,0,0,0,0,0,0,1,0,0,0,0
broker,0,0,0,0,0,0,0,0,0,0,1,0
jure,0,0,0,0,0,0,0,0,0,0,0,1
halt,0,0,0,0,0,0,0,0,0,0,1,0
intermittently,0,0,1,0,0,0,0,0,0,0,0,0
decommission,0,0,0,0,0,0,0,0,0,0,1,0
