word,ADJ,ADP,ADV,DET,INTJ,NOUN,NUM,SCONJ,VERB,X
extricate,0,0,0,0,0,0,0,0,1,0
seated,1,0,0,0,0,0,0,0,0,0
antiroyal,2,0,0,0,0,0,0,0,0,0
independence,0,0,0,0,0,1,0,0,0,0
domination,0,0,0,0,0,1,0,0,0,0
animal,0,0,0,0,0,1,0,0,0,0
stagger,0,0,0,0,0,0,0,0,1,0
assassinate,0,0,0,0,0,0,0,0,1,0
dismiss,0,0,0,0,0,0,0,0,1,0
promulgate,0,0,0,0,0,0,0,0,1,0
law,0,0,0,0,0,1,0,0,0,0
restrict,0,0,0,0,0,0,0,0,1,0
edict,0,0,0,0,0,1,0,0,0,0
acclaim,0,0,0,0,0,0,0,0,1,0
canonize,0,0,0,0,0,0,0,0,1,0
instrumental,1,0,0,0,0,0,0,0,0,0
pronounce,0,0,0,0,0,0,0,0,1,0
president,0,0,0,0,0,1,0,0,0,0
ecclesiastical,1,0,0,0,0,0,0,0,0,0
statue,0,0,0,0,0,1,0,0,0,0
student,0,0,0,0,0,1,0,0,0,0
room,0,0,0,0,0,1,0,0,0,0
senior,0,0,0,0,0,1,0,0,0,0
undergo,0,0,0,0,0,0,0,0,1,0
ideal,0,0,0,0,0,1,0,0,0,0
initially,0,0,1,0,0,0,0,0,0,0
chapel,0,0,0,0,0,1,0,0,0,0
celibacy,0,0,0,0,0,1,0,0,0,0
imitation,0,0,0,0,0,1,0,0,0,0
solemnly,0,0,1,0,0,0,0,0,0,0
salvation,0,0,0,0,0,1,0,0,0,0
believer,0,0,0,0,0,1,0,0,0,0
unbeliever,0,0,0,0,0,1,0,0,0,0
alike,0,0,1,0,0,0,0,0,0,0
meditation,0,0,0,0,0,1,0,0,0,0
devise,0,0,0,0,0,0,0,0,1,0
generosity,0,0,0,0,0,1,0,0,0,0
humanity,0,0,0,0,0,1,0,0,0,0
implant,0,0,0,0,0,0,0,0,1,0
motivation,0,0,0,0,0,1,0,0,0,0
recurrent,1,0,0,0,0,0,0,0,0,0
reassemble,0,0,0,0,0,0,0,0,1,0
recruit,0,0,0,0,0,1,0,0,0,0
disposal,0,0,0,0,0,1,0,0,0,0
preaching,0,0,0,0,0,1,0,0,0,0
diligent,1,0,0,0,0,0,0,0,0,0
minister,0,0,0,0,0,0,0,0,1,0
evangelize,0,0,0,0,0,0,0,0,3,0
dominion,0,0,0,0,0,1,0,0,0,0
designate,0,0,0,0,0,0,0,0,1,0
formally,0,0,2,0,0,0,0,0,0,0
disembark,0,0,0,0,0,0,0,0,1,0
fisher,0,0,0,0,0,1,0,0,0,0
catechism,0,0,0,0,0,1,0,0,0,0
tirelessly,0,0,1,0,0,0,0,0,0,0
goodness,0,0,0,0,0,1,0,0,0,0
verbal,1,0,0,0,0,0,0,0,0,0
communication,0,0,0,0,0,1,0,0,0,0
macuan,1,0,0,0,0,0,0,0,0,0
baptism,0,0,0,0,0,1,0,0,0,0
baptize,0,0,0,0,0,0,0,0,4,0
anticipate,0,0,0,0,0,0,0,0,1,0
school,0,0,0,0,0,1,0,0,0,0
attract,0,0,0,0,0,0,0,0,1,0
mixed,1,0,0,0,0,0,0,0,0,0
headhunter,0,0,0,0,0,2,0,0,0,0
catechist,0,0,0,0,0,1,0,0,0,0
diocese,0,0,0,0,0,1,0,0,0,0
fix,0,0,0,0,0,0,0,0,1,0
japanese,2,0,0,0,0,0,0,0,0,0
culturally,0,0,1,0,0,0,0,0,0,0
fisherman,0,0,0,0,0,1,0,0,0,0
adapt,0,0,0,0,0,0,0,0,2,0
repel,0,0,0,0,0,0,0,0,1,0
mail,0,0,0,0,0,1,0,0,0,0
await,0,0,0,0,0,0,0,0,1,0
superior,1,0,0,0,0,0,0,0,0,0
wisdom,0,0,0,0,0,1,0,0,0,0
connect,0,0,0,0,0,0,0,0,1,0
critic,0,0,0,0,0,2,0,0,0,0
put,0,0,0,0,0,0,0,0,1,0
baroque,1,0,0,0,0,0,0,0,0,0
possess,0,0,0,0,0,0,0,0,2,0
tongue,0,0,0,0,0,1,0,0,0,0
advocation,0,0,0,0,0,1,0,0,0,0
clergy,0,0,0,0,0,1,0,0,0,0
initiative,0,0,0,0,0,1,0,0,0,0
research,0,0,0,0,0,1,0,0,0,0
pastoral,1,0,0,0,0,0,0,0,0,0
prolong,0,0,0,0,0,0,0,0,1,0
persecution,0,0,0,0,0,1,0,0,0,0
thousand,0,0,0,0,0,1,0,0,0,0
saint,0,0,0,0,0,1,0,0,0,0
venerate,0,0,0,0,0,0,0,0,1,0
physical,1,0,0,0,0,0,0,0,0,0
landmark,0,0,0,0,0,1,0,0,0,0
distinction,0,0,0,0,0,1,0,0,0,0
correspond,0,0,0,0,0,0,0,0,1,0
ambitious,2,0,0,0,0,0,0,0,0,0
herd,0,0,0,0,0,1,0,0,0,0
sheep,0,0,0,0,0,1,0,0,0,0
pig,0,0,0,0,0,1,0,0,0,0
cattle,0,0,0,0,0,1,0,0,0,0
unit,0,0,0,0,0,1,0,0,0,0
unite,0,0,0,0,0,0,0,0,1,0
reprisal,0,0,0,0,0,1,0,0,0,0
fabulously,0,0,1,0,0,0,0,0,0,0
seminomadic,1,0,0,0,0,0,0,0,0,0
disillusionment,0,0,0,0,0,1,0,0,0,0
finding,0,0,0,0,0,1,0,0,0,0
normally,0,0,1,0,0,0,0,0,0,0
audiencia,0,0,0,0,0,1,0,0,0,0
governing,0,0,0,0,0,1,0,0,0,0
innocent,1,0,0,0,0,0,0,0,0,0
indict,0,0,0,0,0,0,0,0,1,0
fine,0,0,0,0,0,0,0,0,1,0
definitive,1,0,0,0,0,0,0,0,0,0
birthplace,0,0,0,0,0,1,0,0,0,0
origin,0,0,0,0,0,1,0,0,0,0
punitive,1,0,0,0,0,0,0,0,0,0
evidently,0,0,1,0,0,0,0,0,0,0
complication,0,0,0,0,0,1,0,0,0,0
notable,1,0,0,0,0,0,0,0,0,0
exception,0,0,0,0,0,1,0,0,0,0
essentially,0,0,1,0,0,0,0,0,0,0
bce,0,0,0,0,0,1,0,0,0,0
immensely,0,0,1,0,0,0,0,0,0,0
franco,1,0,0,0,0,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,1,0
enclosed,1,0,0,0,0,0,0,0,0,0
commoner,0,0,0,0,0,1,0,0,0,0
seafarer,0,0,0,0,0,1,0,0,0,0
happen,0,0,0,0,0,0,0,0,1,0
dangerous,1,0,0,0,0,0,0,0,0,0
emergence,0,0,0,0,0,1,0,0,0,0
