word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB
unused,1,0,0,0,0,0,0,0,0,0,0,0,0
hall,0,0,0,0,0,0,0,2,0,0,0,0,0
creak,0,0,0,0,0,0,0,0,0,0,0,0,1
greet,0,0,0,0,0,0,0,0,0,0,0,0,2
wagon,0,0,0,0,0,0,0,1,0,0,0,0,0
majority,0,0,0,0,0,0,0,1,0,0,0,0,0
rackety,1,0,0,0,0,0,0,0,0,0,0,0,0
flivver,0,0,0,0,0,0,0,1,0,0,0,0,0
mint,0,0,0,0,0,0,0,1,0,0,0,0,0
smacker,0,0,0,0,0,0,0,1,0,0,0,0,0
arouse,0,0,0,0,0,0,0,0,0,0,0,0,1
curiosity,0,0,0,0,0,0,0,1,0,0,0,0,0
poke,0,0,0,0,0,0,0,0,0,0,0,0,1
escort,0,0,0,0,0,0,0,0,0,0,0,0,1
custodian,0,0,0,0,0,0,0,1,0,0,0,0,0
grandson,0,0,0,0,0,0,0,1,0,0,0,0,0
lightly,0,0,1,0,0,0,0,0,0,0,0,0,0
bonnet,0,0,0,0,0,0,0,1,0,0,0,0,0
sundae,0,0,0,0,0,0,0,1,0,0,0,0,0
perkily,0,0,1,0,0,0,0,0,0,0,0,0,0
atop,0,1,0,0,0,0,0,0,0,0,0,0,0
milky,1,0,0,0,0,0,0,0,0,0,0,0,0
itty,1,0,0,0,0,0,0,0,0,0,0,0,0
early,0,0,4,0,0,0,0,0,0,0,0,0,0
punctual,1,0,0,0,0,0,0,0,0,0,0,0,0
apology,0,0,0,0,0,0,0,1,0,0,0,0,0
deserve,0,0,0,0,0,0,0,0,0,0,0,0,1
noon,0,0,0,0,0,0,0,2,0,0,0,0,0
blowout,0,0,0,0,0,0,0,1,0,0,0,0,0
space,0,0,0,0,0,0,0,1,0,0,0,0,0
sand,0,0,0,0,0,0,0,1,0,0,0,0,0
stomping,1,0,0,0,0,0,0,0,0,0,0,0,0
temper,0,0,0,0,0,0,0,1,0,0,0,0,0
lonesome,1,0,0,0,0,0,0,0,0,0,0,0,0
whistle,0,0,0,0,0,0,0,1,0,0,0,0,2
crossroad,0,0,0,0,0,0,0,1,0,0,0,0,0
hamlet,0,0,0,0,0,0,0,1,0,0,0,0,0
lumber,0,0,0,0,0,0,0,1,0,0,0,0,0
community,0,0,0,0,0,0,0,1,0,0,0,0,0
eagerness,0,0,0,0,0,0,0,1,0,0,0,0,0
prime,0,0,0,0,0,0,0,0,0,0,0,0,1
affectionate,1,0,0,0,0,0,0,0,0,0,0,0,0
memorable,1,0,0,0,0,0,0,0,0,0,0,0,0
gathering,0,0,0,0,0,0,0,1,0,0,0,0,0
naval,1,0,0,0,0,0,0,0,0,0,0,0,0
captain,0,0,0,0,0,0,0,1,0,0,0,0,0
thanksgiving,0,0,0,0,0,0,0,1,0,0,0,0,0
golly,0,0,0,0,0,0,1,0,0,0,0,0,0
soul,0,0,0,0,0,0,0,2,0,0,0,0,0
accommodate,0,0,0,0,0,0,0,0,0,0,0,0,1
hive,0,0,0,0,0,0,0,1,0,0,0,0,0
hum,0,0,0,0,0,0,0,0,0,0,0,0,1
tattle,0,0,0,0,0,0,0,1,0,0,0,0,0
womanly,1,0,0,0,0,0,0,0,0,0,0,0,0
aroma,0,0,0,0,0,0,0,2,0,0,0,0,0
lilac,1,0,0,0,0,0,0,0,0,0,0,0,0
geranium,0,0,0,0,0,0,0,1,0,0,0,0,0
tobacco,0,0,0,0,0,0,0,2,0,0,0,0,0
fan,0,0,0,0,0,0,0,0,0,0,0,0,1
cluster,0,0,0,0,0,0,0,0,0,0,0,0,1
wavering,1,0,0,0,0,0,0,0,0,0,0,0,0
alternation,0,0,0,0,0,0,0,1,0,0,0,0,0
sunlit,1,0,0,0,0,0,0,0,0,0,0,0,0
squall,0,0,0,0,0,0,0,1,0,0,0,0,0
substance,0,0,0,0,0,0,0,1,0,0,0,0,0
alien,1,0,0,0,0,0,0,0,0,0,0,0,0
unknown,1,0,0,0,0,0,0,0,0,0,0,0,0
tutelage,0,0,0,0,0,0,0,1,0,0,0,0,0
mortify,0,0,0,0,0,0,0,0,0,0,0,0,1
stimulant,0,0,0,0,0,0,0,1,0,0,0,0,0
condemn,0,0,0,0,0,0,0,0,0,0,0,0,1
morally,0,0,1,0,0,0,0,0,0,0,0,0,0
medically,0,0,1,0,0,0,0,0,0,0,0,0,0
redolence,0,0,0,0,0,0,0,1,0,0,0,0,0
pungent,1,0,0,0,0,0,0,0,0,0,0,0,0
nip,0,0,0,0,0,0,0,1,0,0,0,0,0
pipe,0,0,0,0,0,0,0,1,0,0,0,0,0
tortoiseshell,0,0,0,0,0,0,0,1,0,0,0,0,0
richness,0,0,0,0,0,0,0,1,0,0,0,0,0
evoke,0,0,0,0,0,0,0,0,0,0,0,0,1
constantly,0,0,1,0,0,0,0,0,0,0,0,0,0
lure,0,0,0,0,0,0,0,0,0,0,0,0,1
prefer,0,0,0,0,0,0,0,0,0,0,0,0,1
untuned,1,0,0,0,0,0,0,0,0,0,0,0,0
gifted,1,0,0,0,0,0,0,0,0,0,0,0,0
rollicking,1,0,0,0,0,0,0,0,0,0,0,0,0
lack,0,0,0,0,0,0,0,1,0,0,0,0,0
repertoire,0,0,0,0,0,0,0,1,0,0,0,0,0
war,0,0,0,0,0,0,0,1,0,0,0,0,0
ballad,0,0,0,0,0,0,0,1,0,0,0,0,0
thief,0,0,0,0,0,0,0,3,0,0,0,0,0
medal,0,0,0,0,0,0,0,1,0,0,0,0,0
bravery,0,0,0,0,0,0,0,1,0,0,0,0,0
quadruplet,1,0,0,0,0,0,0,1,0,0,0,0,0
unequal,1,0,0,0,0,0,0,0,0,0,0,0,0
height,0,0,0,0,0,0,0,1,0,0,0,0,0
compact,1,0,0,0,0,0,0,0,0,0,0,0,0
flavorful,1,0,0,0,0,0,0,0,0,0,0,0,0
cider,0,0,0,0,0,0,0,1,0,0,0,0,0
tart,0,0,0,0,0,0,0,1,0,0,0,0,0
loosely,0,0,1,0,0,0,0,0,0,0,0,0,0
plait,0,0,0,0,0,0,0,0,0,0,0,0,1
groom,0,0,0,0,0,0,0,0,0,0,0,0,1
ebony,1,0,0,0,0,0,0,0,0,0,0,0,0
racehorse,0,0,0,0,0,0,0,1,0,0,0,0,0
eyebrow,0,0,0,0,0,0,0,1,0,0,0,0,0
title,0,0,0,0,0,0,0,0,0,0,0,0,1
original,1,0,0,0,0,0,0,0,0,0,0,0,0
style,0,0,0,0,0,0,0,1,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,0,0,0,1
plump,2,0,0,0,0,0,0,0,0,0,0,0,0
pleasingly,0,0,1,0,0,0,0,0,0,0,0,0,0
precisely,0,0,1,0,0,0,0,0,0,0,0,0,0
peril,0,0,0,0,0,0,0,1,0,0,0,0,0
warn,0,0,0,0,0,0,0,0,0,0,0,0,1
experienced,1,0,0,0,0,0,0,0,0,0,0,0,0
woodsman,0,0,0,0,0,0,0,1,0,0,0,0,0
impending,1,0,0,0,0,0,0,0,0,0,0,0,0
encounter,0,0,0,0,0,0,0,1,0,0,0,0,0
bobcat,0,0,0,0,0,0,0,1,0,0,0,0,0
fellow,0,0,0,0,0,0,0,1,0,0,0,0,0
entrance,0,0,0,0,0,0,0,1,0,0,0,0,1
grubby,1,0,0,0,0,0,0,0,0,0,0,0,0
beanpole,0,0,0,0,0,0,0,1,0,0,0,0,0
attempt,0,0,0,0,0,0,0,1,0,0,0,0,0
part,0,0,0,0,0,0,0,0,0,0,0,0,1
slick,0,0,0,0,0,0,0,0,0,0,0,0,1
groove,0,0,0,0,0,0,0,1,0,0,0,0,0
damply,0,0,1,0,0,0,0,0,0,0,0,0,0
intact,1,0,0,0,0,0,0,0,0,0,0,0,0
unexpected,1,0,0,0,0,0,0,0,0,0,0,0,0
sinister,1,0,0,0,0,0,0,0,0,0,0,0,0
genie,0,0,0,0,0,0,0,1,0,0,0,0,0
release,0,0,0,0,0,0,0,0,0,0,0,0,1
dumbhead,0,0,0,0,0,0,0,1,0,0,0,0,0
dunce,0,0,0,0,0,0,0,1,0,0,0,0,0
spite,0,0,0,0,0,0,0,1,0,0,0,0,0
joy,0,0,0,0,0,0,0,1,0,0,0,0,0
spoil,0,0,0,0,0,0,0,0,0,0,0,0,1
firm,1,0,0,0,0,0,0,0,0,0,0,0,0
acrobatic,1,0,0,0,0,0,0,0,0,0,0,0,0
somersault,0,0,0,0,0,0,0,0,0,0,0,0,1
warped,1,0,0,0,0,0,0,0,0,0,0,0,0
key,0,0,0,0,0,0,0,1,0,0,0,0,0
divert,0,0,0,0,0,0,0,0,0,0,0,0,1
slitte,0,0,0,0,0,0,0,0,0,0,0,0,1
disrobe,0,0,0,0,0,0,0,0,0,0,0,0,1
local,1,0,0,0,0,0,0,0,0,0,0,0,0
vision,0,0,0,0,0,0,0,1,0,0,0,0,0
pimiento,0,0,0,0,0,0,0,1,0,0,0,0,0
directly,0,0,1,0,0,0,0,0,0,0,0,0,0
pretense,0,0,0,0,0,0,0,1,0,0,0,0,0
exile,0,0,0,0,0,0,0,0,0,0,0,0,1
group,0,0,0,0,0,0,0,1,0,0,0,0,0
reliance,0,0,0,0,0,0,0,1,0,0,0,0,0
rarely,0,0,1,0,0,0,0,0,0,0,0,0,0
acceptable,1,0,0,0,0,0,0,0,0,0,0,0,0
peer,0,0,0,0,0,0,0,1,0,0,0,0,0
collection,0,0,0,0,0,0,0,1,0,0,0,0,0
behave,0,0,0,0,0,0,0,0,0,0,0,0,1
awkward,1,0,0,0,0,0,0,0,0,0,0,0,0
astonished,1,0,0,0,0,0,0,0,0,0,0,0,0
invisibly,0,0,1,0,0,0,0,0,0,0,0,0,0
festive,1,0,0,0,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,0,0,1
usual,1,0,0,0,0,0,0,0,0,0,0,0,0
outfit,0,0,0,0,0,0,0,1,0,0,0,0,0
consist,0,0,0,0,0,0,0,0,0,0,0,0,1
discard,0,0,0,0,0,0,0,0,0,0,0,0,1
appropriate,1,0,0,0,0,0,0,0,0,0,0,0,0
starchy,1,0,0,0,0,0,0,0,0,0,0,0,0
stout,1,0,0,0,0,0,0,0,0,0,0,0,0
creepy,1,0,0,0,0,0,0,0,0,0,0,0,0
navy,2,0,0,0,0,0,0,0,0,0,0,0,0
inform,0,0,0,0,0,0,0,0,0,0,0,0,1
admonishingly,0,0,1,0,0,0,0,0,0,0,0,0,0
dump,0,0,0,0,0,0,0,0,0,0,0,0,1
disclose,0,0,0,0,0,0,0,0,0,0,0,0,1
rudeness,0,0,0,0,0,0,0,1,0,0,0,0,0
obliterate,0,0,0,0,0,0,0,0,0,0,0,0,1
timidity,0,0,0,0,0,0,0,1,0,0,0,0,0
steer,0,0,0,0,0,0,0,0,0,0,0,0,1
fret,0,0,0,0,0,0,0,0,0,0,0,0,1
welfare,0,0,0,0,0,0,0,1,0,0,0,0,0
delightful,1,0,0,0,0,0,0,0,0,0,0,0,0
profile,0,0,0,0,0,0,0,1,0,0,0,0,0
opaque,1,0,0,0,0,0,0,0,0,0,0,0,0
orb,0,0,0,0,0,0,0,1,0,0,0,0,0
whale,0,0,0,0,0,0,0,1,0,0,0,0,0
tour,0,0,0,0,0,0,0,0,0,0,0,0,1
honky,0,0,0,0,0,0,0,1,0,0,0,0,0
tonk,0,0,0,0,0,0,0,1,0,0,0,0,0
advertise,0,0,0,0,0,0,0,0,0,0,0,0,1
asthe,0,1,0,0,0,0,0,0,0,0,0,0,0
crook,0,0,0,0,0,0,0,1,0,0,0,0,0
flirt,0,0,0,0,0,0,0,0,0,0,0,0,1
unfair,1,0,0,0,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,0,0,1,0,0,0,0,0
generosity,0,0,0,0,0,0,0,1,0,0,0,0,0
alive,1,0,0,0,0,0,0,0,0,0,0,0,0
cute,1,0,0,0,0,0,0,0,0,0,0,0,0
skinner,0,0,0,0,0,0,0,1,0,0,0,0,0
onward,0,0,1,0,0,0,0,0,0,0,0,0,0
billy,1,0,0,0,0,0,0,0,0,0,0,0,0
daunted,1,0,0,0,0,0,0,0,0,0,0,0,0
thoroughly,0,0,1,0,0,0,0,0,0,0,0,0,0
major,1,0,0,0,0,0,0,0,0,0,0,0,0
omission,0,0,0,0,0,0,0,1,0,0,0,0,0
catcher,0,0,0,0,0,0,0,1,0,0,0,0,0
theour,0,0,0,0,0,1,0,0,0,0,0,0,0
comedy,0,0,0,0,0,0,0,1,0,0,0,0,0
flattering,1,0,0,0,0,0,0,0,0,0,0,0,0
receptivity,0,0,0,0,0,0,0,1,0,0,0,0,0
beet,0,0,0,0,0,0,0,1,0,0,0,0,0
bright,1,0,0,0,0,0,0,0,0,0,0,0,0
mumble,0,0,0,0,0,0,0,0,0,0,0,0,1
handog,0,0,0,0,0,0,0,1,0,0,0,0,0
suggestion,0,0,0,0,0,0,0,1,0,0,0,0,0
recognition,0,0,0,0,0,0,0,1,0,0,0,0,0
modesty,0,0,0,0,0,0,0,1,0,0,0,0,0
chord,0,0,0,0,0,0,0,1,0,0,0,0,0
precociously,0,0,1,0,0,0,0,0,0,0,0,0,0
manly,1,0,0,0,0,0,0,0,0,0,0,0,0
robin,0,0,0,0,0,0,0,1,0,0,0,0,0
bob,0,0,0,0,0,0,0,0,0,0,0,0,2
bobbin,0,0,0,0,0,0,0,0,0,0,0,0,1
tense,1,0,0,0,0,0,0,0,0,0,0,0,0
accelerate,0,0,0,0,0,0,0,0,0,0,0,0,1
shrill,1,0,0,0,0,0,0,0,0,0,0,0,0
chatter,0,0,0,0,0,0,0,1,0,0,0,0,0
slacken,0,0,0,0,0,0,0,0,0,0,0,0,1
entertainment,0,0,0,0,0,0,0,1,0,0,0,0,0
electrocute,0,0,0,0,0,0,0,0,0,0,0,0,1
murderer,0,0,0,0,0,0,0,1,0,0,0,0,0
mosquito,0,0,0,0,0,0,0,1,0,0,0,0,0
unnoticed,1,0,0,0,0,0,0,0,0,0,0,0,0
absorb,0,0,0,0,0,0,0,0,0,0,0,0,1
musicale,0,0,0,0,0,0,0,1,0,0,0,0,0
escape,0,0,0,0,0,0,0,0,0,0,0,0,1
seek,0,0,0,0,0,0,0,0,0,0,0,0,1
inexplicably,0,0,1,0,0,0,0,0,0,0,0,0,0
exuberant,1,0,0,0,0,0,0,0,0,0,0,0,0
mammoth,1,0,0,0,0,0,0,0,0,0,0,0,0
closet,0,0,0,0,0,0,0,3,0,0,0,0,0
bathroom,0,0,0,0,0,0,0,3,0,0,0,0,0
sanitary,1,0,0,0,0,0,0,0,0,0,0,0,0
fixture,0,0,0,0,0,0,0,1,0,0,0,0,0
cozy,1,0,0,0,0,0,0,0,0,0,0,0,0
horsehair,0,0,0,0,0,0,0,1,0,0,0,0,0
bureau,0,0,0,0,0,0,0,2,0,0,0,0,0
frame,0,0,0,0,0,0,0,0,0,0,0,0,1
reproduction,0,0,0,0,0,0,0,1,0,0,0,0,0
calendar,0,0,0,0,0,0,0,1,0,0,0,0,0
galore,1,0,0,0,0,0,0,0,0,0,0,0,0
stain,0,0,0,0,0,0,0,0,0,0,0,0,1
lozenge,0,0,0,0,0,0,0,1,0,0,0,0,0
amber,0,0,0,0,0,0,0,1,0,0,0,0,0
filter,0,0,0,0,0,0,0,0,0,0,0,0,1
chip,0,0,0,0,0,0,0,0,0,0,0,0,1
apply,0,0,0,0,0,0,0,0,0,0,0,0,1
possible,1,0,0,0,0,0,0,0,0,0,0,0,0
identify,0,0,0,0,0,0,0,0,0,0,0,0,1
seclude,0,0,0,0,0,0,0,0,0,0,0,0,1
awhile,0,0,1,0,0,0,0,0,0,0,0,0,0
brood,0,0,0,0,0,0,0,0,0,0,0,0,1
intrude,0,0,0,0,0,0,0,0,0,0,0,0,1
powder,0,0,0,0,0,0,0,1,0,0,0,0,0
rouge,0,0,0,0,0,0,0,0,0,0,0,0,1
antique,1,0,0,0,0,0,0,0,0,0,0,0,0
peruse,0,0,0,0,0,0,0,0,0,0,0,0,1
announce,0,0,0,0,0,0,0,0,0,0,0,0,1
outlive,0,0,0,0,0,0,0,0,0,0,0,0,1
superior,2,0,0,0,0,0,0,0,0,0,0,0,0
vanity,0,0,0,0,0,0,0,1,0,0,0,0,0
mood,0,0,0,0,0,0,0,1,0,0,0,0,0
heartily,0,0,1,0,0,0,0,0,0,0,0,0,0
quit,0,0,0,0,0,0,0,0,0,0,0,0,2
refuge,0,0,0,0,0,0,0,1,0,0,0,0,0
enjoy,0,0,0,0,0,0,0,0,0,0,0,0,1
echo,0,0,0,0,0,0,0,0,0,0,0,0,1
sullen,1,0,0,0,0,0,0,0,0,0,0,0,0
strutty,1,0,0,0,0,0,0,0,0,0,0,0,0
unbutton,0,0,0,0,0,0,0,0,0,0,0,0,1
trouser,0,0,0,0,0,0,0,2,0,0,0,0,0
forceful,1,0,0,0,0,0,0,0,0,0,0,0,0
jaunty,1,0,0,0,0,0,0,0,0,0,0,0,0
jaybird,0,0,0,0,0,0,0,1,0,0,0,0,0
field,0,0,0,0,0,0,0,1,0,0,0,0,0
sunflower,0,0,0,0,0,0,0,1,0,0,0,0,0
summon,0,0,0,0,0,0,0,0,0,0,0,0,2
newspaper,0,0,0,0,0,0,0,1,0,0,0,0,0
junk,0,0,0,0,0,0,0,1,0,0,0,0,0
brooch,0,0,0,0,0,0,0,2,0,0,0,0,0
sentimental,1,0,0,0,0,0,0,0,0,0,0,0,0
value,0,0,0,0,0,0,0,1,0,0,0,0,0
aside,0,0,1,0,0,0,0,0,0,0,0,0,0
confer,0,0,0,0,0,0,0,0,0,0,0,0,1
costliness,0,0,0,0,0,0,0,1,0,0,0,0,0
grievance,0,0,0,0,0,0,0,1,0,0,0,0,0
relish,0,0,0,0,0,0,0,0,0,0,0,0,1
fantasy,0,0,0,0,0,0,0,1,0,0,0,0,0
novelty,0,0,0,0,0,0,0,1,0,0,0,0,0
talisman,0,0,0,0,0,0,0,1,0,0,0,0,0
untested,1,0,0,0,0,0,0,0,0,0,0,0,0
magic,0,0,0,0,0,0,0,1,0,0,0,0,0
freedom,0,0,0,0,0,0,0,1,0,0,0,0,0
pursue,0,0,0,0,0,0,0,0,0,0,0,0,1
luck,0,0,0,0,0,0,0,1,0,0,0,0,0
fabled,1,0,0,0,0,0,0,0,0,0,0,0,0
sphere,0,0,0,0,0,0,0,1,0,0,0,0,0
risk,0,0,0,0,0,0,0,0,0,0,0,0,1
loss,0,0,0,0,0,0,0,1,0,0,0,0,0
damage,0,0,0,0,0,0,0,1,0,0,0,0,0
bounce,0,0,0,0,0,0,0,0,0,0,0,0,1
swiftly,0,0,1,0,0,0,0,0,0,0,0,0,0
pocket,0,0,0,0,0,0,0,3,0,0,0,0,0
instinct,0,0,0,0,0,0,0,1,0,0,0,0,0
challenge,0,0,0,0,0,0,0,0,0,0,0,0,1
recall,0,0,0,0,0,0,0,0,0,0,0,0,1
simple,1,0,0,0,0,0,0,0,0,0,0,0,0
artist,0,0,0,0,0,0,0,1,0,0,0,0,0
illustrate,0,0,0,0,0,0,0,0,0,0,0,0,1
incandescent,1,0,0,0,0,0,0,0,0,0,0,0,0
brow,0,0,0,0,0,0,0,1,0,0,0,0,0
whomever,0,0,0,0,0,0,0,0,0,1,0,0,0
radiate,0,0,0,0,0,0,0,0,0,0,0,0,1
brilliance,0,0,0,0,0,0,0,1,0,0,0,0,0
ideal,1,0,0,0,0,0,0,0,0,0,0,0,0
instrument,0,0,0,0,0,0,0,1,0,0,0,0,0
revenge,0,0,0,0,0,0,0,3,0,0,0,0,0
upper,1,0,0,0,0,0,0,0,0,0,0,0,0
condition,0,0,0,0,0,0,0,1,0,0,0,0,0
position,0,0,0,0,0,0,0,1,0,0,0,0,0
access,0,0,0,0,0,0,0,1,0,0,0,0,0
wished,0,0,0,0,0,0,0,0,0,0,0,0,1
wag,0,0,0,0,0,0,0,0,0,0,0,0,1
skitter,0,0,0,0,0,0,0,0,0,0,0,0,1
row,0,0,0,0,0,0,0,2,0,0,0,0,0
hypnotize,0,0,0,0,0,0,0,0,0,0,0,0,1
uncarved,1,0,0,0,0,0,0,0,0,0,0,0,0
lusciously,0,0,1,0,0,0,0,0,0,0,0,0,0
glaze,0,0,0,0,0,0,0,0,0,0,0,0,1
okra,0,0,0,0,0,0,0,1,0,0,0,0,0
onion,0,0,0,0,0,0,0,1,0,0,0,0,0
fritter,0,0,0,0,0,0,0,1,0,0,0,0,0
mince,0,0,0,0,0,0,0,1,0,0,0,0,0
pie,0,0,0,0,0,0,0,1,0,0,0,0,0
total,1,0,0,0,0,0,0,0,0,0,0,0,0
suffused,1,0,0,0,0,0,0,0,0,0,0,0,0
fragmentary,1,0,0,0,0,0,0,0,0,0,0,0,0
qualm,0,0,0,0,0,0,0,1,0,0,0,0,0
recite,0,0,0,0,0,0,0,0,0,0,0,0,1
grace,0,0,0,0,0,0,0,1,0,0,0,0,0
bow,0,0,0,0,0,0,0,0,0,0,0,0,1
calloused,1,0,0,0,0,0,0,0,0,0,0,0,0
prayerfully,0,0,1,0,0,0,0,0,0,0,0,0,0
intone,0,0,0,0,0,0,0,0,0,0,0,0,1
bounty,0,0,0,0,0,0,0,1,0,0,0,0,0
varied,1,0,0,0,0,0,0,0,0,0,0,0,0
fruit,0,0,0,0,0,0,0,1,0,0,0,0,0
troubled,1,0,0,0,0,0,0,0,0,0,0,0,0
infrequently,0,0,1,0,0,0,0,0,0,0,0,0,0
croak,0,0,0,0,0,0,0,0,0,0,0,0,1
hollow,1,0,0,0,0,0,0,0,0,0,0,0,0
imperfection,0,0,0,0,0,0,0,1,0,0,0,0,0
organ,0,0,0,0,0,0,0,1,0,0,0,0,0
amen,0,0,0,0,0,0,1,0,0,0,0,0,0
adjust,0,0,0,0,0,0,0,0,0,0,0,0,1
necessary,1,0,0,0,0,0,0,0,0,0,0,0,0
clearly,0,0,1,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,0,0,0,1
accusation,0,0,0,0,0,0,0,1,0,0,0,0,0
measured,1,0,0,0,0,0,0,0,0,0,0,0,0
suspended,1,0,0,0,0,0,0,0,0,0,0,0,0
immobilized,1,0,0,0,0,0,0,0,0,0,0,0,0
gasp,0,0,0,0,0,0,0,0,0,0,0,0,1
unison,0,0,0,0,0,0,0,1,0,0,0,0,0
startle,0,0,0,0,0,0,0,0,0,0,0,0,1
teeter,0,0,0,0,0,0,0,0,0,0,0,0,1
reproach,0,0,0,0,0,0,0,1,0,0,0,0,0
anguish,0,0,0,0,0,0,0,1,0,0,0,0,0
alarming,1,0,0,0,0,0,0,0,0,0,0,0,0
wintriness,0,0,0,0,0,0,0,1,0,0,0,0,0
disobey,0,0,0,0,0,0,0,0,0,0,0,0,1
pallor,0,0,0,0,0,0,0,1,0,0,0,0,0
mortified,1,0,0,0,0,0,0,0,0,0,0,0,0
angle,0,0,0,0,0,0,0,1,0,0,0,0,0
reveal,0,0,0,0,0,0,0,0,0,0,0,0,1
distaste,0,0,0,0,0,0,0,1,0,0,0,0,0
eon,0,0,0,0,0,0,0,1,0,0,0,0,0
hostility,0,0,0,0,0,0,0,1,0,0,0,0,0
sprout,0,0,0,0,0,0,0,0,0,0,0,0,1
surge,0,0,0,0,0,0,0,0,0,0,0,0,1
encrust,0,0,0,0,0,0,0,0,0,0,0,0,1
uncanny,1,0,0,0,0,0,0,0,0,0,0,0,0
trap,0,0,0,0,0,0,0,0,0,0,0,0,1
tendril,0,0,0,0,0,0,0,1,0,0,0,0,0
accuse,0,0,0,0,0,0,0,0,0,0,0,0,1
accuser,0,0,0,0,0,0,0,1,0,0,0,0,0
sickness,0,0,0,0,0,0,0,1,0,0,0,0,0
grip,0,0,0,0,0,0,0,0,0,0,0,0,1
corpse,0,0,0,0,0,0,0,1,0,0,0,0,0
childe,0,0,0,0,0,0,0,0,0,0,0,0,1
joke,0,0,0,0,0,0,0,1,0,0,0,0,0
exactly,0,0,1,0,0,0,0,0,0,0,0,0,0
apologize,0,0,0,0,0,0,0,0,0,0,0,0,1
wishi,0,0,0,0,0,0,0,0,0,1,0,0,0
excuse,0,0,0,0,0,0,0,1,0,0,0,0,0
special,1,0,0,0,0,0,0,0,0,0,0,0,0
fib,0,0,0,0,0,0,0,0,0,0,0,0,1
damn,0,0,0,0,0,0,0,0,0,0,0,0,1
push,0,0,0,0,0,0,0,0,0,0,0,0,1
crash,0,0,0,0,0,0,0,1,0,0,0,0,0
trigger,0,0,0,0,0,0,0,0,0,0,0,0,1
meadow,0,0,0,0,0,0,0,1,0,0,0,0,0
russet,1,0,0,0,0,0,0,0,0,0,0,0,0
barn,0,0,0,0,0,0,0,1,0,0,0,0,0
pig,0,0,0,0,0,0,0,1,0,0,0,0,0
corral,0,0,0,0,0,0,0,1,0,0,0,0,0
fence,0,0,0,0,0,0,0,0,0,0,0,0,1
smokehouse,0,0,0,0,0,0,0,4,0,0,0,0,0
dirt,0,0,0,0,0,0,0,1,0,0,0,0,0
pit,0,0,0,0,0,0,0,1,0,0,0,0,0
hickory,0,0,0,0,0,0,0,1,0,0,0,0,0
cinder,0,0,0,0,0,0,0,1,0,0,0,0,0
creosote,0,0,0,0,0,0,0,1,0,0,0,0,0
hang,0,0,0,0,0,0,0,0,0,0,0,0,1
rafter,0,0,0,0,0,0,0,1,0,0,0,0,0
wary,1,0,0,0,0,0,0,0,0,0,0,0,0
darkness,0,0,0,0,0,0,0,1,0,0,0,0,0
sheltering,1,0,0,0,0,0,0,0,0,0,0,0,0
rib,0,0,0,0,0,0,0,1,0,0,0,0,0
heave,0,0,0,0,0,0,0,0,0,0,0,0,1
gill,0,0,0,0,0,0,0,1,0,0,0,0,0
beach,0,0,0,0,0,0,0,1,0,0,0,0,0
demolish,0,0,0,0,0,0,0,0,0,0,0,0,1
thrash,0,0,0,0,0,0,0,0,0,0,0,0,1
messy,1,0,0,0,0,0,0,0,0,0,0,0,0
mixture,0,0,0,0,0,0,0,1,0,0,0,0,0
ashe,0,0,0,0,0,0,0,1,0,0,0,0,0
grease,0,0,0,0,0,0,0,1,0,0,0,0,0
hop,0,0,0,0,0,0,0,0,0,0,0,0,1
freight,0,0,0,0,0,0,0,1,0,0,0,0,0
living,0,0,0,0,0,0,0,1,0,0,0,0,0
famous,1,0,0,0,0,0,0,0,0,0,0,0,0
ajar,1,0,0,0,0,0,0,0,0,0,0,0,0
sunshine,0,0,0,0,0,0,0,1,0,0,0,0,0
support,0,0,0,0,0,0,0,0,0,0,0,0,1
dusty,1,0,0,0,0,0,0,0,0,0,0,0,0
skull,0,0,0,0,0,0,0,1,0,0,0,0,0
crossbone,0,0,0,0,0,0,0,1,0,0,0,0,0
label,0,0,0,0,0,0,0,1,0,0,0,0,0
gobble,0,0,0,0,0,0,0,0,0,0,0,0,1
caboodle,0,0,0,0,0,0,0,1,0,0,0,0,0
worth,2,0,0,0,0,0,0,0,0,0,0,0,0
witness,0,0,0,0,0,0,0,0,0,0,0,0,1
remorse,0,0,0,0,0,0,0,1,0,0,0,0,0
stiff,1,0,0,0,0,0,0,0,0,0,0,0,0
depth,0,0,0,0,0,0,0,1,0,0,0,0,0
hitch,0,0,0,0,0,0,0,1,0,0,0,0,0
observe,0,0,0,0,0,0,0,0,0,0,0,0,1
guilt,0,0,0,0,0,0,0,1,0,0,0,0,0
mourner,0,0,0,0,0,0,0,1,0,0,0,0,0
satisfactory,1,0,0,0,0,0,0,0,0,0,0,0,0
softly,0,0,1,0,0,0,0,0,0,0,0,0,0
forlornly,0,0,1,0,0,0,0,0,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,0,0,0,1
dove,0,0,0,0,0,0,0,1,0,0,0,0,0
sniff,0,0,0,0,0,0,0,0,0,0,0,0,1
